areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00037085,96.7,3.3
E00037086,97.3,2.7
E00037087,97.4,2.6
E00037089,96.3,3.7
E00037093,88.1,11.9
E00037094,89.9,10.1
E00037096,98.1,1.9
E00037097,91.6,8.4
E00037098,93.6,6.4
E00037099,80.3,19.7
E00037100,87.9,12.1
E00037101,88.5,11.5
E00037102,89.3,10.7
E00037103,96.8,3.2
E00037104,96.7,3.3
E00037105,87.4,12.6
E00037106,77.7,22.3
E00037107,92.2,7.8
E00037109,88.1,11.9
E00037110,80,20
E00037111,98.1,1.9
E00037112,89.6,10.4
E00037113,94.5,5.5
E00037114,91.9,8.1
E00037115,96.3,3.7
E00037116,97.3,2.7
E00037117,98.5,1.5
E00037118,94.5,5.5
E00037119,97.7,2.3
E00037120,89.2,10.8
E00037121,93.4,6.6
E00037122,94.4,5.6
E00037123,94.3,5.7
E00037124,93.5,6.5
E00037125,95.5,4.5
E00037126,91.9,8.1
E00037127,93.6,6.4
E00037128,90.5,9.5
E00037129,92,8
E00037130,99.6,0.4
E00037131,90.8,9.2
E00037132,96.4,3.6
E00037133,95.1,4.9
E00037134,94.6,5.4
E00037135,96.7,3.3
E00037136,95.2,4.8
E00037137,95.5,4.5
E00037138,91.8,8.2
E00037139,95.7,4.3
E00037140,96.3,3.7
E00037160,98.2,1.8
E00037161,96.8,3.2
E00037162,97.7,2.3
E00037165,97.6,2.4
E00037167,99.1,0.9
E00037168,98.6,1.4
E00037169,61.3,38.7
E00037170,75.1,24.9
E00037171,95.7,4.3
E00037172,97.6,2.4
E00037173,98.9,1.1
E00037174,75.1,24.9
E00037175,71.5,28.5
E00037176,80.9,19.1
E00037177,58.8,41.2
E00037178,81.6,18.4
E00037179,75.8,24.2
E00037181,78.6,21.4
E00037182,77.5,22.5
E00037183,76.9,23.1
E00037184,79.2,20.8
E00037186,70,30
E00037187,72.6,27.4
E00037188,85.1,14.9
E00037189,75.7,24.3
E00037190,91.9,8.1
E00037191,66,34
E00037192,86.1,13.9
E00037193,73.7,26.3
E00037194,65.2,34.8
E00037195,83.2,16.8
E00037196,83.2,16.8
E00037197,62.7,37.3
E00037198,76.6,23.4
E00037199,64.2,35.8
E00037200,96.2,3.8
E00037201,99.3,0.7
E00037202,95.4,4.6
E00037203,76.6,23.4
E00037204,94.8,5.2
E00037205,96.6,3.4
E00037206,96.5,3.5
E00037207,93.8,6.3
E00037208,97.4,2.6
E00037209,97.1,2.9
E00037210,92.9,7.1
E00037211,90.9,9.1
E00037212,95.4,4.6
E00037213,94.9,5.1
E00037215,97.6,2.4
E00037216,92.1,7.9
E00037217,96.2,3.8
E00037218,96.4,3.6
E00037219,98.5,1.5
E00037220,97.4,2.6
E00037221,96.6,3.4
E00037222,98.5,1.5
E00037223,96,4
E00037224,96,4
E00037225,95.8,4.2
E00037226,98.6,1.4
E00037229,96.4,3.6
E00037231,88.5,11.5
E00037232,97.7,2.3
E00037233,96.6,3.4
E00037234,94.4,5.6
E00037235,91.5,8.5
E00037236,96.3,3.7
E00037237,95.7,4.3
E00037238,98.8,1.2
E00037239,91.9,8.1
E00037276,96.6,3.4
E00037277,95.7,4.3
E00037278,98.6,1.4
E00037279,98.1,1.9
E00037280,98.5,1.5
E00037281,96,4
E00037282,98.6,1.4
E00037283,98.3,1.7
E00037284,93.9,6.1
E00037285,98.4,1.6
E00037286,97.9,2.1
E00037287,98.1,1.9
E00037288,98.9,1.1
E00037289,91.4,8.6
E00037290,99.3,0.7
E00037291,98.9,1.1
E00037292,98.4,1.6
E00037293,99.6,0.4
E00037294,92.5,7.5
E00037295,97,3
E00037296,99,1
E00037297,96.7,3.3
E00037298,95,5
E00037299,96.2,3.8
E00037300,96.8,3.2
E00037301,96.3,3.7
E00037302,94.7,5.3
E00037303,99.5,0.5
E00037304,93.9,6.1
E00037305,96.7,3.3
E00037306,98.1,1.9
E00037307,98.8,1.2
E00037309,97.1,2.9
E00037310,96.7,3.3
E00037311,97.9,2.1
E00037312,96.3,3.8
E00037313,97.6,2.4
E00037314,94.6,5.4
E00037315,95.8,4.2
E00037316,97.2,2.8
