areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00037085,98.7,1.3,0
E00037086,99,1,0
E00037087,98.9,0.8,0.3
E00037089,97.8,1.6,0.6
E00037093,92.4,5.5,2.1
E00037094,92.7,6.3,1
E00037096,99.6,0.4,0
E00037097,92.7,5,2.3
E00037098,96.5,1.7,1.7
E00037099,83.9,15,1.1
E00037100,87.7,10,2.3
E00037101,92.6,6.8,0.6
E00037102,92.3,6.1,1.6
E00037103,98.2,1.1,0.7
E00037104,98.9,0.8,0.4
E00037105,89.6,7.6,2.8
E00037106,81.4,13.2,5.3
E00037107,96.2,2.8,1
E00037109,92.9,5.6,1.6
E00037110,84,14,2
E00037111,99.6,0.4,0
E00037112,94.5,3.4,2.1
E00037113,96.5,3.2,0.3
E00037114,95.9,3.8,0.3
E00037115,97.9,1.4,0.7
E00037116,98.6,0.4,1.1
E00037117,99.6,0,0.4
E00037118,96.6,2.3,1
E00037119,99.3,0.7,0
E00037120,93.8,5.5,0.7
E00037121,97.3,1.4,1.4
E00037122,97.3,1.9,0.8
E00037123,95.6,3.4,1
E00037124,95.8,3.2,1.1
E00037125,98.2,1.8,0
E00037126,93.5,5.4,1.1
E00037127,95.1,2.1,2.7
E00037128,94.5,4.6,0.8
E00037129,97.5,2.5,0
E00037130,100,0,0
E00037131,95,3.2,1.8
E00037132,98.8,1.2,0
E00037133,97.2,2.2,0.6
E00037134,98.2,1.5,0.3
E00037135,98.5,1.5,0
E00037136,97.9,1.7,0.4
E00037137,98.1,0.9,0.9
E00037138,94.4,4.4,1.2
E00037139,99.1,0.9,0
E00037140,96.7,3,0.3
E00037160,99.2,0.7,0.2
E00037161,98.6,1.4,0
E00037162,100,0,0
E00037165,99,0.6,0.4
E00037167,99.4,0.6,0
E00037168,99.3,0.7,0
E00037169,67.7,25.8,6.6
E00037170,83.5,14,2.5
E00037171,97.4,2.2,0.4
E00037172,99.2,0.8,0
E00037173,100,0,0
E00037174,78,19.9,2.1
E00037175,77.4,18.8,3.8
E00037176,84.1,11.9,4
E00037177,68.6,24.7,6.8
E00037178,86.1,11.3,2.6
E00037179,80.2,16,3.8
E00037181,78.5,13.7,7.8
E00037182,80.5,16.1,3.4
E00037183,83,9.8,7.2
E00037184,84.1,11.9,4
E00037186,78.4,16.9,4.7
E00037187,77.5,15.1,7.4
E00037188,86.8,5.4,7.8
E00037189,79.7,16.1,4.2
E00037190,94,3.7,2.2
E00037191,68,26.4,5.6
E00037192,90.5,7.3,2.1
E00037193,77.1,18.5,4.5
E00037194,66.9,25.3,7.8
E00037195,84,14.5,1.6
E00037196,84.5,12.7,2.8
E00037197,66.5,23.5,10.1
E00037198,78.9,15.9,5.2
E00037199,69.5,26.5,4
E00037200,99.6,0.4,0
E00037201,100,0,0
E00037202,98.9,0.4,0.7
E00037203,79.6,17,3.5
E00037204,96.5,2.7,0.8
E00037205,98.6,1.4,0
E00037206,97.9,2.1,0
E00037207,95.1,4.3,0.6
E00037208,97.8,2.2,0
E00037209,100,0,0
E00037210,96,4,0
E00037211,95.3,3.1,1.7
E00037212,98.5,1.5,0
E00037213,98,1.6,0.4
E00037215,97.9,2.1,0
E00037216,95.5,3.1,1.3
E00037217,97.4,2.6,0
E00037218,98.3,1.2,0.6
E00037219,100,0,0
E00037220,98.3,1.7,0
E00037221,97.6,2.2,0.2
E00037222,99.7,0.3,0
E00037223,96.7,2.1,1.2
E00037224,97.6,2.4,0
E00037225,97.7,2.1,0.2
E00037226,98.2,1.8,0
E00037229,98.9,1.1,0
E00037231,93.1,5.9,1
E00037232,98.1,1.9,0
E00037233,98.2,1.5,0.3
E00037234,97.2,0.9,1.9
E00037235,94.1,5.6,0.3
E00037236,99,1,0
E00037237,97.4,1.9,0.6
E00037238,100,0,0
E00037239,96.7,3,0.3
E00037276,98.4,1.6,0
E00037277,98,1.2,0.8
E00037278,98.9,1.1,0
E00037279,99.4,0.3,0.3
E00037280,100,0,0
