areacd,disability_3a-001,disability_3a-002
E00037085,18.8,81.2
E00037086,24.7,75.3
E00037087,17.4,82.6
E00037089,21.7,78.3
E00037093,27.5,72.5
E00037094,20.3,79.7
E00037096,19.2,80.8
E00037097,24.6,75.4
E00037098,21.4,78.6
E00037099,14.1,85.9
E00037100,21.5,78.5
E00037101,31,69
E00037102,24.2,75.8
E00037103,18.2,81.8
E00037104,16,84
E00037105,27.2,72.8
E00037106,17.7,82.3
E00037107,20,80
E00037109,35.3,64.7
E00037110,20.3,79.7
E00037111,22.2,77.8
E00037112,26,74
E00037113,39.6,60.4
E00037114,21.4,78.6
E00037115,32.1,67.9
E00037116,31.6,68.4
E00037117,25,75
E00037118,22.5,77.5
E00037119,26.8,73.2
E00037120,18.8,81.3
E00037121,31.1,68.9
E00037122,24.6,75.4
E00037123,21.1,78.9
E00037124,27.7,72.3
E00037125,32.9,67.1
E00037126,28.2,71.8
E00037127,24.3,75.7
E00037128,27.5,72.5
E00037129,21.5,78.5
E00037130,27,73
E00037131,30.6,69.4
E00037132,26.1,73.9
E00037133,21.2,78.8
E00037134,20.3,79.7
E00037135,35.2,64.8
E00037136,24.8,75.2
E00037137,33.5,66.5
E00037138,18,82
E00037139,43,57
E00037140,28.1,71.9
E00037160,16.4,83.6
E00037161,44.8,55.2
E00037162,15.5,84.5
E00037165,20.2,79.8
E00037167,31.9,68.1
E00037168,25.7,74.3
E00037169,17.6,82.4
E00037170,16.9,83.1
E00037171,18.9,81.1
E00037172,14.9,85.1
E00037173,22.6,77.4
E00037174,20.4,79.6
E00037175,21.7,78.3
E00037176,15.3,84.7
E00037177,14.8,85.2
E00037178,22.4,77.6
E00037179,32.1,67.9
E00037181,37.9,62.1
E00037182,21,79
E00037183,15.7,84.3
E00037184,15.4,84.6
E00037186,21.3,78.7
E00037187,30.6,69.4
E00037188,50.3,49.7
E00037189,22,78
E00037190,44.4,55.6
E00037191,25.1,74.9
E00037192,16.6,83.4
E00037193,20.7,79.3
E00037194,17.7,82.3
E00037195,15.7,84.3
E00037196,22,78
E00037197,28.7,71.3
E00037198,24.8,75.2
E00037199,15.1,84.9
E00037200,15,85
E00037201,16.5,83.5
E00037202,18.7,81.3
E00037203,18.9,81.1
E00037204,24.6,75.4
E00037205,13.8,86.2
E00037206,27.1,72.9
E00037207,22.1,77.9
E00037208,15.5,84.5
E00037209,66.1,33.9
E00037210,22,78
E00037211,26.7,73.3
E00037212,24.6,75.4
E00037213,26.8,73.2
E00037215,28.6,71.4
E00037216,26.8,73.2
E00037217,23.5,76.5
E00037218,22.7,77.3
E00037219,19.3,80.7
E00037220,14.5,85.5
E00037221,18.3,81.7
E00037222,13.6,86.4
E00037223,23,77
E00037224,22.3,77.7
E00037225,12.1,87.9
E00037226,25.3,74.7
E00037229,31.6,68.4
E00037231,34.9,65.1
E00037232,19.8,80.2
E00037233,25.8,74.2
E00037234,17.8,82.2
E00037235,23.5,76.5
E00037236,21.2,78.8
E00037237,19.8,80.2
E00037238,24.9,75.1
E00037239,22.9,77.1
E00037276,14.1,85.9
E00037277,23.4,76.6
E00037278,19,81
E00037279,22.3,77.7
E00037280,16.5,83.5
E00037281,23.1,76.9
E00037282,19.1,80.9
E00037283,32.4,67.6
E00037284,17.9,82.1
E00037285,32.3,67.7
E00037286,21.3,78.7
E00037287,22,78
E00037288,19.6,80.4
E00037289,19.4,80.6
E00037290,18.2,81.8
E00037291,16.3,83.7
E00037292,26,74
E00037293,22.5,77.5
E00037294,22.8,77.2
E00037295,9,91
E00037296,38.6,61.4
E00037297,24.3,75.7
E00037298,23.2,76.8
E00037299,23.3,76.7
E00037300,32.2,67.8
E00037301,18.4,81.6
E00037302,17.3,82.7
E00037303,16.8,83.2
E00037304,30,70
E00037305,11.2,88.8
E00037306,15.5,84.5
E00037307,25.6,74.4
E00037309,19.5,80.5
E00037310,25.5,74.5
E00037311,24.1,75.9
E00037312,16.9,83.1
E00037313,15.1,84.9
E00037314,28,72
E00037315,31.7,68.3
E00037316,24,76
E00037317,14.3,85.7
E00037318,19.2,80.8
E00037320,36.1,63.9
E00037321,20,80
E00037395,12.5,87.5
E00037397,11.9,88.1
E00037398,18.8,81.3
E00037399,10.2,89.8
E00037400,11.5,88.5
E00037401,23.2,76.8
E00037402,22.1,77.9
E00037403,19.4,80.6
E00037404,15.4,84.6
E00037411,15.9,84.1
E00037412,28.9,71.1
E00037413,21.3,78.7
E00037414,30,70
E00037416,12.5,87.5
E00037417,19,81
E00037418,14.4,85.6
E00037419,15.3,84.7
E00037420,20.6,79.4
E00037421,34,66
E00037422,23.8,76.2
E00037423,17.4,82.6
E00037424,24.8,75.2
E00037425,10,90
E00037426,17.4,82.6
E00037427,13.9,86.1
E00037428,18.5,81.5
E00037429,23.6,76.4
E00037430,22.9,77.1
E00037431,16.1,83.9
E00037432,17.6,82.4
E00037433,30.2,69.8
E00037434,26.1,73.9
E00037435,20.4,79.6
E00037436,10.2,89.8
E00037437,23.6,76.4
E00037438,17.1,82.9
E00037439,12.1,87.9
E00037502,20.4,79.6
E00037503,24.4,75.6
E00037505,34.5,65.5
E00037507,28.2,71.8
E00037508,24.1,75.9
E00037509,23.6,76.4
E00037510,20.2,79.8
E00037511,23.9,76.1
E00037512,32.9,67.1
E00037513,28.1,71.9
E00037514,21.5,78.5
E00037515,15.8,84.2
E00037517,22.7,77.3
E00037518,29.8,70.2
E00037519,28.6,71.4
E00037520,29.8,70.2
E00037521,32.6,67.4
E00037522,26.4,73.6
E00037523,23.9,76.1
E00037525,27.4,72.6
E00037526,16.7,83.3
E00037527,26.3,73.7
E00037528,32.8,67.2
E00037529,16,84
E00037530,28.3,71.7
E00037531,33.8,66.2
E00037532,43.1,56.9
E00037533,25.8,74.2
E00037534,32.3,67.7
E00037535,23.3,76.7
E00037536,16.7,83.3
E00037537,29.7,70.3
E00037538,15.8,84.2
E00037539,35.3,64.7
E00037540,14.8,85.2
E00037541,17.1,82.9
E00037542,20.8,79.2
E00037543,16.6,83.4
E00037544,22.5,77.5
E00037545,19,81
E00037546,37.5,62.5
E00037547,22.7,77.3
E00037548,14.4,85.6
E00037549,35.3,64.7
E00037550,29.7,70.3
E00037551,17.9,82.1
E00037553,14.4,85.6
E00037554,17.7,82.3
E00037555,22.4,77.6
E00037556,18.7,81.3
E00037557,21.7,78.3
E00037558,18.8,81.2
E00037559,19.9,80.1
E00037560,29.2,70.8
E00037561,26.4,73.6
E00037562,24.1,75.9
E00037563,11.2,88.8
E00037564,19.6,80.4
E00037565,26.1,73.9
E00037566,30.2,69.8
E00037567,28,72
E00037568,23.1,76.9
E00037569,30.2,69.8
E00037570,20.3,79.7
E00037571,19.6,80.4
E00037572,22.9,77.1
E00037573,22.7,77.3
E00037574,27.5,72.5
E00037575,34.3,65.7
E00037576,27.3,72.7
E00037577,25.7,74.3
E00037580,18.5,81.5
E00037581,16.7,83.3
E00037582,16.5,83.5
E00037583,14.5,85.5
E00037584,17.6,82.4
E00037585,15.6,84.4
E00037586,16,84
E00037587,17.6,82.4
E00037588,25.6,74.4
E00037589,19.1,80.9
E00037590,39.4,60.6
E00037592,24.7,75.3
E00037593,25.4,74.6
E00037594,14.6,85.4
E00037595,21.1,78.9
E00037596,13.9,86.1
E00037603,31,69
E00037605,19.9,80.1
E00037609,35.8,64.2
E00037610,19.3,80.7
