areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00037085,79.5,16.7,3.8
E00037086,74.3,19.9,5.7
E00037087,80.7,14.8,4.4
E00037089,76.4,14.9,8.7
E00037093,72.3,20.1,7.6
E00037094,78.8,13.1,8.1
E00037096,72.8,20.8,6.4
E00037097,75.4,17.9,6.7
E00037098,75.5,16,8.4
E00037099,83.1,12.1,4.8
E00037100,75.4,15.6,8.9
E00037101,67.6,18.5,14
E00037102,78,14.7,7.3
E00037103,84.7,10.3,5
E00037104,82.5,14.1,3.3
E00037105,74.9,14.8,10.2
E00037106,82.3,12.3,5.3
E00037107,73,21.6,5.4
E00037109,60.7,26.3,13
E00037110,79.2,14.1,6.7
E00037111,75,20.3,4.7
E00037112,70.9,17.8,11.3
E00037113,61.4,23.5,15.1
E00037114,79.7,15,5.3
E00037115,66.9,21.1,12
E00037116,65,23.6,11.4
E00037117,71.7,17,11.3
E00037118,77.2,15.3,7.5
E00037119,73.7,17.3,9
E00037120,78.5,12.8,8.7
E00037121,68.4,20.2,11.4
E00037122,73.9,16.8,9.3
E00037123,78.9,14.2,6.9
E00037124,72.1,16.7,11.2
E00037125,69.1,14.7,16.1
E00037126,74.4,14.4,11.1
E00037127,74.3,17.6,8.1
E00037128,73.5,17.2,9.3
E00037129,77.6,13.6,8.8
E00037130,73.1,18.8,8.1
E00037131,66.7,22.1,11.2
E00037132,71.5,22,6.5
E00037133,77.4,14.9,7.6
E00037134,79.7,12.9,7.4
E00037135,57.5,27.6,14.9
E00037136,73.7,16,10.2
E00037137,57.3,27.7,15
E00037138,79.7,14.5,5.9
E00037139,52.8,26.2,21
E00037140,67.3,19.8,12.9
E00037160,80.3,14.2,5.5
E00037161,53.4,21,25.6
E00037162,85.5,8.4,6.1
E00037165,76.5,14.9,8.7
E00037167,70.3,18.3,11.4
E00037168,75.3,17,7.6
E00037169,82.2,11.2,6.6
E00037170,83.1,8.7,8.2
