areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00054703,37.7,42.3,19.2,0.8,0
E00054704,53.2,34.5,9.9,2.3,0
E00054705,39.2,44.3,15.2,1.3,0
E00054706,61.7,29.8,7.8,0,0.7
E00054707,50.3,35.6,13.4,0.7,0
E00054708,50,34.3,14.2,1.5,0
E00054709,46.8,34.7,17.9,0.6,0
E00054710,42.6,32.4,23.5,1.5,0
E00054711,27.7,37,33.6,1.7,0
E00054712,21.8,47.4,25.6,4.5,0.8
E00054713,40.4,49.7,9.9,0,0
E00054714,54.3,37.9,7.8,0,0
E00054715,56.6,29.5,12.3,1.6,0
E00054717,28.6,46.4,24.3,0.7,0
E00054718,34.5,31.9,31.9,1.7,0
E00054719,55.3,37.5,7.2,0,0
E00054720,37.3,38.2,24.5,0,0
E00054721,37.6,45.9,15.8,0.8,0
E00054722,33.3,44.4,19.8,1.6,0.8
E00054726,56.4,38.3,4.7,0.7,0
E00054727,47.5,38.1,13.6,0.8,0
E00054728,46.5,36.4,16.2,1,0
E00054729,50.9,30.9,18.2,0,0
E00054730,20.9,60.1,17.6,1.3,0
E00054731,17.2,44.3,38.5,0,0
E00054732,23.8,50.8,23.8,1.5,0
E00054733,37.2,44.6,18.2,0,0
E00054735,52.3,33.1,12.3,2.3,0
E00054736,33,49.5,16.5,0.9,0
E00054742,34.4,32.2,30.6,2.8,0
E00054743,53.6,34.9,11.5,0,0
E00054744,47.1,28.1,22.3,2.5,0
E00054745,53.4,34.5,10.3,1.7,0
E00054746,57.4,33.7,7.9,1,0
E00054747,42.1,50,7.9,0,0
E00054748,53.8,33,13.2,0,0
E00054749,25,37.9,36.4,0.7,0
E00054750,23.4,20.8,53.2,2.6,0
E00054751,53.7,38,7.4,0.8,0
E00054752,59.2,30.6,10.2,0,0
E00054753,57.6,32.4,9.4,0.7,0
E00054754,32.9,46.9,19.6,0.7,0
E00054755,51.2,37.8,11,0,0
E00054756,45.1,45.1,9.8,0,0
E00054757,26.1,45.8,27.5,0.7,0
E00054862,48.7,33.8,13.6,3.2,0.6
E00054863,51.9,34.9,12.4,0.8,0
E00054864,41.9,37.9,18.5,1.6,0
E00054881,45.6,41.8,12.6,0,0
E00054883,45.1,42.9,10.5,0.8,0.8
E00054884,55.8,31.3,12.9,0,0
E00054885,24.2,40.8,30.8,4.2,0
