areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00054703,86.6,1.6,11.8
E00054704,84.1,0.8,15.1
E00054705,88.6,1.7,9.8
E00054706,86.9,1.8,11.2
E00054707,87.3,2,10.8
E00054708,87.9,2.3,9.8
E00054709,90.9,0.5,8.6
E00054710,88.3,2.1,9.6
E00054711,86.4,0.9,12.7
E00054712,82.4,1.8,15.8
E00054713,89.7,0.6,9.7
E00054714,88.4,3.7,8
E00054715,86.3,0.7,12.9
E00054717,81.9,3.8,14.3
E00054718,79.3,1.4,19.2
E00054719,86.5,1.8,11.7
E00054720,72.3,2.9,24.8
E00054721,82.9,0.7,16.4
E00054722,83.6,1.8,14.6
E00054726,87.2,1.7,11.1
E00054727,80.1,1.7,18.2
E00054728,85.2,0.8,14
E00054729,84.5,2.3,13.3
E00054730,79.8,2.7,17.5
E00054731,77,1.9,21.1
E00054732,81.8,4,14.2
E00054733,82.1,0.6,17.3
E00054735,85.9,0.3,13.8
E00054736,93,0,7
E00054742,76.3,4,19.7
E00054743,86.2,1.7,12.1
E00054744,91.8,1.1,7.1
E00054745,92.4,0.4,7.2
E00054746,88.5,0.4,11.1
E00054747,88.4,1.3,10.2
E00054748,86.8,2.8,10.4
E00054749,86,0.7,13.4
E00054750,76.9,0,23.1
E00054751,85.6,2.1,12.3
E00054752,94.4,1.9,3.7
E00054753,89.9,0.9,9.2
E00054754,86.9,0,13.1
E00054755,87.9,0.5,11.6
E00054756,91.8,0,8.2
E00054757,80.7,4,15.3
E00054862,87,1.1,11.9
E00054863,89.6,1.9,8.6
E00054864,85.6,3.3,11.2
E00054881,88.7,2.8,8.4
E00054883,85,4.4,10.6
E00054884,89.5,2,8.5
E00054885,74.6,0.7,24.6
