areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00054703,97.4,2.6
E00054704,98.4,1.6
E00054705,95.6,4.4
E00054706,96.7,3.3
E00054707,96.4,3.6
E00054708,95.7,4.3
E00054709,98.7,1.3
E00054710,94.3,5.7
E00054711,99.1,0.9
E00054712,96.9,3.1
E00054713,97.6,2.4
E00054714,93.8,6.2
E00054715,98.2,1.8
E00054717,94.2,5.8
E00054718,96.6,3.4
E00054719,96.1,3.9
E00054720,94.2,5.8
E00054721,96.9,3.1
E00054722,97.1,2.9
E00054726,96.6,3.4
E00054727,97.3,2.7
E00054728,98.1,1.9
E00054729,96.6,3.4
E00054730,96.2,3.8
E00054731,95.3,4.7
E00054732,95.5,4.5
E00054733,97.1,2.9
E00054735,99,1
E00054736,99.6,0.4
E00054742,95.3,4.7
E00054743,96.9,3.1
E00054744,96.4,3.6
E00054745,98.9,1.1
E00054746,96.5,3.5
E00054747,98.2,1.8
E00054748,94.8,5.2
E00054749,97.6,2.4
E00054750,99.3,0.7
E00054751,97.3,2.7
E00054752,93.5,6.5
E00054753,97.1,2.9
E00054754,98.5,1.5
E00054755,98.7,1.3
E00054756,99.6,0.4
E00054757,98,2
E00054862,97.8,2.2
E00054863,97.8,2.2
E00054864,94.9,5.1
E00054881,94.6,5.4
E00054883,94.5,5.5
E00054884,96.5,3.5
E00054885,98.6,1.4
