areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00054703,88.9,7.9,3.3
E00054704,80.7,15.3,4.1
E00054705,91.2,7.1,1.7
E00054706,84.8,12.8,2.4
E00054707,83,12.5,4.6
E00054708,87.8,9.2,3
E00054709,87.5,10.4,2.1
E00054710,85.8,10.7,3.6
E00054711,78.6,14.5,6.8
E00054712,79.3,14.7,6
E00054713,77.6,14.4,7.9
E00054714,91.1,7.4,1.5
E00054715,79.4,15.8,4.8
E00054717,74.7,14.9,10.4
E00054718,73.9,15,11.1
E00054719,85.6,11.1,3.3
E00054720,74.2,14.6,11.3
E00054721,87.1,9.2,3.7
E00054722,85,11.8,3.2
E00054726,81.9,15,3.1
E00054727,83.2,13.1,3.7
E00054728,87.1,8.6,4.3
E00054729,86.6,11.4,2
E00054730,80.2,15,4.8
E00054731,69,20.7,10.3
E00054732,74,18.8,7.2
E00054733,83,13.3,3.7
E00054735,87.2,9.8,3
E00054736,89,8.5,2.4
E00054742,76.4,15.9,7.7
E00054743,85.8,8.6,5.6
E00054744,86.8,8.6,4.6
E00054745,88.2,9.3,2.5
E00054746,85,10.2,4.9
E00054747,85.3,12.5,2.2
E00054748,82,12,6
E00054749,79.9,14.3,5.8
E00054750,74.6,19,6.3
E00054751,81.2,14.7,4.1
E00054752,85.8,8.5,5.7
E00054753,85.2,12.4,2.4
E00054754,90.4,7,2.6
E00054755,82.9,13.6,3.5
E00054756,86.9,9.8,3.3
E00054757,82.9,13.7,3.3
E00054862,84.1,12.3,3.6
E00054863,79.5,13.8,6.7
E00054864,81.4,15.3,3.3
E00054881,88.7,7.2,4.1
E00054883,80.2,15.8,4
E00054884,85.7,11.7,2.6
E00054885,76.1,16.1,7.9
