areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00054703,26.6,32.8,26.6,14.1
E00054704,26.9,23.4,29.7,20
E00054705,19.8,28.8,32.2,19.2
E00054706,28.1,25.9,37,8.9
E00054707,11.6,17.8,46.5,24
E00054708,30.6,28.7,22.3,18.5
E00054709,24.5,28.6,33.9,13
E00054710,29.9,24.5,32,13.6
E00054711,30.4,17.9,25.9,25.9
E00054712,38.2,20.4,29.6,11.8
E00054713,36.3,23.8,29.4,10.6
E00054714,25.3,29.6,37,8
E00054715,34.1,20.3,28.5,17.1
E00054717,33.3,19.7,34.1,12.9
E00054718,33,24.5,22.6,19.8
E00054719,25.6,28.3,32.8,13.3
E00054720,39.1,22.6,29.6,8.7
E00054721,27,22.3,27.7,23
E00054722,24.4,20,35.6,20
E00054726,35.4,23.4,29.1,12
E00054727,31.2,26.6,31.2,11
E00054728,29.4,22.5,34.4,13.7
E00054729,20.5,25.4,36.8,17.3
E00054730,41.1,20.5,27.8,10.6
E00054731,20.5,42.5,24.7,12.3
E00054732,36.2,27.6,24.1,12.1
E00054733,34.9,26.5,26.9,11.8
E00054735,29.9,20.1,31.9,18.1
E00054736,29.2,23.4,32.8,14.6
E00054742,45.3,18.9,18.2,17.6
E00054743,26.4,26.4,32.4,14.8
E00054744,35.5,24.6,28.3,11.6
E00054745,33.5,24.4,29.9,12.2
E00054746,38.4,19.2,24.2,18.2
E00054747,31.3,27.8,29.6,11.3
E00054748,46.6,17.2,18.1,18.1
E00054749,39.6,21.5,20.8,18.1
E00054750,39.7,22.2,12.7,25.4
E00054751,30,18.6,25,26.4
E00054752,25,26.8,30.4,17.9
E00054753,36.3,22.8,31,9.9
E00054754,36.2,20.1,26.6,17.1
E00054755,36,18.7,28,17.3
E00054756,25.2,24.5,31.7,18.7
E00054757,31.6,24.7,21.5,22.2
E00054862,15.3,31.2,41.3,12.2
E00054863,15.4,29.2,41.5,13.8
E00054864,20.5,22.2,47,10.3
E00054881,22,18.5,49.5,10
E00054883,23.1,25.2,34.3,17.5
E00054884,17.8,21.3,47,13.9
E00054885,19.8,21.7,36.8,21.7
