geography_code,heating_type_3a-001,heating_type_3a-002
E00140262,3.6,96.4
E00140265,1.4,98.6
E00140266,0,100
E00140267,1.4,98.6
E00140269,1.8,98.2
E00140270,1.7,98.3
E00140290,0,100
E00140291,0.7,99.3
E00140292,0,100
E00140293,1,99
E00140294,0.7,99.3
E00140295,0,100
E00140298,3.1,96.9
E00140299,0.8,99.2
E00140300,0,100
E00140301,0,100
E00140302,1.7,98.3
E00140303,1.4,98.6
E00140307,0,100
E00140321,2.1,97.9
E00140322,1.6,98.4
E00140323,1.9,98.1
E00140324,0,100
E00140325,0.9,99.1
E00140326,3,97
E00140327,1.7,98.3
E00140366,0.8,99.2
E00140367,1.5,98.5
E00140368,0,100
E00140369,2.1,97.9
E00140370,2.3,97.7
E00140371,0.7,99.3
E00140372,0,100
E00140373,0.7,99.3
E00140374,0,100
E00140375,0,100
E00140376,0.9,99.1
E00140377,1,99
E00140378,0,100
E00140379,0.8,99.2
E00140380,1.5,98.5
E00140381,0.7,99.3
E00140382,0,100
E00140383,0.8,99.2
E00140384,0,100
E00140385,1.4,98.6
E00140386,0,100
E00140387,0,100
E00140388,3.8,96.2
E00140389,0,100
E00140390,9.8,90.2
E00140391,2.1,97.9
E00140392,4.1,95.9
E00140393,0,100
E00140394,0.8,99.2
E00140395,4,96
E00140396,2.5,97.5
E00140397,0.7,99.3
E00140398,4.6,95.4
E00140399,4.2,95.8
E00140404,0,100
E00140405,3.2,96.8
E00140406,7.5,92.5
E00140407,0.7,99.3
E00140408,2.1,97.9
E00140415,3.8,96.2
E00140416,1.2,98.8
E00140429,4.8,95.2
E00140431,1.8,98.2
E00140432,4.7,95.3
E00140434,1.3,98.7
E00140435,0,100
E00140436,0,100
E00141037,0.7,99.3
E00141038,0.5,99.5
E00141073,9.2,90.8
E00141075,0.7,99.3
E00141076,1.6,98.4
E00141081,0.8,99.2
E00141082,1.4,98.6
E00189796,2.9,97.1
E00189904,3.6,96.4
E00189907,1.3,98.7
