geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00140262,96.1,3.9,0
E00140265,98.7,1.3,0
E00140266,97.6,1.2,1.2
E00140267,97.7,2,0.3
E00140269,96.1,1.3,2.6
E00140270,96.1,0.7,3.3
E00140290,98,0.6,1.4
E00140291,98.1,0.3,1.6
E00140292,96.5,2.3,1.2
E00140293,97.9,1,1
E00140294,96.5,0.9,2.6
E00140295,97.7,1.3,1
E00140298,99.1,0.4,0.4
E00140299,95.6,2,2.4
E00140300,98.5,0.3,1.2
E00140301,97.9,0.4,1.6
E00140302,94.9,1.4,3.7
E00140303,96.2,1,2.7
E00140307,98.4,0,1.6
E00140321,93.5,1.6,4.9
E00140322,98.3,1.3,0.4
E00140323,95.7,2.4,1.9
E00140324,95.5,0.4,4.1
E00140325,98.3,1.7,0
E00140326,95.9,1.7,2.4
E00140327,99.2,0.8,0
E00140366,97.9,0.4,1.8
E00140367,97.8,0.4,1.8
E00140368,97.9,0.7,1.4
E00140369,97.8,0.4,1.8
E00140370,98.2,0,1.8
E00140371,96.1,0.9,3
E00140372,94.3,0.9,4.8
E00140373,97.3,0,2.7
E00140374,94.2,2.2,3.6
E00140375,97,0.6,2.4
E00140376,96.3,0.7,3
E00140377,100,0,0
E00140378,92.4,2.6,4.9
E00140379,94.9,1.2,4
E00140380,89.2,3.3,7.5
E00140381,95,2.7,2.3
E00140382,95.3,2,2.7
E00140383,94.1,2.6,3.3
E00140384,95.5,3,1.6
E00140385,94.8,2.6,2.6
E00140386,92,2.8,5.2
E00140387,96.4,1.4,2.2
E00140388,92.2,2.9,4.9
E00140389,89.3,5.3,5.3
E00140390,88,3.4,8.6
E00140391,90.8,1.9,7.3
E00140392,90.2,1.7,8.1
E00140393,92.1,1.7,6.3
E00140394,93.7,0,6.3
E00140395,87.3,1.7,11
E00140396,94.7,0.8,4.5
E00140397,90.2,4,5.7
E00140398,91.9,1.5,6.6
E00140399,91.1,2.2,6.7
E00140404,93.5,1.3,5.2
E00140405,96.4,0.3,3.2
E00140406,94.1,0.7,5.2
E00140407,92.1,0.3,7.5
E00140408,86.9,1.3,11.7
E00140415,85.8,2.5,11.7
E00140416,93.4,1.6,5
E00140429,98.5,0.8,0.8
E00140431,98.5,0,1.5
E00140432,97.2,0.3,2.5
E00140434,99.3,0,0.7
E00140435,97.4,1.6,1
E00140436,97.2,0.3,2.5
E00141037,97.6,0.7,1.7
E00141038,95.3,1,3.7
E00141073,94.6,0.5,4.9
E00141075,96.5,1.9,1.5
E00141076,93.8,0.4,5.8
E00141081,94,2.8,3.2
E00141082,98.8,0.6,0.6
E00189796,95.1,1,3.9
E00189904,92.9,1.4,5.8
E00189907,85,3.7,11.2
