areacd,disability_3a-001,disability_3a-002
E00087370,15.8,84.2
E00087371,27,73
E00087372,21.9,78.1
E00087373,25.5,74.5
E00087374,24.2,75.8
E00087375,29.6,70.4
E00087376,20.9,79.1
E00087377,19.1,80.9
E00087378,17,83
E00087379,17.8,82.2
E00087380,13.1,86.9
E00087381,22.1,77.9
E00087382,11.7,88.3
E00087383,14.7,85.3
E00087384,19.1,80.9
E00087385,16.8,83.2
E00087387,17.3,82.7
E00087388,14.7,85.3
E00087389,19.2,80.8
E00087390,14.6,85.4
E00087391,34,66
E00087392,20.8,79.2
E00087393,20.8,79.2
E00087394,23.1,76.9
E00087395,17.7,82.3
E00087396,21.1,78.9
E00087397,14,86
E00087398,16,84
E00087399,20.2,79.8
E00087400,26.3,73.7
E00087401,25.1,74.9
E00087402,19.5,80.5
E00087403,18.7,81.3
E00087404,21,79
E00087405,21,79
E00087406,24.6,75.4
E00087408,25.8,74.2
E00087409,19.1,80.9
E00087410,27.9,72.1
E00087411,24.5,75.5
E00087412,19.4,80.6
E00087413,22,78
E00087414,19.7,80.3
E00087415,17.4,82.6
E00087416,22.9,77.1
E00087417,27.5,72.5
E00087418,20.5,79.5
E00087419,38.5,61.5
E00087420,21.8,78.2
E00087449,20.6,79.4
E00087450,14.9,85.1
E00087452,22.9,77.1
E00087453,11.6,88.4
E00087454,15.1,84.9
E00087455,18.5,81.5
E00087512,31.5,68.5
E00087513,18.5,81.5
E00087514,25.9,74.1
E00087515,20.3,79.7
E00087516,21.3,78.7
E00087517,19.7,80.3
E00087518,17.6,82.4
E00087520,18.6,81.4
E00087522,26.6,73.4
E00087523,34.1,65.9
E00087524,31.5,68.5
E00115614,20.2,79.8
E00115778,23.9,76.1
E00115780,15,85
E00115781,20.6,79.4
E00115827,17.1,82.9
E00115828,10.8,89.2
E00115829,17.9,82.1
E00115831,14.9,85.1
E00116868,9.3,90.7
E00116898,22.1,77.9
E00116900,27.7,72.3
E00116933,10.9,89.1
E00116934,21.2,78.8
E00116935,22.7,77.3
E00116936,13.7,86.3
E00116937,21.3,78.7
E00116938,15.1,84.9
E00116939,19.2,80.8
E00116940,15.8,84.2
E00116941,17,83
E00116942,26.3,73.7
E00116943,20.4,79.6
E00116944,10.9,89.1
E00116945,12.7,87.3
E00116946,20.1,79.9
E00116947,16.2,83.8
E00116948,29.1,70.9
E00116949,13.9,86.1
E00116950,19,81
E00116951,19.8,80.2
E00116952,22.2,77.8
E00117005,19.1,80.9
E00117006,18.7,81.3
E00117007,17,83
E00117008,15.1,84.9
E00117015,20.5,79.5
E00117016,25.8,74.2
E00117017,23,77
E00117018,16.9,83.1
E00117019,14.4,85.6
E00117020,36.7,63.3
E00117021,31.7,68.3
E00117022,21.1,78.9
E00117023,26.7,73.3
E00117024,17.6,82.4
E00117025,14.2,85.8
E00117026,15.3,84.7
E00117027,18.4,81.6
E00117028,15.7,84.3
E00117029,17.5,82.5
E00117030,15.2,84.8
E00117031,18.8,81.2
E00117032,19,81
E00117033,19.7,80.3
E00117034,15.9,84.1
E00117035,22.4,77.6
E00172707,17.6,82.4
E00172708,10.2,89.8
E00172710,21.5,78.5
E00172711,17.3,82.7
E00180407,25.3,74.7
E00180416,28.6,71.4
E00180417,16.2,83.8
E00180424,21.7,78.3
E00180425,20.8,79.2
E00180427,33.8,66.2
E00180431,16.5,83.5
E00180436,20.7,79.3
E00180440,18.4,81.6
