areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00087370,23,43.7,26.2,7.1
E00087371,10.2,47.6,28.6,13.6
E00087372,18.3,52.7,20.4,8.6
E00087373,25,40.7,24.1,10.2
E00087374,34.2,54.7,10.3,0.9
E00087375,40.4,42.7,12.4,4.5
E00087376,37.1,43.3,16.5,3.1
E00087377,28.5,58.5,10.8,2.3
E00087378,18.1,51.2,24.4,6.3
E00087379,28.6,50,17,4.5
E00087380,5.8,38,43.8,12.4
E00087381,13.5,47.6,25.4,13.5
E00087382,12,51.3,28.2,8.5
E00087383,11.1,53.8,22.2,12.8
E00087384,10.9,55.8,19.4,14
E00087385,8.3,43.2,37.1,11.4
E00087387,11.9,50,27.1,11
E00087388,10.2,53.6,29.5,6.6
E00087389,22.1,47.9,24.3,5.7
E00087390,11,52.1,31.5,5.5
E00087391,31.1,42.9,21,5
E00087392,10.3,50.6,30.1,9
E00087393,14.1,47.9,28.9,9.2
E00087394,25.9,52.4,16.3,5.4
E00087395,22.4,52.8,22.4,2.4
E00087396,28.9,49.5,16.5,5.2
E00087397,24.8,59,12.8,3.4
E00087398,17.1,54.3,20.2,8.5
E00087399,21.1,49.7,21.8,7.5
E00087400,20.6,40.5,24.6,14.3
E00087401,26.9,38.8,23.9,10.4
E00087402,16.8,53.8,21,8.4
E00087403,14,52.5,25.7,7.8
E00087404,36.1,50.4,12.6,0.8
E00087405,18.1,42.4,27.1,12.5
E00087406,10.6,42.2,31.2,16.1
E00087408,24.5,44.1,23.1,8.4
E00087409,7.7,50.3,35,7.1
E00087410,29.1,44.7,19.6,6.7
E00087411,16.4,55,21.2,7.4
E00087412,10.1,47.5,30.9,11.5
E00087413,20.1,47.9,26.4,5.6
E00087414,15,57.1,24.1,3.8
E00087415,19.7,44.9,33.1,2.4
E00087416,25.9,44.4,19.3,10.4
E00087417,12.6,39.9,39.9,7.7
E00087418,13.4,54.3,23.8,8.5
E00087419,35.7,40.3,15.5,8.5
E00087420,15.8,50.4,27.3,6.5
E00087449,15.1,40.1,33.6,11.2
E00087450,5.8,40,36.7,17.5
E00087452,5.3,37.3,29.3,28
E00087453,6,36.2,38.8,19
E00087454,4.3,39.1,43.5,13
E00087455,6.4,56,30.3,7.3
E00087512,19.7,46.5,23.6,10.2
E00087513,14.9,33.5,35.4,16.1
E00087514,16.2,40.8,30.8,12.3
E00087515,13,33.3,38.2,15.4
E00087516,7.7,43.6,30.1,18.6
E00087517,13.1,38.5,29.2,19.2
E00087518,4.4,42.2,33.9,19.4
E00087520,3.6,46.8,30.2,19.4
E00087522,23.4,43,25.3,8.2
E00087523,38.3,42.1,15,4.5
E00087524,27.9,44.2,24.7,3.2
E00115614,4,30.2,38.1,27.8
E00115778,25.2,43.5,24.3,7
E00115780,3.3,12.1,41.8,42.9
E00115781,14.2,40.2,33.1,12.6
E00115827,6.2,31.8,36.4,25.6
E00115828,5.2,23.1,47,24.6
E00115829,7.2,39.2,38.4,15.2
E00115831,8.3,45,32.1,14.7
E00116868,5.3,31.6,47.4,15.8
E00116898,14.3,56.2,20,9.5
E00116900,12.5,43.8,27.1,16.7
E00116933,5.1,29.4,39.7,25.7
E00116934,13.8,41.5,32.5,12.2
E00116935,5.7,35.7,42.9,15.7
E00116936,13.2,38.2,33.1,15.4
E00116937,14.3,41.9,32.4,11.4
E00116938,9.5,25.9,44,20.7
E00116939,8.8,30.8,36.5,23.9
E00116940,5,35.5,43.8,15.7
E00116941,10.9,27.9,44.2,17.1
E00116942,13.9,43.8,28.5,13.9
E00116943,9.2,44,31.9,14.9
E00116944,4.4,38.9,38.1,18.6
E00116945,6.1,40.5,35.9,17.6
E00116946,9.6,31.3,41.7,17.4
E00116947,11.8,41,30.6,16.7
E00116948,3.1,46.9,25,25
E00116949,8.3,29.2,42.5,20
E00116950,12.6,33.6,34.5,19.3
E00116951,12.7,33.6,31.3,22.4
E00116952,13.2,40,33.2,13.7
E00117005,7.6,38.6,37.9,15.9
E00117006,10.9,47.5,33.9,7.7
E00117007,16.2,37.7,25.3,20.8
E00117008,5.1,36.2,42,16.7
E00117015,12.7,44.4,33.3,9.5
E00117016,16.7,40.5,27.8,15.1
E00117017,13.4,44.4,27.8,14.4
E00117018,10.5,37.6,36.1,15.8
E00117019,8.8,38.2,41.9,11
E00117020,34,44.3,16.5,5.2
E00117021,25.9,36.3,26.7,11.1
E00117022,14.6,53.4,22.3,9.7
E00117023,23.4,45.9,22.5,8.1
E00117024,4.9,48.4,35.2,11.5
E00117025,11.9,43.7,31.1,13.3
E00117026,8.4,38.3,39.3,14
E00117027,6.3,37.5,35.2,21.1
E00117028,12.8,42.1,33.8,11.3
E00117029,6,31.5,42.3,20.1
E00117030,8,45.3,34.7,12
E00117031,11.3,33.8,38,16.9
E00117032,16.9,37.7,33.1,12.3
E00117033,10.1,34.5,28.6,26.9
E00117034,3.8,32.3,48.5,15.4
E00117035,14.1,35.9,35.9,14.1
E00172707,18.3,46.2,31.2,4.3
E00172708,9.8,45.7,34.8,9.8
E00172710,10.1,52.2,26.1,11.6
E00172711,7.1,44.3,41.4,7.1
E00180407,19.2,62.3,14.4,4.1
E00180416,15.2,44.8,29.6,10.4
E00180417,18.2,46.2,24.5,11.2
E00180424,19.4,55.6,21.9,3.1
E00180425,12,50.6,28.9,8.4
E00180427,26.3,40.4,26.3,7
E00180431,10.4,53.6,30.4,5.6
E00180436,20.1,55.7,19.5,4.7
E00180440,8.2,57.1,27.9,6.8
