areacd,heating_type_3a-001,heating_type_3a-002
E00087370,5.6,94.4
E00087371,1.4,98.6
E00087372,2.2,97.8
E00087373,0,100
E00087374,2.6,97.4
E00087375,0,100
E00087376,3.1,96.9
E00087377,0,100
E00087378,0.8,99.2
E00087379,6.4,93.6
E00087380,0,100
E00087381,1.6,98.4
E00087382,3.4,96.6
E00087383,2.6,97.4
E00087384,0,100
E00087385,0.8,99.2
E00087387,4.2,95.8
E00087388,0.6,99.4
E00087389,1.4,98.6
E00087390,3.4,96.6
E00087391,0,100
E00087392,3.2,96.8
E00087393,0,100
E00087394,2,98
E00087395,0.8,99.2
E00087396,2.6,97.4
E00087397,6,94
E00087398,1.6,98.4
E00087399,3.4,96.6
E00087400,0,100
E00087401,0.7,99.3
E00087402,6.9,93.1
E00087403,3.4,96.6
E00087404,2.6,97.4
E00087405,2.1,97.9
E00087406,0.5,99.5
E00087408,2.1,97.9
E00087409,0.5,99.5
E00087410,2.8,97.2
E00087411,1.6,98.4
E00087412,2.2,97.8
E00087413,8.3,91.7
E00087414,3.7,96.3
E00087415,4,96
E00087416,0.8,99.2
E00087417,0,100
E00087418,5,95
E00087419,0.8,99.2
E00087420,4.3,95.7
E00087449,0,100
E00087450,3.4,96.6
E00087452,1.3,98.7
E00087453,0,100
E00087454,0.9,99.1
E00087455,1.8,98.2
E00087512,1.6,98.4
E00087513,1.8,98.2
E00087514,0.8,99.2
E00087515,0.8,99.2
E00087516,2.6,97.4
E00087517,1.6,98.4
E00087518,1.7,98.3
E00087520,0,100
E00087522,3.2,96.8
E00087523,3,97
E00087524,3.9,96.1
E00115614,0,100
E00115778,1.7,98.3
E00115780,0,100
E00115781,0,100
E00115827,1,99
E00115828,2.3,97.7
E00115829,0.8,99.2
E00115831,1.8,98.2
E00116868,0,100
E00116898,2.9,97.1
E00116900,2.8,97.2
E00116933,0,100
E00116934,0.8,99.2
E00116935,0.7,99.3
E00116936,1.5,98.5
E00116937,0,100
E00116938,0.9,99.1
E00116939,1.3,98.7
E00116940,0,100
E00116941,0.8,99.2
E00116942,0.7,99.3
E00116943,0.7,99.3
E00116944,0,100
E00116945,0,100
E00116946,0.9,99.1
E00116947,0.7,99.3
E00116948,9.1,90.9
E00116949,0,100
E00116950,0.9,99.1
E00116951,0.8,99.2
E00116952,1.1,98.9
E00117005,0.8,99.2
E00117006,1.1,98.9
E00117007,0,100
E00117008,0,100
E00117015,1.6,98.4
E00117016,1.6,98.4
E00117017,0.5,99.5
E00117018,0.8,99.2
E00117019,1.5,98.5
E00117020,0,100
E00117021,2.2,97.8
E00117022,1,99
E00117023,0,100
E00117024,0,100
E00117025,0,100
E00117026,1.8,98.2
E00117027,0.8,99.2
E00117028,2.3,97.7
E00117029,0.7,99.3
E00117030,2,98
E00117031,0,100
E00117032,2.7,97.3
E00117033,0,100
E00117034,0.8,99.2
E00117035,0,100
E00172707,0,100
E00172708,1.1,98.9
E00172710,0.7,99.3
E00172711,0,100
E00180407,2.7,97.3
E00180416,0.8,99.2
E00180417,3.4,96.6
E00180424,0.6,99.4
E00180425,1.2,98.8
E00180427,0,100
E00180431,2.4,97.6
E00180436,0,100
E00180440,2.8,97.2
