areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00087370,88.5,8,1,0,2.5
E00087371,87.4,6.2,4.4,0.9,1.2
E00087372,84.5,14.9,0,0,0.6
E00087373,89.9,9,0,0.5,0.5
E00087374,90.4,7,0.5,1.1,1.1
E00087375,89,9.8,0.6,0.6,0
E00087376,83.1,6.8,2.8,2.3,5.1
E00087377,87.6,7.3,1.7,2.1,1.3
E00087378,87.5,8.1,1.8,2.2,0.4
E00087379,92.2,5,0,1.4,1.4
E00087380,91,8.3,0.3,0,0.3
E00087381,94.4,3.7,0.7,1.1,0
E00087382,93.6,3.7,1,1.3,0.3
E00087383,90.2,8.7,0,0.8,0.4
E00087384,95.2,4,0,0.8,0
E00087385,90.2,7,0,1.7,1.1
E00087387,93.4,4.8,1.7,0,0
E00087388,94,4.3,1.7,0,0
E00087389,92.8,4.6,0.3,0.3,2
E00087390,91.4,6,1.5,0,1.2
E00087391,93.3,5.1,0.4,1.2,0
E00087392,92.1,4.9,0,1.4,1.6
E00087393,93.2,6.2,0.6,0,0
E00087394,81.6,9.4,1.1,3.6,4.3
E00087395,85,4.1,2.2,3.4,5.2
E00087396,90.9,5.3,0.8,1,2
E00087397,91.5,4.5,0.4,3.1,0.4
E00087398,80.1,8,6.4,1.2,4.3
E00087399,87.9,6.2,2.3,1.1,2.5
E00087400,93.3,4.6,0,0.8,1.3
E00087401,96.2,3.5,0.3,0,0
E00087402,93.9,3.8,0.4,0.4,1.5
E00087403,98.2,0.8,0.3,0.3,0.5
E00087404,95,4.5,0,0,0.5
E00087405,96.8,2.6,0,0.6,0
E00087406,95.8,3.2,0.2,0.2,0.6
E00087408,95.6,3.6,0,0.4,0.4
E00087409,95.9,3.3,0.3,0.3,0.3
E00087410,92.2,4.7,1.3,1.3,0.5
E00087411,95.1,3.6,1.2,0,0
E00087412,94,5.4,0.6,0,0
E00087413,93.9,3.2,1.8,0.3,0.9
E00087414,96.6,2.4,1,0,0
E00087415,95.7,3.9,0.3,0,0
E00087416,95.7,3,1.3,0,0
E00087417,95.2,3.6,0.5,0,0.7
E00087418,93.2,5.4,0,1.5,0
E00087419,91.4,6.3,0.9,0.5,0.9
E00087420,94.6,5.1,0,0.3,0
E00087449,94.5,2.7,0,1.5,1.2
E00087450,95.4,4.3,0,0,0.4
E00087452,98.9,1.1,0,0,0
E00087453,97,3,0,0,0
E00087454,93,6.6,0.4,0,0
E00087455,94.4,3,0.9,0,1.7
E00087512,98.4,1.6,0,0,0
E00087513,97.2,2.5,0.3,0,0
E00087514,94.9,3.1,0.7,1,0.3
E00087515,97,2.3,0,0.7,0
E00087516,95.6,3.8,0.3,0.3,0
E00087517,99,1,0,0,0
E00087518,92.9,4.1,2.1,0.5,0.5
E00087520,94.1,5.2,0,0.7,0
E00087522,98.6,1.1,0.3,0,0
E00087523,97.2,2.4,0,0.4,0
E00087524,95,3.5,0.2,0.9,0.2
E00115614,96.1,3.9,0,0,0
E00115778,95.8,3.8,0,0,0.4
