areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00087370,44.3,22.1,2.5,31.1
E00087371,55.8,25.2,0.7,18.4
E00087372,63.4,9.7,4.3,22.6
E00087373,76.6,10.8,4.5,8.1
E00087374,49.1,16.4,2.6,31.9
E00087375,23.1,8.8,52.7,15.4
E00087376,19.6,15.5,3.1,61.9
E00087377,32.6,23.5,2.3,41.7
E00087378,35.2,35.9,3.1,25.8
E00087379,30.3,16.5,13.8,39.4
E00087380,58,33.6,0.8,7.6
E00087381,61.8,26,0,12.2
E00087382,39.3,41.9,1.7,17.1
E00087383,45.3,29.9,1.7,23.1
E00087384,66.7,27.1,0,6.2
E00087385,50.8,34.8,1.5,12.9
E00087387,52.9,31.9,0.8,14.3
E00087388,39.2,38.6,0.6,21.7
E00087389,24.1,44.7,0,31.2
E00087390,41,36.8,0,22.2
E00087391,20.2,21,50.4,8.4
E00087392,42.6,32.9,5.2,19.4
E00087393,39.7,41.1,5,14.2
E00087394,38.3,19.5,3.4,38.9
E00087395,30.7,29.1,3.9,36.2
E00087396,24.9,20.7,15.5,38.9
E00087397,30.8,23.1,2.6,43.6
E00087398,30.5,32.1,1.5,35.9
E00087399,23.4,32.4,11.7,32.4
E00087400,19.2,34.4,35.2,11.2
E00087401,25,28.7,37.5,8.8
E00087402,30.8,43.6,3.4,22.2
E00087403,26.8,34.1,1.7,37.4
E00087404,16.8,20.2,25.2,37.8
E00087405,55.6,18.3,2.8,23.2
E00087406,50.3,29.1,5,15.6
E00087408,73,18.4,1.4,7.1
E00087409,63.4,22.4,0,14.2
E00087410,26.9,20.3,14.8,37.9
E00087411,29.6,26.5,15.3,28.6
E00087412,36.5,42.3,11.7,9.5
E00087413,30.6,36.8,9.7,22.9
E00087414,36.8,30.1,2.3,30.8
E00087415,18,40.6,2.3,39.1
E00087416,19.7,40.2,15.9,24.2
E00087417,40.6,34.3,11.9,13.3
E00087418,26.4,30.7,0,42.9
E00087419,15.4,14.6,53.1,16.9
E00087420,34.8,31.2,2.9,31.2
E00087449,42.8,27,15.8,14.5
E00087450,51.7,38.3,0.8,9.2
E00087452,64.5,30.3,0,5.3
E00087453,65.3,27.1,0.8,6.8
E00087454,54.5,33,0.9,11.6
E00087455,48.6,33,0,18.3
E00087512,45.7,16.3,28.7,9.3
E00087513,67.7,24.1,0,8.2
E00087514,55.8,31.8,0.8,11.6
E00087515,38.2,39,13.8,8.9
E00087516,59.6,26.3,0,14.1
E00087517,56.6,31.8,0.8,10.9
E00087518,57.5,33.7,0,8.8
E00087520,61,27.2,2.2,9.6
E00087522,30.6,24.2,39.5,5.7
E00087523,25.6,16.5,42.9,15
E00087524,15.5,11,63.9,9.7
E00115614,70.6,27,0,2.4
E00115778,13.7,17.9,58.1,10.3
E00115780,50.5,37.4,6.6,5.5
E00115781,35.2,28.1,25,11.7
E00115827,63.6,25.6,0,10.8
E00115828,47.8,43.3,0.7,8.2
E00115829,43.5,35.5,8.1,12.9
E00115831,29.4,35.8,18.3,16.5
E00116868,37.8,17.6,2.7,41.9
E00116898,18.4,21.4,50.5,9.7
E00116900,20,24.1,48.3,7.6
E00116933,54.8,34.1,0,11.1
E00116934,20.7,34.7,27.3,17.4
E00116935,53.6,29.7,2.2,14.5
E00116936,41.7,33.8,13.7,10.8
E00116937,13.9,18.8,42.6,24.8
E00116938,66.9,25.4,0,7.6
E00116939,54.7,33.3,0,11.9
E00116940,59,33.6,0,7.4
E00116941,59.4,32.8,5.5,2.3
E00116942,66.4,24.8,0,8.8
E00116943,48.2,30.5,10.6,10.6
E00116944,50.9,48.2,0.9,0
E00116945,63.8,29.2,0,6.9
E00116946,64.3,26.1,0.9,8.7
E00116947,74.7,19.2,0,6.2
E00116948,41.2,17.5,1,40.2
E00116949,46.2,38.7,5.9,9.2
E00116950,53,35.9,2.6,8.5
E00116951,64.9,26.7,1.5,6.9
E00116952,40.2,25.9,15.3,18.5
E00117005,41.2,25.2,22.1,11.5
E00117006,33,24.9,36.8,5.4
E00117007,38.3,33.1,0,28.6
E00117008,53.7,38.2,5.1,2.9
E00117015,25.8,27.4,34.7,12.1
E00117016,30.2,27.8,27,15.1
E00117017,5.9,5.3,86.2,2.7
E00117018,64.4,29.6,0.7,5.2
E00117019,31.7,46.8,4.3,17.3
E00117020,5.2,11.3,76.3,7.2
E00117021,17.8,11.1,68.1,3
E00117022,1.9,6.7,88.5,2.9
E00117023,28.2,25.5,34.5,11.8
E00117024,51.2,36,0.8,12
E00117025,43,31.1,0.7,25.2
E00117026,43.6,33.6,2.7,20
E00117027,52,37.8,7.1,3.1
E00117028,36.8,34.6,7.4,21.3
E00117029,41.5,38.1,10.9,9.5
E00117030,34.9,28.2,4.7,32.2
E00117031,62.4,30.5,0,7.1
E00117032,26,33.1,29.2,11.7
E00117033,41.5,32.2,16.1,10.2
E00117034,35.7,49.6,2.3,12.4
E00117035,55,32.1,4.3,8.6
E00172707,21.7,39.1,25,14.1
E00172708,27.5,45.1,2.2,25.3
E00172710,32.6,43.5,6.5,17.4
E00172711,51.4,36.2,0,12.3
E00180407,41.8,4.1,0,54.1
E00180416,65.9,26,0.8,7.3
E00180417,54.2,13.2,0.7,31.9
E00180424,29.4,30,13.8,26.9
E00180425,27.8,46.9,13,12.3
E00180427,8.9,28.6,50,12.5
E00180431,21.6,38.4,4.8,35.2
E00180436,12.2,23.6,36.5,27.7
E00180440,33.6,31.5,2.7,32.2
