areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00108712,1.4,16.4,82.1
E00109935,6.2,20.6,73.2
E00109936,3.9,19.7,76.4
E00109944,5.6,17.8,76.7
E00109945,2.9,21.8,75.3
E00109946,8,19.2,72.8
E00110193,4.2,31.3,64.6
E00110194,7.8,15.7,76.5
E00110198,3.6,23.4,73.1
E00110199,3.9,15.6,80.5
E00110200,5,22.3,72.7
E00110201,2.3,20.9,76.7
E00110336,2.9,17.1,80
E00110337,3.3,23.6,73.2
E00110338,4.9,28.7,66.4
E00110339,4.4,18.5,77
E00110340,6.3,21.1,72.5
E00110341,5.4,18,76.6
E00110342,1.6,37.5,60.9
E00110343,3.9,51.1,45
E00110344,5,36.3,58.7
E00110345,4.2,36.1,59.7
E00110346,2.6,26.1,71.3
E00110347,4.7,20.5,74.8
E00110348,4.4,21.5,74.1
E00110349,3.4,18.7,77.8
E00110350,8.2,24.6,67.2
E00110351,3.6,26.6,69.8
E00110352,6.4,37.6,56
E00110353,3.6,37.8,58.6
E00110354,5.1,23.5,71.3
E00110355,3,31.1,65.9
E00110356,3.4,28.1,68.5
E00110357,0,38.1,61.9
E00110358,3,42.2,54.8
E00110359,3.8,26.2,70
E00110377,4.5,37.1,58.3
E00110378,4.9,30.3,64.8
E00110379,3.7,33.6,62.7
E00110380,3.1,40.3,56.6
E00110381,0.8,23.6,75.6
E00110382,5.1,36,58.8
E00110383,5.3,26,68.7
E00110384,3.7,26.9,69.4
E00110385,3,24.8,72.2
E00110386,0.7,54.3,45
E00110387,4.1,55.9,40
E00110388,6.2,25.4,68.5
E00110389,7.4,34.4,58.2
E00110390,6.7,16.7,76.7
E00110391,3.2,24.8,72
E00110392,4.1,26.2,69.7
E00110393,5.7,24.4,69.9
E00110394,8.8,57.5,33.8
E00110395,3.8,18.5,77.7
E00110396,5,27.5,67.5
E00110397,3.3,35.8,61
E00110398,4.9,21,74.1
E00110399,2.6,30.4,67
E00110400,1.7,22.6,75.7
E00110401,6.3,32.8,60.9
E00110402,3.1,29.5,67.4
E00111111,6.4,28.2,65.3
E00111112,1.9,35.9,62.1
E00111113,6.3,48.4,45.3
E00111114,5.8,32.7,61.5
E00111115,13.9,17.8,68.3
E00111116,6.5,15.1,78.4
E00111117,4.5,22.7,72.7
E00111118,0.8,40.6,58.6
E00111119,6.1,18.2,75.8
E00111120,6.2,20.2,73.6
E00111121,8.3,17.8,73.9
E00111122,4.3,16.2,79.5
E00111123,14.2,17.7,68.1
E00111124,3.7,38.8,57.5
E00111125,1.6,35,63.4
E00111126,3.6,24.8,71.5
E00111127,4.8,14.1,81.1
E00111128,7.1,14.3,78.6
E00111130,3.1,31.8,65.1
E00111131,0,20.7,79.3
E00111132,5.9,29.6,64.4
E00111133,4.8,26.2,69
E00111134,3.1,31.8,65.1
E00111135,8.3,16.7,75
E00111136,5.1,15.4,79.4
E00111137,4.5,29.5,66
E00111138,3.5,50.3,46.2
E00111139,4.7,29.7,65.6
E00111140,7.4,25.2,67.4
E00111141,6.8,34.8,58.3
E00111142,4.4,19.1,76.5
E00111143,2.2,47.8,50
E00111144,3.1,34.4,62.6
E00111145,4.6,20,75.4
E00111146,3.4,59.3,37.3
E00111147,3.1,35.1,61.8
E00111148,3.8,30,66.2
E00111149,6.6,33.6,59.8
E00111150,3.7,39.6,56.7
E00111151,3,42.5,54.5
E00111159,6,30.1,63.9
E00111161,3,22.6,74.4
E00111162,5.6,19.8,74.7
E00111164,2.4,14.2,83.4
E00111167,6.9,29.4,63.8
E00111235,6.2,28.3,65.5
E00111236,5.3,16.5,78.2
E00111237,5.1,21.5,73.4
E00111238,3.7,22.2,74.1
E00111239,6.3,24.5,69.2
E00111240,9.6,13.5,76.9
E00111241,7.3,17.2,75.5
E00111242,5.7,50,44.3
E00111243,5.6,29.8,64.6
E00111245,4.4,29.7,65.8
E00111246,4.3,28.8,66.8
E00111254,5.2,13,81.8
E00111258,4.9,15.8,79.3
E00111259,3.9,32.9,63.2
E00111261,9,34.4,56.6
E00111262,7.9,21.4,70.6
E00111263,7.5,22.6,69.9
E00111264,4.2,29.4,66.4
E00111265,5.9,31.1,63
E00111266,4.8,24.2,71
E00111267,4.2,41.7,54.2
E00111268,11.5,30.2,58.3
E00111269,4.1,41.5,54.5
E00111270,10.7,20.4,68.9
E00111271,18.6,12.9,68.6
E00111272,2.5,21.7,75.8
E00111273,8.7,28.7,62.6
E00111274,10.4,21.6,68
E00111275,2,14.3,83.7
E00111276,6.3,30.4,63.4
E00111277,6,18.8,75.2
E00111278,10.6,27.3,62.1
E00111279,3.9,20.6,75.5
E00111280,1.4,17.8,80.8
E00111281,5.3,18.9,75.7
E00111282,4.8,19.9,75.3
E00111283,0.9,30.6,68.5
E00111284,5.1,37.2,57.7
E00111285,4.1,21.4,74.5
E00111286,3.2,24.4,72.4
E00111287,7.9,22.4,69.7
E00111288,4.9,40.7,54.3
E00111289,4.6,28.9,66.5
E00111290,5.8,25.7,68.4
E00111291,5.5,25.4,69.2
E00111292,6.2,17.3,76.5
E00111293,4.5,17.2,78.4
E00111294,5.4,28.7,65.9
E00111295,9.6,19.9,70.5
E00111296,7.8,18.3,73.9
E00111297,4.3,19.8,75.9
E00111635,3.5,20.4,76.1
E00111636,7.1,33.3,59.6
E00111637,1.6,52,46.4
E00111638,5.9,18.5,75.6
E00111639,3,22.4,74.6
E00111640,6.2,35.4,58.5
E00111641,2.3,30.2,67.4
E00111642,5.1,32.2,62.7
E00111643,2.9,17.4,79.7
E00111644,4.4,27,68.6
E00111645,3.3,24.6,72.1
E00111646,3.8,38.6,57.6
E00111647,1.7,32.5,65.8
E00111648,7,34.4,58.6
E00111649,5.3,27.1,67.7
E00111650,4.7,34.4,60.9
E00111651,2.8,60.3,36.9
E00111652,5.8,32.4,61.9
E00111653,3.4,41.4,55.2
E00111654,2.9,35.3,61.8
E00111655,2.3,49.2,48.4
E00111656,7.7,35.7,56.5
E00111657,6.5,32.7,60.7
E00111658,3,36.4,60.6
E00111660,4.3,26.7,69
E00111661,4.4,44.7,50.9
E00111662,4.2,16.9,78.8
E00112003,7.6,32.4,60
E00112006,5.2,49,45.9
E00112014,13.5,24.8,61.7
E00112016,14.1,27.3,58.6
E00112017,8,19,73
E00170002,3.9,11.8,84.3
E00170003,11.8,21,67.2
E00176439,0,14.8,85.2
E00176443,0,16.2,83.8
E00176451,4.5,10.8,84.7
E00176452,4.9,11.4,83.7
E00176453,3.3,20,76.7
E00180489,2.9,19.8,77.4
E00180515,3.3,44.3,52.5
E00180528,13.6,18.2,68.2
E00180538,4,13.8,82.2
E00188051,0.7,55,44.3
E00188062,3.5,41.3,55.2
