areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00108712,60.4,1.7,38
E00109935,55,2.5,42.5
E00109936,55,0,45
E00109944,61.8,1.1,37.1
E00109945,54.3,2.4,43.3
E00109946,63.5,1.9,34.6
E00110193,49.6,1.3,49.1
E00110194,57.6,1.6,40.8
E00110198,55.5,2.4,42.1
E00110199,63.5,0,36.5
E00110200,52,1.7,46.3
E00110201,51.9,2.1,46
E00110336,57.1,2.2,40.7
E00110337,54.7,2.8,42.5
E00110338,66.6,3.5,30
E00110339,51.6,1.5,46.9
E00110340,58.7,1.7,39.6
E00110341,60.8,2.7,36.6
E00110342,49.5,2.2,48.3
E00110343,35.4,1.8,62.8
E00110344,57.4,1.2,41.4
E00110345,57.1,2.1,40.8
E00110346,59.4,2.9,37.7
E00110347,49.1,1.1,49.8
E00110348,53.1,3.5,43.4
E00110349,59.3,2.4,38.3
E00110350,58.3,1.8,39.9
E00110351,56.8,1.1,42.1
E00110352,53.3,5.7,41
E00110353,50,7.3,42.7
E00110354,59,0,41
E00110355,40.7,0.4,58.8
E00110356,57.5,2.1,40.4
E00110357,48.7,1.3,50
E00110358,52.3,0.9,46.8
E00110359,57.5,2.3,40.2
E00110377,49.2,2.4,48.4
E00110378,42.7,2.5,54.8
E00110379,33.1,1.6,65.3
E00110380,52.3,1.2,46.5
E00110381,43.9,2.5,53.6
E00110382,43.4,1.3,55.3
E00110383,39.9,0.3,59.7
E00110384,40.2,0.4,59.4
E00110385,43.8,1.5,54.7
E00110386,39,3.5,57.5
E00110387,39.6,2.7,57.7
E00110388,47.5,2.7,49.8
E00110389,47.1,2.7,50.2
E00110390,52.2,3.6,44.2
E00110391,46.9,1.2,52
E00110392,48.2,1.2,50.6
E00110393,60.8,2.8,36.4
E00110394,46.8,7.2,45.9
E00110395,52,0.8,47.3
E00110396,38.5,1.3,60.3
E00110397,58.3,2.6,39
E00110398,46.6,2.9,50.5
E00110399,44,2.8,53.2
E00110400,54.7,3.6,41.7
E00110401,50,2.5,47.5
E00110402,49.2,2.8,48
E00111111,53.8,0.7,45.5
E00111112,37,0.6,62.4
E00111113,43.5,1.6,54.9
E00111114,65.7,7.6,26.7
E00111115,62.8,3.1,34.1
E00111116,61.4,4.5,34.1
E00111117,64,1.6,34.4
E00111118,59.4,3.7,37
E00111119,55.7,2.2,42.1
E00111120,57,4.5,38.5
E00111121,53.9,4,42.1
E00111122,53.1,1.2,45.7
E00111123,57.3,1.8,40.9
E00111124,43.1,3.7,53.2
E00111125,50,1.4,48.6
E00111126,55.2,2.1,42.7
E00111127,63.6,2.6,33.8
E00111128,61.2,1.6,37.2
E00111130,42.7,1.3,56
E00111131,55.2,3.9,40.9
E00111132,47.8,1.6,50.6
E00111133,52,1.2,46.7
E00111134,52.1,3.2,44.7
E00111135,62.5,3.1,34.4
E00111136,53,0.7,46.4
E00111137,53.1,0.3,46.6
E00111138,50.2,2.2,47.5
E00111139,52.7,3.7,43.7
E00111140,54.6,2.7,42.7
E00111141,53.3,3.3,43.5
E00111142,48.9,0.7,50.4
E00111143,57.9,2.8,39.4
E00111144,64.1,5.8,30
E00111145,65.3,3,31.7
E00111146,39.8,4,56.3
E00111147,60,5.7,34.3
E00111148,53.8,5.5,40.7
E00111149,59.3,1.3,39.4
E00111150,49.2,2.5,48.3
E00111151,53.4,2.7,43.9
E00111159,49.8,1.2,48.9
E00111161,39.5,1.5,59
E00111162,58.8,2.3,38.9
E00111164,52,1.4,46.6
E00111167,52.6,0.3,47
E00111235,65.1,2,32.9
E00111236,63.1,1.4,35.5
E00111237,64,1.8,34.2
E00111238,51.8,1.8,46.5
E00111239,59.3,1.6,39
E00111240,66.2,2.1,31.6
E00111241,55.9,3.1,41
E00111242,43.8,1.1,55.1
E00111243,53,1.2,45.8
E00111245,43.3,1.3,55.3
E00111246,57.9,1.9,40.1
E00111254,66.1,3.3,30.6
E00111258,60.7,1.6,37.6
E00111259,57.8,3.7,38.5
E00111261,55.3,4.8,39.9
E00111262,52.4,3.3,44.2
E00111263,48.1,3.9,48.1
E00111264,59.3,1.6,39.1
E00111265,56.1,3.5,40.4
E00111266,55.1,1.5,43.4
E00111267,52.9,2.1,45
E00111268,56.3,3.8,39.9
E00111269,58.4,3.1,38.5
E00111270,63.9,0.9,35.2
E00111271,65.7,2.4,32
E00111272,48.9,3,48.1
E00111273,52.3,2.3,45.3
E00111274,59.6,2.2,38.1
E00111275,46.1,8.8,45.1
E00111276,53.7,3.7,42.5
E00111277,49.6,4,46.4
E00111278,54.2,2.8,43
E00111279,62.1,3.3,34.6
E00111280,60.3,2.6,37
E00111281,57.5,3.3,39.2
E00111282,60,2.5,37.5
E00111283,51.3,1.6,47.1
E00111284,59.6,1.7,38.8
E00111285,64.8,2.3,32.9
E00111286,60,1.6,38.4
E00111287,56.8,1.8,41.4
E00111288,49.6,0.7,49.6
E00111289,57.8,1.7,40.5
E00111290,61.1,2.7,36.2
E00111291,62.9,2.4,34.6
E00111292,60.5,1,38.5
E00111293,54.6,0.7,44.7
E00111294,49.8,1.1,49
E00111295,64.9,0.3,34.8
E00111296,49.2,3.4,47.4
E00111297,53.3,1.6,45.1
E00111635,49.8,1.2,49
E00111636,50.5,4.8,44.7
E00111637,36.2,1,62.8
E00111638,63.7,2.5,33.8
E00111639,65,3.1,31.9
E00111640,43,2.5,54.5
E00111641,50.6,3.7,45.7
E00111642,50,3,47
E00111643,47.3,0,52.7
E00111644,55.8,2.8,41.3
E00111645,56.9,0.9,42.2
E00111646,43,0,57
E00111647,43.3,1.8,54.8
E00111648,56,0,44
E00111649,56.4,1.9,41.7
E00111650,53.9,3,43
E00111651,36.3,4.9,58.8
E00111652,54.3,0,45.7
E00111653,57,3.3,39.8
E00111654,47.1,2.9,50
E00111655,48.1,1.9,50
E00111656,62.6,2.9,34.6
E00111657,57.1,5.2,37.7
E00111658,60.5,4.4,35.1
E00111660,49.4,0.8,49.8
E00111661,56.3,2.7,41.1
E00111662,50,2.4,47.6
