areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00049183,91.4,0,8.6,0
E00049184,95.8,0,4.2,0
E00049185,93.5,0,6.5,0
E00049186,95.9,0,4.1,0
E00049187,95.1,0,4.9,0
E00049188,88.5,1.1,9.7,0.7
E00049190,92.8,0,7.2,0
E00049191,96.9,0,2.7,0.3
E00049192,95.3,0,4.7,0
E00049193,90.9,0.5,8.6,0
E00049194,96.2,0,3.4,0.4
E00049195,92.3,0,7.1,0.6
E00049196,92.9,0,7.1,0
E00049197,91.2,0,8.8,0
E00049198,95.1,0,4.6,0.3
E00049199,92.7,0.3,6.3,0.7
E00049200,92.6,0,7.4,0
E00049201,89.3,0,10.7,0
E00049202,91.8,0,7.5,0.7
E00049203,94.8,0,4.9,0.3
E00049204,98,0,2,0
E00049205,95,0,5,0
E00049206,93.8,0,6.3,0
E00049207,95.1,0,4.9,0
E00049208,96.4,0,3.6,0
E00049209,98,0,2,0
E00049210,93.3,0,6.4,0.3
E00049211,92,0,8,0
E00049212,95.1,0,4.6,0.3
E00049213,89.5,0.3,10.3,0
E00049214,97.6,0,2.4,0
E00049215,93.3,0,6.7,0
E00049216,98.5,0.4,1.1,0
E00049217,93.2,0,6.4,0.4
E00049218,92.1,0.6,7.3,0
E00049219,94.3,0,5.7,0
E00049220,95.6,0,4.4,0
E00049221,94.1,0,5.6,0.3
E00049222,96.1,0.3,3.6,0
E00049223,94.7,0,5.3,0
E00049224,93.7,0.4,5.9,0
E00049225,88.9,0,11.1,0
E00049226,92.7,0,6.7,0.6
E00049227,97.6,0,2.4,0
E00049228,96,0,4,0
E00049229,86.1,2.2,11.7,0
E00049230,96.8,0,3.2,0
E00049231,79.4,0,20.6,0
E00049232,95.2,0,4.1,0.7
E00049233,92.8,0,6.1,1.2
E00049234,97.1,0,2.5,0.3
E00049235,94.6,0,5.4,0
E00049236,93.8,0,5.6,0.6
E00049237,93.6,0.3,6.1,0
E00049238,94.8,0.4,4.9,0
E00049239,93.6,0,6.4,0
E00049240,94.7,0,5.3,0
E00049241,93,0,7,0
E00049283,96.7,0,3.3,0
E00049284,96.6,0.3,1.8,1.2
E00049285,80.9,0,17.4,1.7
E00049287,97,0,3,0
E00049288,88.6,0,7.3,4.1
E00049289,94.7,0.4,4.9,0
E00049290,93.5,0,6.5,0
E00049291,93.8,0,6.2,0
E00049292,94.2,0,5.8,0
E00049293,90.8,0.8,8.4,0
E00049294,95.9,0,4.1,0
E00049295,89.8,0,10.2,0
E00049296,96.9,0,2.4,0.8
E00049297,88.4,0,11.6,0
E00049298,89.9,0,9.4,0.7
E00049299,79.9,0,20.1,0
E00049300,88.9,0,9.4,1.7
E00049301,84.3,0.4,15.4,0
E00049302,89.6,0.3,9.6,0.5
E00049303,92.7,0,7.3,0
E00049304,94.3,0,5.7,0
E00049305,90.4,0.4,9.2,0
E00049306,92.5,0,7.5,0
E00049307,95.3,0.3,4.3,0
E00049308,93.1,0,6.9,0
E00049311,94.5,0,5.5,0
E00049312,93.7,0,6.3,0
E00049313,93.4,0,6.3,0.3
E00049314,94.3,0,5.7,0
E00049315,92.9,0.3,6.8,0
E00049316,91.8,0.8,7.4,0
E00049734,94.1,0,5.3,0.6
E00049736,92.9,0,7.1,0
E00049737,96.1,0,3.9,0
E00049738,94.7,0,4.5,0.9
E00049739,86.6,0,9.7,3.8
E00049740,87.6,0.3,5.2,6.9
E00049741,94.8,0,5.2,0
E00049742,97.1,0,2.9,0
E00049743,92.5,0,6.9,0.6
E00049748,93.5,0,6.3,0.3
E00049750,94.5,0.3,4.2,1
E00049752,90.4,0,9.6,0
E00049753,94,0,6,0
E00049754,96.9,0,3.1,0
E00049755,94.1,0,5.9,0
E00049756,94.8,0,5.2,0
E00049757,89.7,0,10.3,0
E00049758,92.6,0,7.4,0
E00049759,94.6,0.2,4.6,0.5
E00049760,89.1,0,10.6,0.4
E00049761,97.3,0.3,2.4,0
E00049762,93.6,0,6.4,0
E00049764,88,0,12,0
E00049765,93.2,0.3,6,0.5
E00049766,97.1,0.2,2.6,0
E00049767,86.4,0,12.4,1.2
E00049768,90.9,0,9.1,0
E00049769,92.9,0,7.1,0
E00049770,93.1,0,6.6,0.4
E00049772,92.4,0.3,6.3,0.9
E00049804,95.8,0.4,3.8,0
E00049805,91.9,0,8.1,0
E00049806,92.6,0.5,6.6,0.3
E00049807,92.7,0,7.3,0
E00049808,93.4,0,6.6,0
E00049809,95.5,0.3,4.2,0
E00049810,96,0.3,3.7,0
E00049811,92.4,0,7.6,0
E00049812,91.3,0.7,7.6,0.3
E00049813,94.6,0,5.4,0
E00049814,94.8,0,4.8,0.3
E00049815,94.1,0,5.9,0
E00049816,95.8,0.3,3.9,0
E00049817,93.4,0,6.6,0
E00049818,92.1,1.7,5.8,0.4
E00049819,92.3,0.3,7.1,0.3
E00049820,94.9,0,5.1,0
E00049821,96.1,0,3.6,0.3
E00049822,87.8,0,10.8,1.4
E00049823,97.1,0.6,2.3,0
E00049824,94.4,0,5.6,0
E00049825,94,1.2,4.5,0.3
E00049826,97.1,0,2.6,0.3
E00049827,87.1,0,12.9,0
E00049828,94.5,0,5.5,0
E00049829,94,0,5.6,0.4
E00049830,92.5,0,7.5,0
E00049831,94.6,0,4.8,0.6
E00049832,96.8,0,2.8,0.4
E00049833,92.2,0,7,0.8
E00049834,97.1,1,1.6,0.3
E00049835,95.5,0,3,1.5
E00049836,96.8,0,3.2,0
E00049837,87.1,0.3,12.3,0.3
E00049838,95.6,0.3,4.1,0
E00049839,97.3,0.3,2.4,0
E00049840,96.3,0,3.7,0
E00049841,94.6,0,5.4,0
E00049842,94.8,0,5.2,0
E00049843,93.6,0.4,6,0
E00049844,97,0,3,0
E00049845,95.1,0,4.5,0.3
E00049846,86,1,12,1
E00049847,92.4,0,7.6,0
E00049848,89.5,0,10.5,0
E00049849,91.4,0,8.6,0
E00049850,96,0,4,0
E00049851,95.1,0.3,4.6,0
E00049852,92.5,0,7.5,0
E00049853,94.4,0,4.9,0.7
E00049854,94.5,0.4,5.1,0
E00049855,91.7,0.3,7.6,0.3
E00049856,96.4,0.4,3.2,0
E00049857,93.5,0.3,6.2,0
E00049858,89.8,0.3,9.9,0
E00049859,95.9,0,4.1,0
E00049860,92.6,0,7.1,0.3
E00049861,94.5,0,4.7,0.7
E00049862,93.3,0.3,5.7,0.7
E00049863,96.1,0,3.6,0.3
E00049864,92.2,0.6,6.8,0.3
E00049865,90.7,0,9.3,0
E00049866,92.1,0,7.5,0.4
E00049867,92.9,0,7.1,0
E00049868,89.2,0.3,10.5,0
E00049869,93.9,0,6.1,0
E00049870,91.7,0.7,6.6,1
E00049871,89.2,0.3,10,0.6
E00049872,93.4,0,6.6,0
E00049873,75.1,0,24.9,0
E00049874,87,0.3,12.2,0.6
E00049875,82.3,0.9,16.8,0
E00049876,96.1,0,3.5,0.4
E00049877,95.7,0,4.3,0
E00049878,95.8,0.3,3.9,0
E00049879,95.3,0,4.4,0.3
E00049880,87.1,0,12.9,0
E00049881,93.9,0,5.8,0.3
E00049882,81.5,3.3,13.3,1.8
E00049883,92.4,0,6.9,0.7
E00049884,89.7,0,10.3,0
E00049885,97.3,0.4,2.2,0
E00049929,93.1,0.3,6.6,0
E00050095,93.4,0,6.6,0
E00050096,90.7,0,9.3,0
E00050097,93.4,0,6.6,0
E00050098,90.4,0,9.6,0
E00050099,94,0.4,5.2,0.4
E00050100,87.5,0.4,12.1,0
E00050101,91.8,0.4,7.5,0.4
E00050102,89.4,0,9.3,1.2
E00050103,95.1,0,4.9,0
E00050104,94.1,0,5.2,0.7
E00050105,88.7,0,10.3,1
E00050106,90.9,0,7.9,1.2
E00050107,90.7,0.9,8.4,0
E00050108,92.8,1,5.9,0.3
E00050109,96.1,0,3.6,0.3
E00050110,96.2,0,3.5,0.3
E00050111,86.9,0.3,12.8,0
E00050112,94.4,0.3,5.2,0
E00050113,96.2,0,3.8,0
E00050114,90.5,0.8,8.6,0
E00050115,91.5,0.9,7.7,0
E00050116,93,0,6.6,0.4
E00050117,92.5,0.8,6.7,0
E00050118,92.8,0,7.2,0
E00050119,93.6,0,6.4,0
E00050120,92.5,0,6.9,0.6
E00050121,92.5,0,7.5,0
E00050122,90.6,0,9.4,0
E00050123,93.6,0,6.4,0
E00050124,89,0.4,10.3,0.4
E00050125,92.9,0,7.1,0
E00050126,94.5,0,5.5,0
E00050127,94,0.7,5.3,0
E00050128,92.1,0,7.6,0.3
E00050129,95.5,0,4.5,0
E00050130,92.8,0.3,6.9,0
E00050131,92.3,0.9,5.6,1.3
E00050132,90.7,0,9.3,0
E00050133,85.7,0,14.3,0
E00050134,90.5,0.9,8.6,0
E00050135,99,0.5,0.5,0
E00050136,89.6,0.3,9.4,0.7
