areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00049183,52.1,29.9,15.4,2.6,0
E00049184,60.1,31.9,8,0,0
E00049185,48.4,34.4,15.6,1.6,0
E00049186,46.6,25.2,22.1,6.1,0
E00049187,53.1,36.7,10.2,0,0
E00049188,53.3,35.8,10.8,0,0
E00049190,32.6,33.3,23.5,9.8,0.8
E00049191,60.9,27.1,12,0,0
E00049192,42.6,40.7,13.9,2.8,0
E00049193,38.5,37.7,16.9,6.9,0
E00049194,37.5,42.3,16.3,3.8,0
E00049195,43.4,27.6,25,3.9,0
E00049196,61.7,30.8,6.7,0,0.8
E00049197,49.3,37.3,11.3,2,0
E00049198,46.2,37.8,14.7,1.4,0
E00049199,52.9,30.6,14,2.5,0
E00049200,47,35.8,14.6,2.6,0
E00049201,47.5,40.2,10.7,1.6,0
E00049202,50.8,35,8.3,5.8,0
E00049203,43.2,36.4,18.6,1.7,0
E00049204,50,34.7,13.7,1.6,0
E00049205,34.6,36.1,22.6,6.8,0
E00049206,63.4,28.2,7.7,0.7,0
E00049207,42.1,42.1,13.2,2.5,0
E00049208,60.9,30,9.1,0,0
E00049209,55.3,32.5,10.5,1.8,0
E00049210,54.8,28.1,10.3,6.8,0
E00049211,51.1,33.6,13.7,1.5,0
E00049212,41.1,44.4,12.1,2.4,0
E00049213,63.8,23.5,12.2,0.5,0
E00049214,47.2,37,15,0.8,0
E00049215,58.3,31.3,9.6,0,0.9
E00049216,50,33.9,16.1,0,0
E00049217,57.1,31.9,10.9,0,0
E00049218,45.6,31.6,18.1,4.1,0.6
E00049219,52.9,37.2,9.1,0.8,0
E00049220,63.2,31.6,5.1,0,0
E00049221,52.9,35.5,8,3.6,0
E00049222,43.2,36.8,16.8,3.2,0
E00049223,57.8,30.5,10.4,1.3,0
E00049224,48.8,36,12,3.2,0
E00049225,59.2,28.9,9.9,2.1,0
E00049226,60.3,36.2,1.7,1.7,0
E00049227,56.5,36.6,6.1,0.8,0
E00049228,41.7,43.3,15,0,0
E00049229,47.8,34.9,12.4,4.3,0.5
E00049230,62.9,26.5,9.8,0.8,0
E00049231,35.5,35.5,21.7,6.5,0.7
E00049232,52,36.2,11,0.8,0
E00049233,36.9,38.3,20.6,4.3,0
E00049234,45.6,39.7,13.2,1.5,0
E00049235,35.2,38.3,18.8,7.8,0
E00049236,50.9,32.1,13.8,3.1,0
E00049237,51.1,33.1,13.5,2.3,0
E00049238,28.2,33.6,31.3,6.9,0
E00049239,46.8,36.7,14.7,1.8,0
E00049240,56.9,34.5,7.8,0.9,0
E00049241,54,32.7,12.4,0.9,0
E00049283,37.7,32,21.1,8,1.1
E00049284,22.7,40.7,25.3,11.3,0
E00049285,31.3,37.5,21.3,9.4,0.6
E00049287,28.8,34.4,27.2,8,1.6
E00049288,25.6,28.7,34.9,10.1,0.8
E00049289,30.4,33.3,21.7,13.8,0.7
E00049290,31.1,37.7,28.7,2.5,0
E00049291,38.2,32.4,19.9,9.6,0
E00049292,33.6,37.2,25.7,3.5,0
E00049293,23,40.3,30.2,6.5,0
E00049294,34.7,37.8,16.3,10.2,1
E00049295,37,32.3,20.5,10.2,0
E00049296,28.5,35,29.3,7.3,0
E00049297,43.6,35.3,14.3,6,0.8
E00049298,35,38.2,20.3,6.5,0
E00049299,28.7,38,24.8,8.5,0
E00049300,27.4,37.7,24.7,8.9,1.4
E00049301,28,28,36.3,7.6,0
E00049302,39.1,33.1,19.9,6.6,1.3
E00049303,36.2,33.6,22.4,7.9,0
E00049304,31,33.8,31,4.2,0
E00049305,40.7,33.3,18.7,7.3,0
E00049306,48.8,31.2,17.6,2.4,0
E00049307,40,30,21.5,8.5,0
E00049308,36.2,27.5,29.5,6,0.7
E00049311,42.7,37.4,16.8,3.1,0
E00049312,49.1,38.8,10.3,1.7,0
E00049313,47.1,41.3,9.4,2.2,0
E00049314,40.8,40,15,4.2,0
E00049315,57,34.7,6.6,1.7,0
