areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00049183,98.3,1.7,0,0
E00049184,96.9,2.5,0.6,0
E00049185,97.7,2.3,0,0
E00049186,95.5,2.3,1.5,0.8
E00049187,99.2,0.8,0,0
E00049188,100,0,0,0
E00049190,96.9,1.5,0,1.5
E00049191,98.5,0.8,0.8,0
E00049192,100,0,0,0
E00049193,100,0,0,0
E00049194,92.4,4.8,0,2.9
E00049195,94.7,3.3,0.7,1.3
E00049196,98.4,0,0,1.6
E00049197,98,1.3,0,0.7
E00049198,97.9,0.7,0,1.4
E00049199,98.3,1.7,0,0
E00049200,96.1,2,2,0
E00049201,95.2,2.4,0,2.4
E00049202,99.2,0,0,0.8
E00049203,98.3,0.9,0,0.9
E00049204,99.2,0.8,0,0
E00049205,98.5,0.8,0.8,0
E00049206,98.6,0.7,0,0.7
E00049207,95.5,2,1,1.5
E00049208,97.2,2.8,0,0
E00049209,97.4,2.6,0,0
E00049210,95.2,3.4,0,1.4
E00049211,96.2,2.3,0.8,0.8
E00049212,98.4,0.8,0.8,0
E00049213,98.5,0.5,0.5,0.5
E00049214,99.2,0,0.8,0
E00049215,98.2,1.8,0,0
E00049216,100,0,0,0
E00049217,99.2,0,0,0.8
E00049218,96.5,1.2,0,2.3
E00049219,98.3,1.7,0,0
E00049220,100,0,0,0
E00049221,97.8,1.5,0,0.7
E00049222,97.6,1.6,0,0.8
E00049223,96.8,1.9,0.6,0.6
E00049224,94.4,4,0,1.6
E00049225,98.6,0,0,1.4
E00049226,97.4,2.6,0,0
E00049227,100,0,0,0
E00049228,99.2,0.8,0,0
E00049229,98.6,0.5,0,0.9
E00049230,99.3,0,0,0.7
E00049231,94.9,2.9,0,2.2
E00049232,98.4,1.6,0,0
E00049233,95.8,2.8,0,1.4
E00049234,99.3,0.7,0,0
E00049235,96.9,2.3,0,0.8
E00049236,98.1,0.6,0,1.3
E00049237,98.5,0.8,0.8,0
E00049238,96.2,2.3,0,1.5
E00049239,95.5,1.8,0,2.7
E00049240,98.3,0,0,1.7
E00049241,99.1,0.9,0,0
E00049283,98.8,0.6,0,0.6
E00049284,92.7,3.3,2,2
E00049285,76.6,7,1.3,15.2
E00049287,95.3,1.6,2.4,0.8
E00049288,94.7,2.3,0,3.1
E00049289,97.1,1.4,1.4,0
E00049290,97.5,0,1.7,0.8
E00049291,98.5,0,0,1.5
E00049292,99.1,0,0,0.9
E00049293,98.5,0,0,1.5
E00049294,91.9,3,2,3
E00049295,94.5,0.8,0.8,3.9
E00049296,94.4,0,3.2,2.4
E00049297,96.3,1.5,0.7,1.5
E00049298,97.5,0.8,0,1.6
E00049299,91.4,1.6,0.8,6.3
E00049300,82.3,1.4,0,16.3
E00049301,94.3,2.5,0,3.2
