areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00049183,67.2,2.4,30.4
E00049184,63.6,1.7,34.7
E00049185,55.7,2.6,41.8
E00049186,59.1,6.7,34.2
E00049187,50.6,1.2,48.1
E00049188,63.1,0.4,36.5
E00049190,52.7,9.7,37.6
E00049191,64.7,1.2,34.1
E00049192,50.7,4.9,44.4
E00049193,52.7,3,44.4
E00049194,55.7,4.2,40.1
E00049195,54.2,3.4,42.4
E00049196,67.9,2.2,29.9
E00049197,61.2,2.5,36.2
E00049198,51.6,3.9,44.5
E00049199,62.3,1.8,36
E00049200,53.4,2.6,43.9
E00049201,55.8,2.8,41.4
E00049202,67.5,0,32.5
E00049203,55.2,4.8,39.9
E00049204,61,2.3,36.7
E00049205,60.3,3.2,36.4
E00049206,76.7,4,19.3
E00049207,54,4.1,41.9
E00049208,64.7,3.1,32.2
E00049209,56.9,1.5,41.6
E00049210,64.7,2.6,32.7
E00049211,66.2,3.9,29.8
E00049212,56.8,2.3,40.9
E00049213,77.7,1.2,21.2
E00049214,51.6,1.9,46.5
E00049215,63.3,4.3,32.4
E00049216,58.6,5.9,35.5
E00049217,72.5,4.6,22.9
E00049218,63.9,3.6,32.5
E00049219,62.4,0.4,37.2
E00049220,63.3,0,36.7
E00049221,61.7,2.1,36.2
E00049222,50.8,3.4,45.9
E00049223,70.1,4.1,25.9
E00049224,62.3,2.2,35.4
E00049225,77.3,0.4,22.2
E00049226,64.7,2.6,32.7
E00049227,56.6,1.4,41.9
E00049228,48.9,3,48.1
E00049229,58.9,1.9,39.2
E00049230,59.8,5.1,35
E00049231,41,5.7,53.3
E00049232,56.1,3.5,40.4
E00049233,53.7,5.4,40.9
E00049234,57.7,2.2,40.1
E00049235,51.7,4.9,43.3
E00049236,64.3,5.7,30
E00049237,61.5,1.1,37.4
E00049238,49.1,6.6,44.3
E00049239,59.2,1.9,38.9
E00049240,58.7,0.9,40.4
E00049241,77.2,3.1,19.6
E00049283,62,2.8,35.3
E00049284,43.3,4.2,52.5
E00049285,49.8,7.3,42.9
E00049287,53,4.7,42.3
E00049288,38.6,6.8,54.5
E00049289,53.8,8,38.2
E00049290,55.7,8.3,36
E00049291,53.8,3.2,42.9
E00049292,53.5,6.5,40
E00049293,52.9,6.1,41
E00049294,60.5,6,33.5
E00049295,48.4,9.8,41.8
E00049296,54,5.6,40.3
E00049297,67.9,5.3,26.8
