areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00049183,42.4,16.5,21.8,19.4
E00049184,42.4,15.3,30.6,11.8
E00049185,46.3,16.8,25.5,11.4
E00049186,63.3,10.8,11.4,14.6
E00049187,50,17.2,18,14.8
E00049188,36.2,23,25.7,15.1
E00049190,57.4,15.6,12.3,14.8
E00049191,52.1,11.8,18.3,17.8
E00049192,46.2,20.2,22.1,11.5
E00049193,37.2,20.9,20.9,20.9
E00049194,56.9,17.4,12.8,12.8
E00049195,46.5,19.7,21.7,12.1
E00049196,43.4,19.8,23.6,13.2
E00049197,44,19.6,22,14.3
E00049198,49.2,18.5,13.8,18.5
E00049199,46.2,13.1,26.2,14.5
E00049200,42.6,19.1,23.5,14.8
E00049201,41.7,14.4,33.1,10.8
E00049202,46.3,19.4,23.8,10.6
E00049203,56.2,11.7,16.8,15.3
E00049204,50.6,13.6,22.2,13.6
E00049205,62,15.3,8,14.7
E00049206,43.1,17.1,26.8,13
E00049207,42.4,22.2,20.7,14.6
E00049208,41.1,14.9,28,16.1
E00049209,42.7,12.7,24.7,20
E00049210,48.3,13.4,22.7,15.7
E00049211,41.8,20.3,26.1,11.8
E00049212,42.1,17.9,19.3,20.7
E00049213,36,19.9,28.1,16.1
E00049214,57.6,12.9,10.6,18.9
E00049215,40.9,13,33,13
E00049216,48.5,13.1,19.2,19.2
E00049217,41,15.5,27.3,16.1
E00049218,35.8,25,21,18.2
E00049219,49,14.5,22.1,14.5
E00049220,42.7,17.2,29.9,10.2
E00049221,52,20.7,10.1,17.3
E00049222,54.5,25.4,12.7,7.5
E00049223,48.8,15.4,24.4,11.4
E00049224,41.8,19.1,28.4,10.6
E00049225,46,24.7,21.8,7.5
E00049226,39.3,16.8,30.1,13.9
E00049227,39,17,34,10.1
E00049228,45,16.3,19.4,19.4
E00049229,37.6,17.9,30.3,14.2
E00049230,37,20.3,26.1,16.7
E00049231,40.7,20.9,12.8,25.6
E00049232,46.2,19.6,25.2,9.1
E00049233,44.9,17.1,18.4,19.6
E00049234,46.9,15.6,20.6,16.9
E00049235,40.9,24.8,21.2,13.1
E00049236,42.3,22,17.6,18.1
E00049237,52.4,16.7,16.1,14.9
E00049238,47.6,18.1,17.1,17.1
E00049239,47.6,16.1,18.5,17.7
E00049240,44.6,13.8,30,11.5
E00049241,43.4,15,25.4,16.2
E00049283,53.7,10.4,20.4,15.4
E00049284,56.1,16.3,8.1,19.5
E00049285,54.2,28.2,4.6,13
E00049287,60.4,19.4,9.7,10.4
E00049288,61.8,10.3,17.6,10.3
E00049289,47.6,19,9.5,23.8
E00049290,56.3,12.7,9.5,21.4
E00049291,64.1,8.6,14.1,13.3
E00049292,58.3,10.4,9.6,21.7
E00049293,64.3,15,10,10.7
E00049294,66.1,9.1,15.7,9.1
E00049295,61.1,20,8.9,10
E00049296,62.1,12.9,9.8,15.2
E00049297,50.7,18.1,16.7,14.6
E00049298,64.3,12.4,7.8,15.5
E00049299,62.2,17.6,9.5,10.8
E00049300,59.8,13.4,9.8,17.1
E00049301,51.3,19.1,13,16.5
E00049302,64.2,10.9,12.1,12.7
E00049303,57.2,12.7,13.9,16.2
E00049304,54.8,17.9,14.3,13.1
E00049305,48.5,16.4,15.7,19.4
E00049306,42.2,14.3,24.5,19
E00049307,53.7,17.6,9.6,19.1
E00049308,47.8,23.5,13.2,15.4
E00049311,50.8,22.7,12.9,13.6
E00049312,41.5,19.7,22.5,16.2
E00049313,47.4,20.4,19.1,13.2
E00049314,44.8,14.9,26.1,14.2
E00049315,38.9,19.1,24.7,17.3
E00049316,44.3,23.6,21.7,10.4
E00049734,46.3,19.5,17.1,17.1
E00049736,43.4,20.7,14.5,21.4
E00049737,35.6,21.2,14.4,28.8
E00049738,48.6,21.6,14.2,15.5
E00049739,32,22.1,18.9,27
E00049740,31.1,19.6,18.9,30.4
E00049741,46.6,21.1,13.5,18.8
E00049742,38,21.7,17.8,22.5
E00049743,30.9,12.7,37.6,18.8
E00049748,47.6,19.6,15.5,17.3
E00049750,34.9,21.7,19.8,23.6
E00049752,48.4,13.3,17.2,21.1
E00049753,40.8,29.1,19.4,10.7
E00049754,39.2,23.5,9.8,27.5
E00049755,52.9,20,9.4,17.6
E00049756,48.2,22.7,18.2,10.9
E00049757,47.7,22.1,16.3,14
E00049758,52.3,22.5,9,16.2
E00049759,55.5,24.5,12.3,7.7
E00049760,53.3,18.1,14.3,14.3
E00049761,46.6,23,19.9,10.6
E00049762,41.9,10.9,11.6,35.7
E00049764,45.2,20.6,16.7,17.5
E00049765,47.9,17.6,10.9,23.5
E00049766,41.5,17.5,20.3,20.7
E00049767,34.3,18.9,21.9,24.9
E00049768,49.4,18,18,14.6
E00049769,38.7,20.4,22.6,18.3
E00049770,54.9,11.3,12.7,21.1
E00049772,42.9,21.4,16.7,19
E00049804,34.3,14.1,42.4,9.1
E00049805,25.9,26.7,43,4.4
E00049806,36.6,25.3,28.4,9.8
E00049807,44,16,19.2,20.8
E00049808,50.7,17.6,16.2,15.4
E00049809,44.7,17.3,19.3,18.7
E00049810,43,17,24.2,15.8
E00049811,48.5,15.5,19.4,16.5
E00049812,36.9,24.3,25.2,13.5
E00049813,40,15.2,34.3,10.5
E00049814,31.2,22.3,37.6,8.9
E00049815,41.4,18.1,24.1,16.4
E00049816,31.6,18.1,38.6,11.7
E00049817,28.7,24.3,31.6,15.4
E00049818,42.6,18.1,21.3,18.1
E00049819,31.3,25.2,33,10.4
E00049820,40,20,22.8,17.2
E00049821,19.7,35.7,32.5,12.1
E00049822,41.1,21.4,12.5,25
E00049823,47.7,18.8,18.8,14.8
E00049824,32.2,20.1,41.6,6
E00049825,37.6,27.2,24.9,10.4
E00049826,41.8,21.2,27.3,9.7
E00049827,27.4,25,35.5,12.1
E00049828,41.5,13.6,25.4,19.5
E00049829,36.6,14.3,34.8,14.3
E00049830,35.3,19.9,26.5,18.4
E00049831,32.3,18.8,39.1,9.8
E00049832,24.7,20.6,42.3,12.4
E00049833,42.1,18.4,25.4,14
E00049834,35.1,13.7,42,9.2
E00049835,30.1,20.4,35.4,14.2
E00049836,29,22.1,40.5,8.4
E00049837,26.8,24.2,29.9,19.1
E00049838,28,16,50,6
E00049839,32.5,19.7,35,12.7
E00049840,41.6,20.8,26,11.7
E00049841,52.8,14.4,17.6,15.2
E00049842,33.3,21.6,27.5,17.6
E00049843,44.4,16.7,20.1,18.8
E00049844,26.2,18.9,40.2,14.8
E00049845,31.6,21.9,34.2,12.3
E00049846,32.4,20.9,35.1,11.5
