areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00049183,8.3,33.1,42.1,16.5
E00049184,3.7,23.3,43.6,29.4
E00049185,12.6,34.6,33.1,19.7
E00049186,22,41.7,29.5,6.8
E00049187,11.6,41.9,34.1,12.4
E00049188,9.2,32.8,41.2,16.8
E00049190,30.5,44.3,18.3,6.9
E00049191,6,47,34.3,12.7
E00049192,8.3,45.9,35.8,10.1
E00049193,25.8,57.8,14.1,2.3
E00049194,21.9,53.3,17.1,7.6
E00049195,20.8,42.9,27.9,8.4
E00049196,0,29.8,49.2,21
E00049197,9.3,48,39.3,3.3
E00049198,18.9,35,37.8,8.4
E00049199,13.2,47.1,27.3,12.4
E00049200,8.6,43,38.4,9.9
E00049201,8.2,42.6,41.8,7.4
E00049202,9,45.1,30.3,15.6
E00049203,11.2,33.6,40.5,14.7
E00049204,9.8,40.7,35,14.6
E00049205,20.1,53.7,21.6,4.5
E00049206,2.9,27.9,45,24.3
E00049207,5.6,48.5,32.1,13.8
E00049208,3.7,14.8,50.9,30.6
E00049209,9.6,20,46.1,24.3
E00049210,15.3,48.6,30.6,5.6
E00049211,21.4,51.9,22.1,4.6
E00049212,10.4,47.2,26.4,16
E00049213,10.7,48.2,28.9,12.2
E00049214,13.2,44.2,31.8,10.9
E00049215,9.8,47.3,33.9,8.9
E00049216,7.2,40.5,36.9,15.3
E00049217,6.8,35.6,39.8,17.8
E00049218,19.2,54.1,24.4,2.3
E00049219,10.7,39.7,36.4,13.2
E00049220,3.4,30.5,51.7,14.4
E00049221,6.7,37.3,37.3,18.7
E00049222,5.7,48.8,37.4,8.1
E00049223,10.5,49,32,8.5
E00049224,15.3,43.5,29.8,11.3
E00049225,17.9,49,21.4,11.7
E00049226,0,22.8,51.8,25.4
E00049227,0,34.4,50.4,15.3
E00049228,6.2,31.8,49.6,12.4
E00049229,17.1,42.2,33.6,7.1
E00049230,9.7,47,38.1,5.2
E00049231,46.4,31.9,20.3,1.4
E00049232,6.3,41.4,35.9,16.4
E00049233,14.9,41.1,29.8,14.2
E00049234,11.3,41.4,29.3,18
E00049235,20.2,41.9,26.4,11.6
E00049236,13.2,50.9,28.9,6.9
E00049237,13.5,34.6,37.6,14.3
E00049238,39.2,40,17.7,3.1
E00049239,10.2,38,43.5,8.3
E00049240,1.7,51.3,28.7,18.3
E00049241,5.4,36,45,13.5
E00049283,21.4,46.2,26.6,5.8
E00049284,42.7,31.3,24.7,1.3
E00049285,58.4,25.5,13,3.1
E00049287,28,45.6,19.2,7.2
E00049288,58,35.9,5.3,0.8
E00049289,55.8,28.3,13,2.9
E00049290,27.3,40.5,24.8,7.4
E00049291,29.2,43.1,21.9,5.8
E00049292,28.3,40.7,24.8,6.2
E00049293,28.7,41.9,20.6,8.8
E00049294,26.3,34.3,29.3,10.1
E00049295,65.3,24.2,10.5,0
E00049296,32,46.4,13.6,8
E00049297,21.6,52.2,22.4,3.7
E00049298,30.3,31.1,26.2,12.3
E00049299,61.5,33.8,3.1,1.5
E00049300,72.3,20.9,6.8,0
E00049301,47.1,35,8.9,8.9
E00049302,21.9,45.7,19.2,13.2
E00049303,25.7,42.1,25,7.2
E00049304,63.3,28.1,7.2,1.4
E00049305,21.1,45.5,22,11.4
E00049306,11.3,54,24.2,10.5
E00049307,20.8,46.9,28.5,3.8
E00049308,30.3,40.1,23,6.6
E00049311,20.9,45,23.3,10.9
E00049312,14.4,39,33.1,13.6
E00049313,16.1,46.7,29.9,7.3
E00049314,16.8,46.2,30.3,6.7
E00049315,8.2,39.3,36.1,16.4
E00049316,24,43.8,26.4,5.8
E00049734,27.2,46.4,17.6,8.8
E00049736,33.1,33.8,21.1,12
E00049737,41.5,39,17.1,2.4
E00049738,22.2,44.4,23.8,9.5
E00049739,38.7,46.6,11,3.7
E00049740,22.1,46.6,22.1,9.2
E00049741,20,45.4,26.2,8.5
E00049742,17,57.1,19.6,6.3
E00049743,9.6,37,37.8,15.6
E00049748,11,38.1,36.8,14.2
E00049750,32.2,42,16.8,9.1
E00049752,21.3,42.5,25.2,11
E00049753,21.5,47.1,24,7.4
E00049754,26.5,45.3,23.9,4.3
E00049755,23.3,44,20.7,12.1
E00049756,24.5,46.2,22.6,6.6
E00049757,41,38.8,14.4,5.8
E00049758,21.8,52.7,23.6,1.8
E00049759,22.4,35.7,31.5,10.5
E00049760,31.3,43.5,22.6,2.6
E00049761,11.9,45.9,29.6,12.6
E00049762,26.2,44.1,25.5,4.1
E00049764,28.3,39.4,22.8,9.4
E00049765,38.5,40.7,14.8,5.9
E00049766,27.9,39.1,21.8,11.2
E00049767,47.3,33.7,15.8,3.3
E00049768,36.8,44.1,16.2,2.9
E00049769,52.5,30.2,12.3,4.9
E00049770,48.8,40.9,7.9,2.4
E00049772,52.1,35.9,10.6,1.4
E00049804,11.5,30.3,41,17.2
E00049805,5,20.2,52.1,22.7
E00049806,6,34.4,45.7,13.9
E00049807,5.9,47.5,39.8,6.8
E00049808,19.7,37.7,32,10.7
E00049809,19.4,36.3,29.8,14.5
E00049810,7.3,29.2,41.6,21.9
E00049811,39.5,34.5,19.3,6.7
E00049812,16.9,39.4,30.3,13.4
E00049813,9.1,38,38.8,14
E00049814,13.5,55.3,24.8,6.4
E00049815,8.8,45.3,35,10.9
E00049816,9,34,38.9,18.1
E00049817,8.6,45.3,31.3,14.8
E00049818,27,40.5,24.6,7.9
E00049819,7.1,39.7,39.7,13.5
E00049820,18,35.3,35.3,11.3
E00049821,11.3,31.7,43,14.1
E00049822,36.4,47.5,13.1,3
E00049823,14,43.4,35.3,7.4
E00049824,4.1,21.3,50.8,23.8
E00049825,5.3,24.4,49.6,20.6
E00049826,6.1,32.6,47,14.4
E00049827,21.3,50,23,5.7
E00049828,37.5,34.7,18.8,9
E00049829,9.2,36.2,37.7,16.9
E00049830,6.8,34.7,43.2,15.3
E00049831,5.1,41.6,40.9,12.4
E00049832,16.3,32.6,43.3,7.8
E00049833,9.7,37.1,34.7,18.5
E00049834,8,30.4,41.6,20
E00049835,13.4,40.3,32.8,13.4
E00049836,3.5,27.8,47,21.7
E00049837,7.4,27.9,42.6,22.1
E00049838,3.8,22.1,49.6,24.4
E00049839,0.8,23.1,43.1,33.1
E00049840,7.9,37.1,35.7,19.3
E00049841,22.2,38.5,27.4,12
E00049842,36.2,46.7,13.3,3.8
E00049843,16.8,35.4,32.7,15
E00049844,12.3,45.4,29.2,13.1
E00049845,8.8,42.4,39.2,9.6
E00049846,25,39.9,27,8.1
E00049847,48.3,40.5,7.8,3.4
E00049848,11.4,47,28,13.6
E00049849,16.7,44.2,30.8,8.3
E00049850,7.4,38.8,39.7,14
E00049851,4.8,38.4,44,12.8
E00049852,6.6,33.1,45.5,14.9
E00049853,23.3,46.7,25.3,4.7
E00049854,8.3,27.3,51.2,13.2
E00049855,14.6,34.6,41.5,9.2
E00049856,9.1,40.2,37.1,13.6
E00049857,7.6,35.6,34.1,22.7
E00049858,6.6,33.1,40.4,19.9
E00049859,8.5,44.4,33.3,13.7
E00049860,7.5,25.8,50.8,15.8
E00049861,14.8,44.5,33.6,7
E00049862,5.5,39.8,37.5,17.2
E00049863,4.8,29.6,44,21.6
E00049864,8.2,40.4,34.9,16.4
E00049865,17.5,38.3,33.3,10.8
E00049866,9.5,45.7,31.9,12.9
E00049867,5.3,29,45,20.6
E00049868,3.9,27.9,47.3,20.9
E00049869,5.6,29,48.4,16.9
E00049870,0.7,20.1,44.8,34.3
E00049871,39.6,32.8,17.9,9.7
E00049872,9.6,46.7,28.9,14.8
E00049873,37.9,52.3,7.6,2.3
E00049874,32.1,50,15.3,2.6
E00049875,27.3,47.2,21,4.5
E00049876,8.8,52,34.4,4.8
E00049877,35,40.2,18.8,6
E00049878,9.6,39.7,39.7,11
E00049879,30.6,32.4,22.5,14.4
E00049880,12.3,59.1,23.6,5
E00049881,7.9,31,34.9,26.2
E00049882,21.8,49.1,24.5,4.5
E00049883,35.5,38.8,20.7,5
E00049884,9.6,40,42.6,7.8
E00049885,32.4,47.7,16.2,3.6
E00049929,17.8,41.5,25.2,15.6
E00050095,9.9,49.6,34.8,5.7
E00050096,17.7,43.5,31.3,7.5
E00050097,28.7,47.1,21.3,2.9
E00050098,33.5,50.3,13.8,2.4
E00050099,10.2,32.4,39.8,17.6
E00050100,19.1,53.7,25,2.2
E00050101,18.1,42.5,33.1,6.3
E00050102,48.8,41,7.2,3
E00050103,62.3,33.6,4.1,0
E00050104,17.5,45.8,25.8,10.8
E00050105,14.4,48.2,30.2,7.2
E00050106,13.3,39,40,7.6
