areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00049183,98.7,0.7,0.7
E00049184,99,0,1
E00049185,98.1,0.3,1.5
E00049186,97.1,0,2.9
E00049187,98.9,0.4,0.7
E00049188,99.6,0,0.4
E00049190,97.1,0.3,2.6
E00049191,97,1.3,1.7
E00049192,99.2,0,0.8
E00049193,98.9,0.5,0.5
E00049194,96.2,0.8,3
E00049195,98,0.6,1.4
E00049196,99.1,0.6,0.3
E00049197,98.5,0.6,0.9
E00049198,99.3,0,0.7
E00049199,98.2,0.4,1.4
E00049200,98.1,0.8,1.1
E00049201,98,0,2
E00049202,98.1,0,1.9
E00049203,98.3,0,1.7
E00049204,98.7,1.3,0
E00049205,98.8,0,1.2
E00049206,98.7,0,1.3
E00049207,97.1,0.4,2.4
E00049208,99.3,0,0.7
E00049209,98,0.3,1.7
E00049210,97,0.3,2.7
E00049211,98.1,0,1.9
E00049212,96.7,0.7,2.6
E00049213,99,0,1
E00049214,98.3,0,1.7
E00049215,98.2,1.3,0.4
E00049216,100,0,0
E00049217,96.8,2,1.2
E00049218,96.5,0.3,3.2
E00049219,97.9,0.7,1.4
E00049220,98.6,0.3,1
E00049221,98,0,2
E00049222,98.7,0.6,0.6
E00049223,96.9,1.4,1.7
E00049224,95.9,1.1,3
E00049225,98.9,0,1.1
E00049226,99.7,0,0.3
E00049227,98.8,0.9,0.3
E00049228,99,0.3,0.7
E00049229,99.4,0,0.6
E00049230,95.4,2.5,2.1
E00049231,95.2,0.6,4.2
E00049232,97.3,0,2.7
E00049233,96.9,0.3,2.9
E00049234,98.1,0.3,1.6
E00049235,98.8,0.3,0.9
E00049236,96.6,0.6,2.8
E00049237,97.6,0.9,1.5
E00049238,93.8,0,6.2
E00049239,99.2,0,0.8
E00049240,98.9,0,1.1
E00049241,99.3,0,0.7
E00049283,97.2,0.7,2.1
E00049284,92.7,0.6,6.7
E00049285,76.6,2,21.5
E00049287,98.8,0.3,0.9
E00049288,92.8,0,7.2
E00049289,97.2,0,2.8
E00049290,95.6,0,4.4
E00049291,97.7,0.9,1.5
E00049292,96.1,0.7,3.2
E00049293,99.2,0,0.8
E00049294,93.3,1.1,5.6
E00049295,95.4,0.4,4.2
E00049296,94.3,0.5,5.2
E00049297,93.4,0,6.6
E00049298,97.9,0.7,1.4
E00049299,90,0.5,9.5
E00049300,86.1,1.7,12.2
E00049301,93.4,1,5.5
E00049302,96.3,0.5,3.2
E00049303,99.2,0,0.8
E00049304,84.3,1.2,14.5
E00049305,94.5,0.8,4.7
E00049306,95.3,3.7,1
E00049307,98.7,0.7,0.7
E00049308,98.6,0.3,1.1
E00049311,99.3,0.3,0.3
E00049312,97.1,1.8,1.1
E00049313,96.4,1.3,2.3
E00049314,98.9,0.4,0.7
E00049315,98.1,0.3,1.6
E00049316,97.6,0,2.4
E00049734,90.7,0.9,8.3
E00049736,93.7,1.1,5.2
E00049737,82.4,0.3,17.4
E00049738,88.6,2.6,8.8
E00049739,87.8,2.7,9.5
E00049740,76.1,0.8,23.1
E00049741,96.3,1.2,2.5
E00049742,94.3,0.8,4.9
E00049743,92.8,2.4,4.8
E00049748,95.2,1.1,3.7
E00049750,98.3,0,1.7
E00049752,99,0.3,0.6
E00049753,97.5,0.4,2.1
E00049754,98.7,0,1.3
E00049755,97.1,1.1,1.8
E00049756,92.3,3,4.7
E00049757,96.6,0.4,3
E00049758,93.5,0.7,5.8
E00049759,96.1,1,2.9
E00049760,95.5,0.7,3.8
E00049761,98.6,0,1.4
E00049762,91.9,0.3,7.8
E00049764,93.9,1,5.1
E00049765,84,1.3,14.7
E00049766,91.7,2.6,5.7
