geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00069561,49.7,1.4,49
E00069562,54.3,2.1,43.6
E00069563,58.8,0.8,40.4
E00069564,55.1,1.6,43.2
E00069569,44.1,1,54.9
E00069570,55,0.9,44.1
E00069571,52.2,2.4,45.4
E00069572,57.2,2.2,40.6
E00069573,59.8,0,40.2
E00069574,57.4,1.8,40.8
E00069575,53.8,1.7,44.4
E00069576,58.7,1.6,39.7
E00069577,25.2,1.3,73.5
E00069582,51.6,1.1,47.3
E00069584,59.9,2.3,37.9
E00069586,49.8,1.8,48.4
E00069587,59.6,1.8,38.5
E00069588,47.1,2.6,50.3
E00069589,56.6,1,42.4
E00069590,52.4,1.8,45.8
E00069591,58,2.6,39.4
E00069593,50.4,3.8,45.8
E00069594,48.9,0.8,50.4
E00069595,59.4,1.3,39.3
E00069596,57.5,2.6,39.9
E00069597,60.1,0.3,39.5
E00069598,54.1,1.7,44.2
E00069599,56.5,2.6,40.9
E00069634,62.8,1.1,36.1
E00069635,60.2,2.5,37.3
E00069636,57,2.5,40.5
E00069637,54.2,2.5,43.3
E00069638,57.9,1.5,40.5
E00069639,55.8,2.1,42.1
E00069640,55.9,1.8,42.3
E00069641,49.7,0,50.3
E00078837,51.5,1.5,47.1
E00078838,64,2,34
E00078839,56.5,3.2,40.4
E00078840,55.3,3.1,41.6
E00078841,56,1.9,42
E00078845,57.4,3.3,39.3
E00078846,55.8,0,44.2
E00078847,52.2,2.6,45.1
E00079024,54.1,2.5,43.4
E00079025,50,5.1,44.9
E00079035,57.1,1.9,41
E00079036,53.7,3,43.3
E00079037,57.2,0.3,42.4
E00079038,56.3,3.1,40.6
E00079040,80.2,3.1,16.7
E00079042,85,3.8,11.1
E00079043,65.5,2.9,31.6
E00079044,86.8,1.2,11.9
E00091461,54,3.3,42.7
E00091462,55.8,0,44.2
E00091466,54.4,1.8,43.9
E00091467,52.6,4.4,43
E00133514,58.2,10.4,31.3
E00133515,57.6,2.5,39.9
E00133516,67.7,2,30.3
E00133517,63.3,4.4,32.3
E00133518,71,2.6,26.5
E00133520,56.5,3.8,39.7
E00133521,61.7,1.4,36.9
E00133522,44.9,0.4,54.7
E00133523,33.3,3.3,63.4
E00133524,54.2,2.6,43.2
E00133525,41,3.7,55.3
E00133526,57.5,0,42.5
E00133527,51.2,4.5,44.3
E00133528,64.9,3.7,31.4
E00133529,58.3,1.7,40
E00133737,56.7,3.8,39.4
E00133785,54.1,1.7,44.2
E00133826,19.8,2.4,77.9
E00133827,61.7,3.2,35.1
E00133828,63.6,3.5,32.9
E00133829,69.8,0,30.2
E00133830,59.3,1,39.7
E00133831,65.3,2.9,31.8
E00133832,62.1,3.8,34.1
E00133833,63.1,4.9,31.9
E00133834,55.9,3.5,40.6
E00133835,61.2,2.4,36.4
