geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00069561,86.4,1.5,12.1
E00069562,85.6,3.2,11.3
E00069563,68.4,3.4,28.3
E00069564,90.6,4.4,4.9
E00069569,89.9,2.3,7.8
E00069570,85.9,2.6,11.5
E00069571,72.5,2.1,25.3
E00069572,75.1,3,21.9
E00069573,91.4,1.7,6.9
E00069574,93,3.4,3.6
E00069575,82.9,0,17.1
E00069576,87.2,5.4,7.4
E00069577,71.9,3.8,24.4
E00069582,88.4,1.4,10.2
E00069584,86.9,3.5,9.6
E00069586,91.2,1.9,6.9
E00069587,88.9,2.6,8.5
E00069588,81.3,2.9,15.7
E00069589,90.7,1.5,7.7
E00069590,86.3,2.9,10.9
E00069591,87.4,3.4,9.2
E00069593,92.2,3.9,3.9
E00069594,91,1,8
E00069595,83.1,0.7,16.3
E00069596,82.9,4.1,13
E00069597,87.4,2.1,10.4
E00069598,90.9,2.9,6.2
E00069599,91.3,1.9,6.8
E00069634,88.2,3,8.8
E00069635,88,1.2,10.8
E00069636,84.6,1.7,13.7
E00069637,78.8,0.9,20.3
E00069638,87.5,1,11.4
E00069639,84.3,1.5,14.2
E00069640,61.4,2.6,36
E00069641,86.8,0.5,12.6
E00078837,89,4,7
E00078838,87.5,3.5,9
E00078839,74.7,3.2,22.1
E00078840,81.9,7.3,10.9
E00078841,92.3,1.1,6.5
E00078845,90.3,1.4,8.3
E00078846,89.7,1.8,8.5
E00078847,92.3,4.8,2.9
E00079024,86.7,3.4,9.9
E00079025,80.6,3.2,16.2
E00079035,81.9,1.1,17
E00079036,80.2,6.2,13.6
E00079037,91.5,4.2,4.2
E00079038,82.2,3.9,13.8
E00079040,81.3,4.8,13.9
E00079042,82.7,5.2,12.1
E00079043,78.3,3.5,18.3
E00079044,83.8,3.1,13.1
E00091461,78.8,4.3,16.9
E00091462,88.3,4.3,7.3
E00091466,78.8,7.6,13.5
E00091467,85.5,5.6,8.9
E00133514,73.3,5.2,21.6
E00133515,61.9,6.1,32
E00133516,81.3,5.1,13.7
E00133517,59.9,9.4,30.7
E00133518,75.8,10.4,13.7
E00133520,74.8,5,20.2
E00133521,80.7,3.4,15.9
E00133522,78.3,3.1,18.5
E00133523,58.4,7.4,34.2
E00133524,69,5.6,25.4
E00133525,63,3.6,33.3
E00133526,75.4,9,15.6
E00133527,47.9,11.7,40.3
E00133528,66.2,8.1,25.7
E00133529,86,3.6,10.4
E00133737,89.4,2.4,8.2
E00133785,87,2.5,10.5
E00133826,57.4,1.6,41.1
E00133827,80.8,4.1,15.1
E00133828,82.6,5.3,12.1
E00133829,79.3,8.7,12
E00133830,87.5,2.9,9.6
E00133831,80.5,3.3,16.3
E00133832,65.5,4.3,30.2
E00133833,70.8,7.3,21.9
E00133834,78.6,7.5,13.9
E00133835,73,2.8,24.2
E00133836,75.4,3.8,20.8
E00133837,76.3,7.8,16
E00133838,83.6,7.8,8.6
E00133839,80.5,4.7,14.9
E00133840,70.3,2.6,27.1
E00133841,88.4,6.4,5.2
E00133842,83.8,12.8,3.4
E00133843,61.1,1.2,37.7
E00133844,81.8,6.1,12.1
E00133845,84.8,9.2,6
E00133846,90,3.5,6.5
E00133847,71,2.2,26.8
E00133848,79.1,14.1,6.8
E00133849,83.6,8.4,7.9
E00133850,79.5,8.2,12.3
E00133851,76.3,5.6,18
E00133852,84.9,8.5,6.6
E00133853,86.1,2.6,11.3
E00133854,83.5,3.2,13.3
E00133855,85.8,5.3,9
E00133856,87.1,4.7,8.2
E00133857,82,5.7,12.3
E00133880,82.8,6.1,11
E00133881,88.2,1.4,10.4
E00133882,83.2,4.4,12.5
E00133883,87,4.6,8.4
E00133884,89,2.5,8.5
E00133885,83.5,3.7,12.8
E00133886,87,5.5,7.5
E00133887,81.3,2.8,15.8
E00133888,80.3,1.1,18.6
E00133889,84.4,3.1,12.5
E00133890,69.2,5.8,25
E00133891,88.3,6,5.6
E00133892,88.4,0.7,10.8
E00133893,87.4,6.3,6.3
E00133894,81.5,4.6,13.8
E00133895,81.3,4.6,14.1
E00133896,90.2,2.1,7.6
E00133898,91.8,2.1,6
E00133924,80.7,1.9,17.4
E00133927,90,0.9,9.1
E00133928,90.9,0,9.1
E00137070,70.2,13.5,16.3
E00137071,50.2,20.3,29.5
E00137072,50.3,29.3,20.4
E00137073,48.1,26.9,25
E00137074,61.4,23.9,14.7
E00137075,51.1,23.8,25.1
E00137076,72.9,16,11.1
E00137077,43,25.6,31.5
E00137083,68.7,16.8,14.6
E00137084,66.3,17.8,16
E00137085,82.2,7.9,9.9
E00137086,73.5,19.6,6.9
E00137107,69.1,11.6,19.3
E00137108,70.2,8.9,20.9
E00137109,62,14.8,23.1
E00137110,69.7,9.1,21.3
E00137111,56.4,24.4,19.2
E00137112,43.9,25.2,30.9
E00137113,53.7,23.8,22.6
E00137114,42.8,39.7,17.4
E00137115,56.1,26.1,17.8
E00137116,50.6,29.8,19.6
E00137117,45.3,33.9,20.8
E00137118,55.6,14.1,30.3
E00137124,59.6,24.4,16
E00137135,58.3,22.3,19.4
E00137165,41,28.4,30.6
E00137166,65.6,19.3,15.1
E00137167,60.3,22.7,17
E00137173,67,15.3,17.8
E00137175,59.3,21.5,19.2
E00137178,64.1,20.6,15.3
E00137179,65.1,19.9,14.9
E00137181,63.5,20.1,16.3
E00137182,58.1,27.4,14.5
E00137183,83.2,7.5,9.3
E00137184,78,6.5,15.5
E00137185,74.3,11.2,14.5
E00137208,81.1,5.4,13.5
E00137209,91.2,3.2,5.6
E00137210,84.4,2.9,12.7
E00137211,77.7,4.4,17.9
E00137213,82.1,7,10.9
E00137214,85.7,3.1,11.2
E00137215,81.3,2.9,15.8
E00137216,86,4.8,9.2
E00137217,88.4,0.7,10.9
E00137233,57.9,16.6,25.5
E00137234,61.6,23.9,14.5
E00137501,80.7,2.7,16.7
E00137502,89.6,1.1,9.3
E00137503,89.1,1.7,9.2
E00137504,73.8,3.7,22.5
E00137505,84.4,2,13.6
E00137551,84.3,2.6,13.1
E00137552,87.1,2.6,10.3
E00137553,84.9,2.9,12.2
E00137554,89.6,2.1,8.2
E00137555,81.3,1.3,17.4
E00137556,80.7,2.8,16.5
E00137557,82.6,4.1,13.3
E00137558,84.1,6.4,9.4
E00137559,82.3,9.4,8.3
E00137560,85.8,7.7,6.5
E00137561,85.3,4.3,10.3
E00137562,88.9,2.3,8.8
E00137564,86.7,6.6,6.6
E00137565,87.2,6,6.8
E00137566,86.7,5.2,8.1
E00137567,75.7,2.7,21.6
E00137568,79.8,14.5,5.6
E00137569,85.7,3.5,10.8
E00137576,80.7,5.7,13.6
E00137578,77.5,8.2,14.3
E00137579,72,10,18
E00137584,59.9,7.6,32.4
E00137585,88.3,3.2,8.5
E00137586,83.5,9,7.5
E00137587,75.1,9.1,15.7
E00137589,70.5,5.7,23.8
E00137590,74.3,5.4,20.3
E00137591,86.4,6.2,7.4
E00137592,85.5,9.2,5.3
