geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00069561,27.2,46.8,11.4,14.6
E00069562,33.1,42.5,6.3,18.1
E00069563,30.3,37.9,16.7,15.2
E00069564,19.8,50,16.3,14
E00069569,24.2,48.9,12.8,14.2
E00069570,39.2,30.7,9.6,20.5
E00069571,46.7,31.7,8.3,13.3
E00069572,32.7,35.4,14.3,17.7
E00069573,27.4,38.7,13.7,20.2
E00069574,15.7,42.1,16.4,25.8
E00069575,18.6,45.8,16.1,19.5
E00069576,17.2,41.9,12.9,28
E00069577,45.7,45.7,2.9,5.7
E00069582,25.8,47.4,12.4,14.4
E00069584,19.3,52.3,14.8,13.6
E00069586,17.7,57.5,8.8,15.9
E00069587,26.8,55.4,7.1,10.7
E00069588,26.9,47.3,17.4,8.4
E00069589,28.8,49.7,9.2,12.4
E00069590,24.1,49.6,12.1,14.2
E00069591,22.6,43.8,17.3,16.3
E00069593,26,45.5,10.6,17.9
E00069594,25.2,48.9,12.2,13.7
E00069595,29.1,40.3,14.9,15.7
E00069596,28.2,45.3,12.9,13.5
E00069597,26.5,41,18.7,13.9
E00069598,29.2,44.8,11.5,14.6
E00069599,24.4,43.7,14.3,17.6
E00069634,21,40.5,17.6,21
E00069635,22.9,41,18.1,18.1
E00069636,28.2,43.5,10.7,17.6
E00069637,26.7,44.8,14.3,14.3
E00069638,24.8,40.6,13.9,20.6
E00069639,30.4,40.8,13.6,15.2
E00069640,40.9,26,14.2,18.9
E00069641,21.2,52.9,11.8,14.1
E00078837,18,40.6,15.6,25.8
E00078838,31.3,38.6,12,18.1
E00078839,32.9,31,11.4,24.7
E00078840,13,57.1,9.1,20.8
E00078841,30.4,35.7,14.8,19.1
E00078845,21.1,36.8,21.1,21.1
E00078846,21.8,40,13.6,24.5
E00078847,17.6,42.9,15.1,24.4
E00079024,22.1,41.1,19.6,17.2
E00079025,22.3,41.5,20.2,16
E00079035,10.8,45.9,24.3,18.9
E00079036,23.2,46.3,22,8.5
E00079037,25.3,46.8,9.5,18.4
E00079038,16.1,46.8,16.1,21
E00079040,21.6,22.4,25.6,30.4
E00079042,27.9,38.2,16.2,17.6
E00079043,26.8,34.5,15.5,23.2
E00079044,11.5,33.6,19.7,35.2
E00091461,27,38.5,20.3,14.2
E00091462,27.6,43.5,18.8,10
E00091466,25,43.2,17.6,14.2
E00091467,43.5,40.6,7.2,8.7
E00133514,29.9,38.3,18.7,13.1
E00133515,23.7,33.6,19.1,23.7
E00133516,25.3,42.1,16.8,15.8
E00133517,24,40.5,19,16.5
E00133518,38.8,37.8,17.3,6.1
E00133520,34.3,33.6,10.7,21.4
E00133521,34.4,34.4,14.8,16.4
E00133522,29.8,52.7,12.2,5.3
E00133523,63.2,24.8,5.6,6.4
E00133524,46.6,33.9,15.3,4.2
E00133525,31.7,32.5,24.6,11.1
E00133526,33.6,38.8,12.9,14.7
E00133527,20.3,39.8,14.6,25.2
E00133528,28.6,33.6,10.9,26.9
E00133529,24,37.6,18.6,19.9
