geography_code,in_full_time_education-001,in_full_time_education-002
E00069561,14.7,85.3
E00069562,17.3,82.7
E00069563,13.7,86.3
E00069564,14,86
E00069569,14.7,85.3
E00069570,16.9,83.1
E00069571,14.5,85.5
E00069572,15.7,84.3
E00069573,17.9,82.1
E00069574,22.4,77.6
E00069575,17.7,82.3
E00069576,22.1,77.9
E00069577,6.2,93.8
E00069582,13,87
E00069584,10.4,89.6
E00069586,15.4,84.6
E00069587,12,88
E00069588,8.2,91.8
E00069589,10.1,89.9
E00069590,13.8,86.2
E00069591,16.4,83.6
E00069593,13.7,86.3
E00069594,13.7,86.3
E00069595,16.8,83.2
E00069596,14.9,85.1
E00069597,15.8,84.2
E00069598,15.4,84.6
E00069599,15.7,84.3
E00069634,30.2,69.8
E00069635,20.5,79.5
E00069636,16.9,83.1
E00069637,14.7,85.3
E00069638,14.7,85.3
E00069639,12.1,87.9
E00069640,14.9,85.1
E00069641,13.3,86.7
E00078837,21.5,78.5
E00078838,17.2,82.8
E00078839,23.9,76.1
E00078840,14.9,85.1
E00078841,17.2,82.8
E00078845,23.4,76.6
E00078846,19.8,80.2
E00078847,21.2,78.8
E00079024,18.1,81.9
E00079025,19.5,80.5
E00079035,17,83
E00079036,10.8,89.2
E00079037,18.6,81.4
E00079038,16.6,83.4
E00079040,31.3,68.8
E00079042,24.1,75.9
E00079043,21.7,78.3
E00079044,26.5,73.5
E00091461,13.4,86.6
E00091462,12.8,87.2
E00091466,17.7,82.3
E00091467,12.2,87.8
E00133514,21.3,78.7
E00133515,25.6,74.4
E00133516,18.1,81.9
E00133517,18.2,81.8
E00133518,12.4,87.6
E00133520,21.6,78.4
E00133521,16.7,83.3
E00133522,6,94
E00133523,9.3,90.7
E00133524,7,93
E00133525,19.8,80.2
E00133526,11.4,88.6
E00133527,22.6,77.4
E00133528,19,81
E00133529,21.5,78.5
E00133737,18.5,81.5
E00133785,19.3,80.7
E00133826,2,98
E00133827,11.5,88.5
E00133828,7.6,92.4
E00133829,20.7,79.3
E00133830,10.4,89.6
E00133831,20.9,79.1
E00133832,24.2,75.8
E00133833,22.8,77.2
E00133834,13.5,86.5
E00133835,24.7,75.3
E00133836,18.3,81.7
E00133837,15.7,84.3
E00133838,15.3,84.7
E00133839,13.4,86.6
E00133840,20.8,79.2
E00133841,14,86
E00133842,23.3,76.7
E00133843,22.3,77.7
E00133844,21.9,78.1
E00133845,8,92
E00133846,16.8,83.2
E00133847,15.1,84.9
E00133848,6.4,93.6
E00133849,31.1,68.9
E00133850,8.5,91.5
E00133851,15.7,84.3
E00133852,9.7,90.3
E00133853,11.6,88.4
E00133854,4.7,95.3
E00133855,11.9,88.1
E00133856,14.8,85.2
E00133857,9.1,90.9
E00133880,20.3,79.7
E00133881,16,84
E00133882,18.4,81.6
E00133883,27.3,72.7
E00133884,19.6,80.4
E00133885,11,89
E00133886,20.4,79.6
E00133887,19,81
E00133888,12.5,87.5
E00133889,15.3,84.7
E00133890,25.3,74.7
E00133891,12.3,87.7
E00133892,14.1,85.9
E00133893,18.7,81.3
E00133894,17,83
E00133895,16.1,83.9
E00133896,24.9,75.1
E00133898,21,79
E00133924,13,87
E00133927,17.1,82.9
E00133928,20.1,79.9
E00137070,16.2,83.8
E00137071,19.8,80.2
E00137072,20.9,79.1
E00137073,13.8,86.2
E00137074,15.8,84.2
E00137075,21.6,78.4
E00137076,11.9,88.1
E00137077,26.1,73.9
E00137083,20.2,79.8
E00137084,18.4,81.6
E00137085,8.5,91.5
E00137086,13.3,86.7
E00137107,18.5,81.5
E00137108,12.9,87.1
E00137109,16.8,83.2
E00137110,22.3,77.7
E00137111,26.1,73.9
E00137112,21.5,78.5
E00137113,19.2,80.8
E00137114,18,82
E00137115,22.1,77.9
E00137116,20.5,79.5
E00137117,24.2,75.8
E00137118,12.6,87.4
E00137124,23.2,76.8
E00137135,17.8,82.2
E00137165,5.9,94.1
E00137166,22.2,77.8
E00137167,17.2,82.8
E00137173,17.2,82.8
E00137175,18.7,81.3
E00137178,18.9,81.1
E00137179,17.5,82.5
E00137181,20,80
E00137182,18.6,81.4
E00137183,15.9,84.1
E00137184,14.9,85.1
E00137185,18,82
E00137208,21.1,78.9
E00137209,14.6,85.4
E00137210,13.8,86.2
E00137211,13,87
E00137213,18.3,81.7
E00137214,14.1,85.9
E00137215,19.1,80.9
E00137216,19,81
E00137217,17.8,82.2
E00137233,17.6,82.4
E00137234,17.8,82.2
E00137501,16.8,83.2
E00137502,15.7,84.3
E00137503,14.9,85.1
E00137504,19.9,80.1
E00137505,11.6,88.4
E00137551,11,89
E00137552,9.1,90.9
E00137553,10.9,89.1
E00137554,15.9,84.1
E00137555,20.4,79.6
E00137556,24.4,75.6
E00137557,13.5,86.5
E00137558,11.8,88.2
E00137559,20.2,79.8
E00137560,15.9,84.1
E00137561,8.7,91.3
E00137562,16.8,83.2
E00137564,21.4,78.6
E00137565,17.7,82.3
E00137566,13,87
E00137567,14.8,85.2
E00137568,22.8,77.2
E00137569,13.4,86.6
E00137576,15.9,84.1
E00137578,10.3,89.7
