geography_code,sex-001,sex-002
E00069561,50.3,49.7
E00069562,54.7,45.3
E00069563,47.8,52.2
E00069564,49.3,50.7
E00069569,50.6,49.4
E00069570,53.4,46.6
E00069571,53.9,46.1
E00069572,51.7,48.3
E00069573,51.5,48.5
E00069574,50.5,49.5
E00069575,50,50
E00069576,51.7,48.3
E00069577,60,40
E00069582,52.3,47.7
E00069584,52,48
E00069586,49.8,50.2
E00069587,51.3,48.7
E00069588,49.7,50.3
E00069589,48,52
E00069590,49.2,50.8
E00069591,48.1,51.9
E00069593,50.2,49.8
E00069594,50.3,49.7
E00069595,53.4,46.6
E00069596,51.5,48.5
E00069597,50.7,49.3
E00069598,48.3,51.7
E00069599,53.6,46.4
E00069634,45,55
E00069635,50.8,49.2
E00069636,52,48
E00069637,48.5,51.5
E00069638,51.2,48.8
E00069639,52.4,47.6
E00069640,52.4,47.6
E00069641,50.8,49.2
E00078837,48.9,51.1
E00078838,49.5,50.5
E00078839,51.9,48.1
E00078840,49.2,50.8
E00078841,51.1,48.9
E00078845,53.8,46.2
E00078846,50.4,49.6
E00078847,50.6,49.4
E00079024,49.2,50.8
E00079025,53.2,46.8
E00079035,46.6,53.4
E00079036,48.6,51.4
E00079037,52.8,47.2
E00079038,48,52
E00079040,47.3,52.7
E00079042,53.6,46.4
E00079043,47.4,52.6
E00079044,49.6,50.4
E00091461,51.5,48.5
E00091462,53.1,46.9
E00091466,49.9,50.1
E00091467,53.6,46.4
E00133514,56.4,43.6
E00133515,59.2,40.8
E00133516,54.2,45.8
E00133517,49.1,50.9
E00133518,54.5,45.5
E00133520,54.3,45.7
E00133521,51.7,48.3
E00133522,52.8,47.2
E00133523,51.2,48.8
E00133524,46.3,53.7
E00133525,57.5,42.5
E00133526,51.2,48.8
E00133527,48.1,51.9
E00133528,50,50
E00133529,54.2,45.8
E00133737,51.8,48.2
E00133785,50.3,49.7
E00133826,58.5,41.5
E00133827,54.1,45.9
E00133828,51,49
E00133829,48.3,51.7
E00133830,49.6,50.4
E00133831,49.8,50.2
E00133832,58.9,41.1
E00133833,50.6,49.4
E00133834,53.6,46.4
E00133835,51,49
E00133836,49.5,50.5
E00133837,50.8,49.2
E00133838,54.5,45.5
E00133839,51.4,48.6
E00133840,52.8,47.2
E00133841,58.7,41.3
E00133842,56.2,43.8
E00133843,55.1,44.9
E00133844,51.5,48.5
E00133845,47.4,52.6
E00133846,51.9,48.1
E00133847,56,44
E00133848,44.5,55.5
E00133849,49.7,50.3
E00133850,51.8,48.2
E00133851,50.8,49.2
E00133852,56.2,43.8
E00133853,52.6,47.4
E00133854,55,45
E00133855,54.5,45.5
E00133856,56.7,43.3
E00133857,52.9,47.1
E00133880,50,50
E00133881,49.5,50.5
E00133882,50.9,49.1
E00133883,53.4,46.6
E00133884,52.5,47.5
E00133885,51,49
E00133886,52.4,47.6
E00133887,49.7,50.3
E00133888,52.3,47.7
E00133889,52.2,47.8
E00133890,53.2,46.8
E00133891,51.8,48.2
E00133892,50.2,49.8
E00133893,51.6,48.4
E00133894,51.9,48.1
E00133895,53.6,46.4
E00133896,52.4,47.6
E00133898,50.9,49.1
E00133924,52.2,47.8
E00133927,53.5,46.5
E00133928,50.9,49.1
E00137070,50.5,49.5
E00137071,58.8,41.3
E00137072,51.9,48.1
E00137073,45.2,54.8
E00137074,51.1,48.9
E00137075,48.9,51.1
E00137076,52.5,47.5
E00137077,52.6,47.4
E00137083,51.9,48.1
E00137084,48.3,51.7
E00137085,44.9,55.1
E00137086,44.8,55.2
E00137107,51.2,48.8
E00137108,54.1,45.9
E00137109,49.4,50.6
E00137110,51.4,48.6
E00137111,45.6,54.4
E00137112,48,52
E00137113,51.7,48.3
E00137114,48.7,51.3
E00137115,51.2,48.8
E00137116,48.6,51.4
E00137117,50,50
E00137118,54.1,45.9
E00137124,51,49
E00137135,48.3,51.7
E00137165,52.2,47.8
E00137166,49.7,50.3
E00137167,53.2,46.8
E00137173,53,47
E00137175,49.6,50.4
E00137178,52.3,47.7
E00137179,48.6,51.4
E00137181,54.5,45.5
E00137182,48.8,51.2
E00137183,49.3,50.7
E00137184,52.1,47.9
E00137185,48.6,51.4
E00137208,46.8,53.2
E00137209,51.7,48.3
E00137210,48.4,51.6
E00137211,52.4,47.6
E00137213,51.6,48.4
E00137214,49.8,50.2
E00137215,53.5,46.5
E00137216,52.6,47.4
E00137217,51.4,48.6
E00137233,54.7,45.3
E00137234,52.2,47.8
E00137501,50.2,49.8
E00137502,49.6,50.4
E00137503,48.1,51.9
E00137504,52.9,47.1
E00137505,49,51
E00137551,49,51
E00137552,45.1,54.9
E00137553,47.8,52.2
E00137554,54.8,45.2
E00137555,48.3,51.7
E00137556,49.8,50.2
E00137557,50.3,49.7
E00137558,56.7,43.3
E00137559,50.5,49.5
E00137560,55.2,44.8
E00137561,48.7,51.3
E00137562,51.1,48.9
E00137564,51.8,48.2
E00137565,50.6,49.4
E00137566,48.7,51.3
E00137567,52.5,47.5
E00137568,46,54
E00137569,49.1,50.9
E00137576,53.7,46.3
E00137578,59.3,40.7
E00137579,56.8,43.2
E00137584,52.1,47.9
E00137585,47,53
E00137586,49.6,50.4
