geography_code,disability_3a-001,disability_3a-002
E00057139,13.1,86.9
E00057476,16.3,83.7
E00057477,25.8,74.2
E00057478,21.1,78.9
E00057479,38.6,61.4
E00057480,15.3,84.7
E00057481,28.7,71.3
E00057482,17.3,82.7
E00057483,22.7,77.3
E00057484,27.3,72.7
E00057485,20,80
E00057486,21.9,78.1
E00057487,18.3,81.7
E00057496,19.1,80.9
E00057497,17.1,82.9
E00057498,14.9,85.1
E00057499,13.4,86.6
E00057500,25.3,74.7
E00057501,16.8,83.2
E00057502,9.3,90.7
E00057527,14,86
E00057528,13.3,86.7
E00057529,12.3,87.7
E00057530,11.8,88.2
E00057531,11.1,88.9
E00057532,21.1,78.9
E00057533,14.8,85.2
E00057534,13.8,86.3
E00057535,10.1,89.9
E00057536,25.5,74.5
E00057537,13.9,86.1
E00057538,14.8,85.2
E00057539,15,85
E00057540,15.6,84.4
E00057541,20.1,79.9
E00057542,13.5,86.5
E00057543,9.1,90.9
E00057544,19.4,80.6
E00057545,18.1,81.9
E00057546,21.5,78.5
E00057547,12,88
E00057548,37.9,62.1
E00057549,11.7,88.3
E00057550,9.8,90.2
E00057551,18.1,81.9
E00057552,7.9,92.1
E00057553,15.9,84.1
E00057554,14.4,85.6
E00057555,20,80
E00057556,14.2,85.8
E00057557,16.3,83.7
E00057558,21.3,78.7
E00057559,15.3,84.7
E00057560,15.4,84.6
E00058539,20.3,79.7
E00058541,21.5,78.5
E00058544,16.8,83.2
E00058545,18.9,81.1
E00058548,20.1,79.9
E00058550,19.1,80.9
E00058551,22.2,77.8
E00058561,17.9,82.1
E00058562,25.8,74.2
E00058571,17.5,82.5
E00058572,13.1,86.9
E00058573,17.5,82.5
E00058575,22.3,77.7
E00058580,19.3,80.7
E00058590,23.4,76.6
E00058591,23,77
E00058592,14.8,85.2
E00058593,19.4,80.6
E00058597,17.8,82.2
E00058601,15.3,84.7
E00058602,23.7,76.3
E00058603,17.8,82.2
E00058604,13.5,86.5
E00058607,10.8,89.2
E00058608,21.5,78.5
E00058609,9.1,90.9
E00058610,16.9,83.1
E00058611,27.4,72.6
E00058612,19.6,80.4
E00058613,20.3,79.7
E00058614,18.7,81.3
E00058616,17.5,82.5
E00058618,18.3,81.7
E00058619,27.2,72.8
E00058620,22.1,77.9
E00058621,19.2,80.8
E00058622,21.9,78.1
E00058624,19.6,80.4
E00058625,11.5,88.5
E00058626,12.9,87.1
E00058635,20.4,79.6
E00058643,17.5,82.5
E00058644,16.6,83.4
E00058647,25.2,74.8
E00058648,15,85
E00058649,19.2,80.8
E00058650,20.8,79.2
E00058651,14.7,85.3
E00058652,14.8,85.2
E00058653,18,82
E00058654,10.6,89.4
E00058655,22.3,77.7
E00058656,14.9,85.1
E00058657,17.8,82.2
E00058658,18.9,81.1
E00058659,32.7,67.3
E00058660,16,84
E00058661,32,68
E00058662,23.2,76.8
E00058663,21.9,78.1
E00058664,17.2,82.8
E00058665,22.9,77.1
E00058666,16.7,83.3
E00058667,33.5,66.5
E00058668,14.2,85.8
E00058669,17.3,82.7
E00058670,22.2,77.8
E00165675,19.1,80.9
E00165676,18.3,81.7
E00165677,18.4,81.6
E00165678,19.4,80.6
E00187036,18.4,81.6
