geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00057139,94.4,0.6,5
E00057476,98.2,0.4,1.4
E00057477,98.9,0,1.1
E00057478,98.6,0.4,1.1
E00057479,98.9,0,1.1
E00057480,95.8,0.3,3.8
E00057481,98.5,0,1.5
E00057482,96.3,1.1,2.6
E00057483,96.6,0.8,2.7
E00057484,97.7,0,2.3
E00057485,97.1,0.7,2.2
E00057486,98.9,0,1.1
E00057487,98.6,0,1.4
E00057496,97.1,0.3,2.6
E00057497,94.9,0,5.1
E00057498,93.8,0.5,5.7
E00057499,95.4,1.1,3.5
E00057500,99.2,0,0.8
E00057501,91.5,0.5,8
E00057502,96.1,0.3,3.6
E00057527,95.3,0,4.7
E00057528,97.7,0,2.3
E00057529,95.4,1.4,3.2
E00057530,96.5,2.6,0.9
E00057531,95.3,0.7,4
E00057532,96.4,1,2.6
E00057533,97.7,0.7,1.7
E00057534,91.8,0.6,7.6
E00057535,97.3,0.3,2.4
E00057536,97.6,0.8,1.6
E00057537,97.4,0.4,2.2
E00057538,91.4,1.3,7.3
E00057539,97.7,0,2.3
E00057540,95.6,1.1,3.3
E00057541,97.1,0.8,2.1
E00057542,98.1,0,1.9
E00057543,93.5,1.9,4.5
E00057544,95.3,0.6,4.1
E00057545,96.3,0,3.7
E00057546,96.2,2.3,1.4
E00057547,98.1,0.8,1.2
E00057548,96.1,0.7,3.2
E00057549,95,1.8,3.2
E00057550,92.6,3.2,4.1
E00057551,99.2,0.4,0.4
E00057552,96.2,1.3,2.5
E00057553,97.5,0,2.5
E00057554,97.8,1.3,0.9
E00057555,98.8,0.4,0.8
E00057556,97.9,0,2.1
E00057557,96.3,2.6,1.1
E00057558,95.1,2.3,2.6
E00057559,98.9,0.5,0.5
E00057560,97.9,0,2.1
E00058539,94.3,0.7,5
E00058541,83.2,1,15.8
E00058544,80.1,1.2,18.7
E00058545,86.4,3,10.6
E00058548,81.6,1.7,16.8
E00058550,88.6,2,9.4
E00058551,95.6,0.3,4.1
E00058561,81.7,1.1,17.2
E00058562,93.8,0.7,5.5
E00058571,79.3,1.9,18.8
E00058572,79.4,3.2,17.4
E00058573,85.7,0.9,13.4
E00058575,87.3,3.8,9
E00058580,86.1,2.4,11.5
E00058590,89.8,0.3,9.9
E00058591,77.5,3.4,19.1
E00058592,83,2,15
E00058593,84,1.7,14.3
E00058597,83,3.2,13.9
E00058601,92.9,0.6,6.4
E00058602,94.7,0.8,4.5
E00058603,97.2,1.9,0.9
E00058604,96.6,0.4,3
E00058607,96.3,1.3,2.4
E00058608,94.7,0.5,4.8
E00058609,97,0,3
E00058610,96.8,0.6,2.6
E00058611,93.6,1,5.4
E00058612,96.4,1.5,2.2
E00058613,97.2,0.6,2.2
E00058614,97.3,0.6,2.1
E00058616,97.9,0.6,1.5
E00058618,99.3,0.3,0.3
E00058619,98.6,0,1.4
E00058620,99,0.3,0.7
E00058621,97.5,0,2.5
E00058622,94.1,1.3,4.6
E00058624,96.8,0.7,2.5
E00058625,97.6,0.3,2
E00058626,95.2,0.8,4
E00058635,97.1,0.4,2.5
E00058643,93.2,1.8,5
E00058644,95.2,2,2.8
E00058647,96.2,0,3.8
E00058648,94.5,2.1,3.4
E00058649,97.4,0.3,2.3
E00058650,95.3,2.3,2.3
E00058651,100,0,0
E00058652,95.2,1.8,3
E00058653,97.6,0.3,2
E00058654,97.5,0.7,1.8
E00058655,94.1,2.4,3.4
E00058656,98.9,0,1.1
E00058657,98.8,0.8,0.4
E00058658,98.7,0,1.3
E00058659,97.5,0.4,2.1
E00058660,94.1,0.8,5.1
E00058661,97.6,0.4,2
E00058662,95.1,1.3,3.5
E00058663,94.1,1.1,4.8
E00058664,96.5,0.7,2.8
E00058665,96.2,1.4,2.4
E00058666,95.8,0.8,3.3
E00058667,97.7,0,2.3
E00058668,96.8,0.5,2.7
E00058669,93,2.3,4.7
E00058670,94.5,0.7,4.8
E00165675,96.4,2,1.5
E00165676,99.4,0,0.6
E00165677,97,0.7,2.3
E00165678,88.6,0.4,11
E00187036,100,0,0
