geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00057139,86.7,13.3,0
E00057476,92.3,7.7,0
E00057477,97.6,2.4,0
E00057478,95.7,4.3,0
E00057479,85.2,14.8,0
E00057480,95.8,4.2,0
E00057481,85.7,14.3,0
E00057482,92.2,7.8,0
E00057483,99.2,0.8,0
E00057484,79.6,20.4,0
E00057485,99.5,0.5,0
E00057486,98.3,1.7,0
E00057487,99.2,0.8,0
E00057496,98.5,1.5,0
E00057497,100,0,0
E00057498,82.3,17.7,0
E00057499,99.2,0.8,0
E00057500,100,0,0
E00057501,67.3,32.7,0
E00057502,100,0,0
E00057527,71.1,28.9,0
E00057528,100,0,0
E00057529,83.1,16.9,0
E00057530,94.5,5.5,0
E00057531,98.5,1.5,0
E00057532,48.6,51.4,0
E00057533,99.2,0.8,0
E00057534,95.6,4.4,0
E00057535,100,0,0
E00057536,74.1,25.2,0.7
E00057537,96.4,3.6,0
E00057538,79.9,20.1,0
E00057539,100,0,0
E00057540,92.8,7.2,0
E00057541,100,0,0
E00057542,99.3,0.7,0
E00057543,91.8,8.2,0
E00057544,96.1,3.9,0
E00057545,82.9,17.1,0
E00057546,88.1,11.9,0
E00057547,100,0,0
E00057548,100,0,0
E00057549,100,0,0
E00057550,97.3,2.7,0
E00057551,100,0,0
E00057552,95.9,4.1,0
E00057553,93.8,6.3,0
E00057554,95.5,4.5,0
E00057555,98.3,1.7,0
E00057556,99.1,0,0.9
E00057557,97.5,2.5,0
E00057558,100,0,0
E00057559,99.3,0.7,0
E00057560,97.7,2.3,0
E00058539,87.3,12.7,0
E00058541,90.4,9.6,0
E00058544,93.5,5.9,0.6
E00058545,67.6,32.4,0
E00058548,72.1,27.9,0
E00058550,93.8,6.2,0
E00058551,97.4,2.6,0
E00058561,66.3,33.7,0
E00058562,95.8,4.2,0
E00058571,100,0,0
E00058572,94.2,5.8,0
E00058573,99.2,0.8,0
E00058575,53.9,46.1,0
E00058580,82.4,17.6,0
E00058590,92.8,7.2,0
E00058591,58.3,41.7,0
E00058592,87.1,12.9,0
E00058593,68.5,30.6,0.8
E00058597,70.6,29.4,0
E00058601,98.6,1.4,0
E00058602,90.1,9.9,0
E00058603,94.8,5.2,0
E00058604,98.3,1.7,0
E00058607,100,0,0
E00058608,98.5,1.5,0
E00058609,91.2,8.8,0
E00058610,91.3,8.7,0
E00058611,91.5,8.5,0
E00058612,89.7,10.3,0
E00058613,91.3,8.7,0
E00058614,99.3,0.7,0
E00058616,84,16,0
E00058618,100,0,0
E00058619,82.1,17.9,0
E00058620,93.8,6.2,0
E00058621,74.4,25.6,0
E00058622,64.1,35.9,0
E00058624,85.7,14.3,0
E00058625,99.2,0.8,0
E00058626,92,8,0
E00058635,63.4,36.6,0
E00058643,97,3,0
E00058644,100,0,0
E00058647,99.2,0.8,0
E00058648,100,0,0
E00058649,100,0,0
E00058650,86.1,13.9,0
E00058651,99.1,0.9,0
E00058652,80,19.5,0.5
E00058653,90.8,9.2,0
E00058654,100,0,0
E00058655,94,6,0
E00058656,100,0,0
E00058657,99.1,0.9,0
E00058658,100,0,0
E00058659,60.1,39.9,0
E00058660,87.2,12.8,0
E00058661,61.9,38.1,0
E00058662,84.2,15.8,0
E00058663,99.1,0.9,0
E00058664,92.8,7.2,0
E00058665,100,0,0
E00058666,100,0,0
E00058667,37.9,62.1,0
E00058668,84.2,15.8,0
E00058669,95.8,3.5,0.7
E00058670,73.7,26.3,0
E00165675,98.7,1.3,0
E00165676,100,0,0
E00165677,96,4,0
E00165678,97.5,2.5,0
E00187036,78.3,7.2,14.5
