geography_code,in_full_time_education-001,in_full_time_education-002
E00057139,19.9,80.1
E00057476,16.8,83.2
E00057477,17.2,82.8
E00057478,19.8,80.2
E00057479,9.8,90.2
E00057480,22.5,77.5
E00057481,11.2,88.8
E00057482,16,84
E00057483,13.5,86.5
E00057484,20.5,79.5
E00057485,19.9,80.1
E00057486,10.3,89.7
E00057487,10.2,89.8
E00057496,21,79
E00057497,12.1,87.9
E00057498,19.4,80.6
E00057499,10.2,89.8
E00057500,9.3,90.7
E00057501,20.1,79.9
E00057502,16.3,83.7
E00057527,19.4,80.6
E00057528,16.4,83.6
E00057529,14.2,85.8
E00057530,18,82
E00057531,10.4,89.6
E00057532,11.3,88.7
E00057533,12.5,87.5
E00057534,30,70
E00057535,19,81
E00057536,12.4,87.6
E00057537,21.1,78.9
E00057538,20.4,79.6
E00057539,16.7,83.3
E00057540,13.5,86.5
E00057541,9.7,90.3
E00057542,14.7,85.3
E00057543,19.5,80.5
E00057544,16.9,83.1
E00057545,12.7,87.3
E00057546,10.8,89.2
E00057547,16,84
E00057548,6.8,93.2
E00057549,14.8,85.2
E00057550,15.3,84.7
E00057551,12.7,87.3
E00057552,18.2,81.8
E00057553,13.7,86.3
E00057554,16.9,83.1
E00057555,10.8,89.2
E00057556,9.1,90.9
E00057557,16.5,83.5
E00057558,11.9,88.1
E00057559,17.2,82.8
E00057560,11.7,88.3
E00058539,29.2,70.8
E00058541,25.7,74.3
E00058544,36.4,63.6
E00058545,32.9,67.1
E00058548,31.8,68.2
E00058550,31.7,68.3
E00058551,13.5,86.5
E00058561,36,64
E00058562,17.7,82.3
E00058571,36.9,63.1
E00058572,27.5,72.5
E00058573,30.8,69.2
E00058575,13.6,86.4
E00058580,33.7,66.3
E00058590,19.6,80.4
E00058591,21.5,78.5
E00058592,27.9,72.1
E00058593,27.3,72.7
E00058597,29,71
E00058601,16.7,83.3
E00058602,18.1,81.9
E00058603,8.7,91.3
E00058604,13.7,86.3
E00058607,23.4,76.6
E00058608,33.8,66.2
E00058609,18.3,81.7
E00058610,10.6,89.4
E00058611,25.2,74.8
E00058612,18.4,81.6
E00058613,18.8,81.2
E00058614,13.1,86.9
E00058616,12.5,87.5
E00058618,17.4,82.6
E00058619,21.5,78.5
E00058620,15.3,84.7
E00058621,14.7,85.3
E00058622,16.8,83.2
E00058624,15.7,84.3
E00058625,15.6,84.4
E00058626,14.5,85.5
E00058635,19.1,80.9
E00058643,17,83
E00058644,17.9,82.1
E00058647,12.2,87.8
E00058648,22.6,77.4
E00058649,18.7,81.3
E00058650,14.9,85.1
E00058651,16.2,83.8
E00058652,20.8,79.2
E00058653,19.1,80.9
E00058654,17.8,82.2
E00058655,25.5,74.5
E00058656,13.9,86.1
E00058657,9.9,90.1
E00058658,7.2,92.8
E00058659,14.6,85.4
E00058660,16.9,83.1
E00058661,15.6,84.4
E00058662,18.6,81.4
E00058663,21.6,78.4
E00058664,13.2,86.8
E00058665,19.4,80.6
E00058666,15.4,84.6
E00058667,14.1,85.9
E00058668,14.4,85.6
E00058669,27.8,72.2
E00058670,23.7,76.3
E00165675,28.3,71.7
E00165676,12.1,87.9
E00165677,15.4,84.6
E00165678,36.2,63.8
E00187036,12,88
