geography_code,in_full_time_education-001,in_full_time_education-002
E00111580,21.1,78.9
E00111581,21.8,78.2
E00111582,26.1,73.9
E00111583,25.6,74.4
E00111584,20.4,79.6
E00111585,21.6,78.4
E00111586,16,84
E00111587,22.1,77.9
E00111588,11,89
E00111589,19,81
E00111590,24.6,75.4
E00111591,24.9,75.1
E00111592,23.2,76.8
E00111593,17.2,82.8
E00111594,20.8,79.2
E00111595,24.4,75.6
E00111596,19.9,80.1
E00111597,18,82
E00111613,8.6,91.4
E00111614,5.8,94.2
E00111615,17.1,82.9
E00111616,15.1,84.9
E00111617,19.6,80.4
E00111618,12.5,87.5
E00111619,5.1,94.9
E00111622,9.2,90.8
E00111624,19.7,80.3
E00111625,22.8,77.2
E00111626,14,86
E00111627,11.5,88.5
E00111663,6.3,93.7
E00111664,7,93
E00111665,11.5,88.5
E00111666,10.9,89.1
E00111667,7.5,92.5
E00111668,11,89
E00111669,6.2,93.8
E00111670,9,91
E00111671,9.5,90.5
E00111672,16.2,83.8
E00111673,13.3,86.7
E00111674,18.1,81.9
E00111675,10.2,89.8
E00111676,4.9,95.1
E00111683,12.4,87.6
E00111685,12.2,87.8
E00111686,7.7,92.3
E00111687,4.5,95.5
E00111688,9.2,90.8
E00111689,10.8,89.2
E00111690,13.2,86.8
E00111691,8.1,91.9
E00111692,12.2,87.8
E00111693,9.4,90.6
E00111694,9.2,90.8
E00111695,13.3,86.7
E00111696,11.7,88.3
E00111697,7.6,92.4
E00111698,8.3,91.7
E00111699,10.3,89.7
E00111700,6.5,93.5
E00111701,12.3,87.7
E00111702,11,89
E00111703,7.1,92.9
E00111704,10.2,89.8
E00111705,10.4,89.6
E00111706,15.8,84.2
E00111797,13.7,86.3
E00111798,9.3,90.7
E00111799,8.3,91.7
E00111800,5.9,94.1
E00111801,7,93
E00111802,6.2,93.8
E00111803,9,91
E00111804,14.3,85.7
E00111807,7,93
E00111808,7.5,92.5
E00111809,12.8,87.2
E00111847,14.3,85.7
E00111848,0.4,99.6
E00111849,16.2,83.8
E00111850,12,88
E00111851,18.2,81.8
E00111852,8.1,91.9
E00111853,15.8,84.2
E00111876,20.3,79.7
E00111877,15.1,84.9
E00111878,18.9,81.1
E00111879,18.5,81.5
E00111880,19,81
E00111881,15.2,84.8
E00111882,18.4,81.6
E00111883,17.5,82.5
E00111884,0.9,99.1
E00111885,18.8,81.2
E00111886,26.5,73.5
E00111887,21.9,78.1
E00111888,11.1,88.9
E00111889,19.5,80.5
E00111890,28.2,71.8
E00111891,15.6,84.4
E00111892,12,88
E00111893,11.4,88.6
E00111894,19.8,80.2
E00111895,17.3,82.7
E00111896,13.5,86.5
E00111897,4,96
E00111898,18.7,81.3
E00111899,0,100
E00111900,20.7,79.3
E00111901,14.5,85.5
E00111902,21.8,78.2
E00111903,22.5,77.5
E00111904,12.4,87.6
E00111905,21.9,78.1
E00111906,19.9,80.1
E00111907,12.9,87.1
E00111908,14.5,85.5
E00111917,4.5,95.5
E00111918,17.1,82.9
E00111919,21.2,78.8
E00111920,18.6,81.4
E00111921,20.3,79.7
E00111922,26.3,73.8
E00111923,16.4,83.6
E00111924,17.7,82.3
E00111925,16.7,83.3
E00111926,20.7,79.3
E00111927,21.3,78.7
E00111928,30.2,69.8
E00111929,29.3,70.7
E00111930,9.2,90.8
E00111931,20.7,79.3
E00111932,27.9,72.1
E00111933,10.3,89.7
E00111934,8.2,91.8
E00111935,6.7,93.3
E00111936,11.3,88.7
E00111937,8.7,91.3
E00111938,7.5,92.5
E00111939,10.7,89.3
E00111940,6.1,93.9
E00111941,10.3,89.7
E00111942,7.3,92.7
E00111943,11.2,88.8
E00111944,11.5,88.5
E00111945,6.6,93.4
E00111946,10.2,89.8
E00111947,10.9,89.1
E00111948,9.8,90.2
E00111949,6.8,93.2
E00111950,10.5,89.5
E00111951,10.7,89.3
E00111952,16.5,83.5
E00111953,6.7,93.3
E00111954,22.3,77.7
E00111955,10.9,89.1
E00111956,18.2,81.8
E00111957,24.5,75.5
E00111958,5.4,94.6
E00111959,8,92
E00111960,10.8,89.2
E00111961,14.4,85.6
E00111962,7.7,92.3
E00111963,18.2,81.8
E00111964,5.5,94.5
