geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00111580,54.6,4.8,40.6
E00111581,47.2,3.8,49.1
E00111582,48.9,7,44.1
E00111583,56.6,2.7,40.7
E00111584,44.3,5.2,50.5
E00111585,40.3,4.4,55.3
E00111586,42.7,3.6,53.6
E00111587,50.7,6.4,42.9
E00111588,25,6.1,68.9
E00111589,37,2.6,60.3
E00111590,54,3.1,42.9
E00111591,52.2,3.9,43.9
E00111592,59.1,1.8,39.1
E00111593,52.1,2.5,45.4
E00111594,46.9,6.1,46.9
E00111595,55.5,4.5,40
E00111596,48.6,6.2,45.2
E00111597,45.9,3.3,50.8
E00111613,34.9,3.2,61.9
E00111614,32.2,0,67.8
E00111615,65.1,4.6,30.3
E00111616,44.8,3.5,51.7
E00111617,51.6,3.1,45.3
E00111618,38.6,6.4,54.9
E00111619,45.1,1.5,53.4
E00111622,37.7,3.5,58.9
E00111624,58.6,5.4,36
E00111625,50.2,1.5,48.3
E00111626,55.1,3.1,41.7
E00111627,52.1,5.3,42.6
E00111663,32,5,63.1
E00111664,42,4.5,53.6
E00111665,44.1,1.6,54.3
E00111666,43,2.1,55
E00111667,30.9,3.3,65.8
E00111668,49.4,3.4,47.2
E00111669,34.3,2.3,63.4
E00111670,40.9,3.6,55.5
E00111671,42,1.9,56
E00111672,42.6,3.2,54.2
E00111673,36.1,2.5,61.3
E00111674,50.2,4,45.8
E00111675,27.4,2.4,70.2
E00111676,24.3,1.8,73.9
E00111683,35.6,0.5,64
E00111685,26,0.8,73.2
E00111686,21.7,0.6,77.7
E00111687,27.6,0,72.4
E00111688,33.6,4.3,62.1
E00111689,25.6,3.9,70.6
E00111690,29.4,8.3,62.3
E00111691,21.1,5.4,73.5
E00111692,26,8.6,65.4
E00111693,20.3,3.8,75.9
E00111694,20.5,10.5,69
E00111695,30.8,8,61.2
E00111696,14,8.5,77.5
E00111697,32.1,2.2,65.6
E00111698,31,2.3,66.7
E00111699,31.5,2.3,66.2
E00111700,31.5,2.3,66.2
E00111701,37.6,2.3,60.1
E00111702,39.9,1,59.1
E00111703,31.1,3.1,65.8
E00111704,40.9,3.2,55.9
E00111705,33,3.1,63.8
E00111706,30.6,8.1,61.3
E00111797,36.8,2.1,61.1
E00111798,37.9,2.5,59.6
E00111799,31.9,0.4,67.7
E00111800,26.1,2.6,71.3
E00111801,46.3,2.2,51.5
E00111802,34.5,0.4,65.2
E00111803,31.5,1.8,66.7
E00111804,44.1,5.2,50.7
E00111807,39.9,0,60.1
E00111808,30.7,1.3,68
E00111809,43.9,4,52
E00111847,52.5,2.3,45.2
E00111848,25.5,2.5,72
E00111849,42.6,2.5,54.9
E00111850,41.4,1.6,57
E00111851,57.6,1.4,40.9
E00111852,34.3,5.5,60.2
E00111853,44.4,2.2,53.4
E00111876,58.7,3.1,38.1
E00111877,44.4,2.8,52.8
E00111878,52.6,6.3,41
E00111879,50.2,6.8,43
E00111880,54.9,4.2,40.9
E00111881,58.2,3.6,38.2
E00111882,50.2,2.2,47.7
E00111883,45.1,6.1,48.9
E00111884,7.8,3.4,88.8
E00111885,50.7,3.7,45.6
E00111886,61,4.3,34.8
E00111887,60.6,4.9,34.5
E00111888,54.6,2,43.4
E00111889,53.7,3.7,42.6
E00111890,58,5.5,36.5
E00111891,50.2,4.2,45.5
E00111892,35.1,5.6,59.4
E00111893,48.5,3.8,47.7
E00111894,35.4,8.7,55.8
E00111895,48.7,8.5,42.8
E00111896,37,4.8,58.2
E00111897,31.8,7.8,60.4
E00111898,45.1,5.6,49.3
E00111899,19.2,1.7,79
E00111900,51.1,4,44.9
E00111901,52.3,4.7,43
E00111902,40.9,7.2,51.9
E00111903,53.8,5.9,40.2
E00111904,40.4,4,55.6
E00111905,42.8,3.9,53.3
E00111906,49.1,6,44.9
E00111907,49.7,0.5,49.7
E00111908,34.3,3.7,62
E00111917,25.2,0.5,74.3
E00111918,37.8,3,59.1
E00111919,40.8,6.2,52.9
E00111920,32.8,4.4,62.9
E00111921,46.7,4.5,48.8
E00111922,56.5,4.9,38.6
E00111923,40.5,5.5,54
E00111924,44.7,4.6,50.7
E00111925,33.5,9.5,57
E00111926,34.4,6,59.6
E00111927,37.1,4.5,58.4
E00111928,46.5,5.1,48.4
E00111929,42.4,8.5,49.2
E00111930,35,2.6,62.4
E00111931,41.2,6.2,52.7
E00111932,54.3,5.4,40.2
E00111933,38.9,0.5,60.5
E00111934,26.9,1.7,71.4
E00111935,30.3,2,67.6
E00111936,30,1.5,68.5
E00111937,37.4,2.3,60.3
E00111938,34.4,2.8,62.8
E00111939,38.8,2.8,58.4
E00111940,36.7,2.4,60.9
E00111941,30.6,1.5,68
E00111942,37.8,3,59.3
E00111943,42.2,2,55.9
E00111944,41.3,0,58.8
E00111945,32.2,2.6,65.2
E00111946,39.6,3.6,56.9
E00111947,38.4,2.3,59.4
E00111948,39,4.5,56.5
E00111949,34.7,0.4,64.9
E00111950,32.8,0,67.2
E00111951,37.2,2.8,60
E00111952,46.4,4,49.6
E00111953,37.5,3.5,59
E00111954,62.6,4.1,33.3
E00111955,57.8,3.4,38.8
E00111956,53.6,4.4,42
E00111957,51.2,2.8,46.1
E00111958,33.6,2.8,63.6
E00111959,31.5,4.6,63.9
E00111960,40.2,1,58.8
E00111961,32.7,5.2,62.1
E00111962,34.7,1.8,63.5
E00111963,50.6,4,45.3
E00111964,31.6,0.4,68
E00111965,37.9,2.2,59.9
E00111966,38.7,4.6,56.7
E00111967,43.5,0.8,55.8
E00111968,40.2,3.3,56.5
E00111969,47,5.7,47.4
E00111970,42.4,2.2,55.5
E00111971,48.3,4.8,47
E00111972,61,3.5,35.4
E00111973,50.9,1.8,47.3
E00111974,63.2,1.4,35.4
E00111975,32.7,3.6,63.7
E00111976,38.5,4.9,56.6
E00111977,48.7,3.7,47.6
E00111978,25.3,4.8,69.9
E00111979,36,1.7,62.3
E00111980,22.2,5.2,72.6
E00111981,27.5,3.9,68.6
E00111982,49,1.9,49
E00111983,42.6,4,53.4
E00111984,37.9,2.1,60.1
E00111985,57.7,3.8,38.5
E00111986,46.3,12.4,41.3
E00111987,16.9,3.5,79.6
E00111988,55.6,6.6,37.9
E00111989,49.5,3.2,47.3
E00111990,52.4,8.6,39
E00111991,43,7,50
E00111992,43.4,2.4,54.1
E00111993,36.8,2.8,60.4
E00111994,37.9,2.3,59.8
E00111995,48.1,1.4,50.5
E00111996,49.6,7,43.4
E00111997,39.8,1.7,58.5
E00111998,48.6,4.2,47.2
E00111999,57.4,4,38.6
E00112000,51.1,4,44.8
E00112001,34.7,3.6,61.7
E00112002,38,9.7,52.3
E00112005,43.7,2.1,54.3
E00112007,25,3.2,71.8
E00112008,45.6,1.6,52.8
E00112009,55.4,2.1,42.6
E00112010,36.5,1.7,61.8
E00112011,41.2,0.9,57.9
E00112012,44.4,3.4,52.2
E00112013,47.2,4.2,48.6
E00112015,47.3,2.8,49.8
E00112018,56.2,4.7,39.1
E00112019,33.1,4.2,62.8
E00112020,35.9,1.3,62.9
E00112021,28.9,0,71.1
E00112022,36.1,1.3,62.6
E00112023,48.4,5.4,46.1
E00112024,38.1,0.3,61.6
E00112025,42.2,3.2,54.6
E00112026,34.3,3.1,62.6
E00112027,56.6,0.5,43
E00112028,46,2.5,51.4
E00112029,46.9,3.6,49.5
E00112030,37,3.5,59.6
E00112031,30.9,1.7,67.4
E00112032,43.1,0.4,56.5
E00112033,40.5,0.5,59.1
E00188053,51.7,7.2,41.1
E00188069,71.4,4,24.6
E00188079,58.3,3.2,38.5
E00188087,47.1,6.1,46.7
E00188099,52.6,5.2,42.2
E00188124,55.7,2.8,41.5
E00188126,34.3,1.8,63.9
E00188155,37.2,3.4,59.4
E00188163,39,3.1,57.9
