geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00111580,29.5,29.5,29.5,11.4,0
E00111581,27.4,38.5,24.8,8.5,0.9
E00111582,33.8,34.6,23.3,6.8,1.5
E00111583,41.7,33,16.5,8.7,0
E00111584,30.4,40.8,20,8.8,0
E00111585,20.9,29.7,31.8,15.5,2
E00111586,32.1,34.5,19.4,12.7,1.2
E00111587,42.6,33.6,20.5,3.3,0
E00111588,18.6,37.2,32.7,9.7,1.8
E00111589,23.9,41.6,22.1,9.7,2.7
E00111590,28.2,43.5,22.9,3.8,1.5
E00111591,32.5,35.1,22.8,9.6,0
E00111592,32.9,34.3,25,7.9,0
E00111593,32.3,42.3,17.7,6.9,0.8
E00111594,27.4,28.9,23.2,19.5,1.1
E00111595,38.3,39.2,18.3,4.2,0
E00111596,32.8,29.6,24,9.6,4
E00111597,33.9,30.5,28,7.6,0
E00111613,27.4,37.1,33.1,2.4,0
E00111614,23.3,41.4,30.8,3.8,0.8
E00111615,40.6,40.6,14.1,4.7,0
E00111616,36.1,41.8,19.7,2.5,0
E00111617,33.1,40.8,22.3,3.8,0
E00111618,32.2,36.4,25.2,6.3,0
E00111619,33.3,44.7,18.4,3.5,0
E00111622,27,47.4,19.7,5.8,0
E00111624,34.8,39.7,19.1,5.7,0.7
E00111625,39.2,38.5,18.5,3.8,0
E00111626,45.7,36.4,16.3,1.6,0
E00111627,36.6,44.1,15.9,3.4,0
E00111663,31.2,32.8,29.6,6.4,0
E00111664,33.9,39.7,23.1,3.3,0
E00111665,26.2,43.4,23.8,6.6,0
E00111666,29.4,41.3,23,6.3,0
E00111667,33.3,42.4,21.2,3,0
E00111668,37.1,43.1,19,0.9,0
E00111669,26.7,47.5,21.7,3.3,0.8
E00111670,31.3,41,22.9,4.9,0
E00111671,49.5,39,8.6,2.9,0
E00111672,51.5,36.9,9.2,2.3,0
E00111673,52,36.8,11.2,0,0
E00111674,46.6,28.6,17.3,7.5,0
E00111675,37.6,43.3,17.7,1.4,0
E00111676,45.5,35.8,16.3,2.4,0
E00111683,40,40.8,16.9,1.5,0.8
E00111685,38.1,49,11.6,1.4,0
E00111686,34.5,48.2,17.3,0,0
E00111687,22.6,41.7,24.4,10.7,0.6
E00111688,26.4,27.2,36,9.6,0.8
E00111689,19.3,37.7,31.6,11.4,0
E00111690,22,39.8,29.3,8.9,0
E00111691,15.6,47.8,29.3,7.3,0
E00111692,16.7,29.7,32.4,20.7,0.5
E00111693,14.5,26.1,31.2,22.5,5.8
E00111694,12.7,38,33.1,13.9,2.4
E00111695,17.4,26.5,33.5,22.6,0
E00111696,13.4,34.6,33.5,16.8,1.7
E00111697,31.5,44.4,19.4,4.8,0
E00111698,25.2,40.5,31.3,3.1,0
E00111699,23.6,39.8,30.9,5.7,0
E00111700,25.4,42.9,18.3,12.7,0.8
E00111701,33.9,37.2,23.1,5.8,0
E00111702,26.1,36.9,32.4,4.5,0
E00111703,22,39.8,30.5,7.6,0
E00111704,27.4,41.1,27.4,4,0
E00111705,24.3,41.4,24.3,10,0
E00111706,18.3,33,42.2,6.4,0
E00111797,38.6,34.6,20.5,6.3,0
E00111798,33.8,44.6,18.5,3.1,0
E00111799,32,43.8,24.2,0,0
E00111800,30.3,46.2,21.2,2.3,0
E00111801,41.2,38.2,19.8,0.8,0
E00111802,37.6,31.6,21.1,8.3,1.5
E00111803,34.1,41.5,21.1,3.3,0
E00111804,35.5,35.5,25.4,3.6,0
E00111807,43.7,38.1,15.1,3.2,0
E00111808,41.5,37.7,18.5,2.3,0
E00111809,34.9,45.3,17.9,1.9,0
E00111847,50,33.1,13.2,3.7,0
E00111848,14.3,48.6,29,7.1,1
E00111849,34.1,40.3,17.1,8.5,0
E00111850,36.9,38.9,17.8,4.5,1.9
E00111851,44.4,35.3,18,2.3,0
E00111852,33.6,38.1,25.4,3,0
E00111853,37.3,35.7,20.6,6.3,0
E00111876,43.9,42.6,10.8,2.7,0
E00111877,33.3,29.8,29.1,6.4,1.4
E00111878,31.7,37.2,24.1,6.9,0
E00111879,32.8,41.4,20.3,4.7,0.8
E00111880,29.5,41,23.8,4.8,1
E00111881,48.3,31,17.2,3.4,0
E00111882,41.5,42.3,13.4,2.8,0
E00111883,42.2,34.4,18.8,4.7,0
E00111884,4.1,27.6,39.8,24.5,4.1
E00111885,38.2,36.4,21.8,2.7,0.9
E00111886,44.6,34.7,16.8,4,0
E00111887,47.7,29.4,17.4,5.5,0
E00111888,40.5,38,19,2.5,0
E00111889,40.2,34.2,21.4,3.4,0.9
E00111890,33.3,33.3,29.2,4.2,0
E00111891,34.2,39.6,18,8.1,0
E00111892,26,39,23.7,10.2,1.1
E00111893,35.6,33.3,21.5,9.6,0
E00111894,15.7,33.3,36.5,11.3,3.1
E00111895,23.4,36.3,24.4,14.9,1
E00111896,31.1,24,31.7,9.3,3.8
E00111897,20.2,34.3,23.2,17.2,5.1
E00111898,26.6,39.2,23.4,10.8,0
E00111899,22.3,37.6,30.7,7.4,2
E00111900,30.5,39.8,21.1,7,1.6
E00111901,35.8,33.6,20.4,9.5,0.7
E00111902,28.5,32.6,27.1,11.1,0.7
E00111903,30.2,32.4,28.8,8.6,0
E00111904,23.5,41,22.9,7.8,4.8
E00111905,26.5,33.3,28.4,10.5,1.2
E00111906,21.1,46.3,26.8,4.9,0.8
E00111907,35.8,33.3,26.7,3.3,0.8
E00111908,25.7,35.7,30,6.4,2.1
E00111917,24.4,45,28.2,2.3,0
E00111918,28.7,45.9,23,2.5,0
E00111919,15.2,38.4,30.4,14.5,1.4
E00111920,19.5,37.6,28.6,13.5,0.8
E00111921,39.1,35.2,20.3,4.7,0.8
E00111922,37.8,34.5,20.2,7.6,0
E00111923,20.4,43.4,31,5.3,0
E00111924,29.5,30.3,30.3,8.2,1.6
E00111925,25,28.1,26.6,19.5,0.8
E00111926,23.3,31,33.6,12.1,0
E00111927,23.7,27.4,30.4,17.8,0.7
E00111928,23.1,35.1,28.4,12.7,0.7
E00111929,27.5,31.2,27.5,13.8,0
E00111930,26.7,43.2,27.4,2.7,0
E00111931,21.3,32.8,19.7,24.6,1.6
E00111932,32.8,31.9,23.3,10.3,1.7
E00111933,38.4,33,22.3,6.3,0
E00111934,38.8,46.3,10.7,4.1,0
E00111935,33.8,43.4,17.6,5.1,0
E00111936,29.3,42.2,25.9,2.6,0
E00111937,31.6,47.9,19.7,0.9,0
E00111938,38.8,37.2,20.7,3.3,0
E00111939,36.4,43,19,1.7,0
E00111940,39.5,41.1,17.8,1.6,0
E00111941,30,42.5,25.8,1.7,0
E00111942,37.4,46,15.8,0.7,0
E00111943,38.9,35.7,17.5,7.9,0
E00111944,35,43.1,19.7,1.5,0.7
E00111945,39.2,40.8,17.5,2.5,0
E00111946,34.1,37.8,23,4.4,0.7
E00111947,43.8,36.4,16.5,3.3,0
E00111948,29.8,44.4,22.6,3.2,0
E00111949,31.7,45.2,22.2,0.8,0
E00111950,37.1,39.5,21,2.4,0
E00111951,34.5,40.3,21,4.2,0
E00111952,35,41.9,22.2,0.9,0
E00111953,43,33.6,19.5,3.9,0
E00111954,46.6,36.2,13.8,3.4,0
E00111955,41.9,35.5,21.5,1.1,0
E00111956,40.9,37,17.3,2.4,2.4
E00111957,33.8,33.1,23,9.4,0.7
E00111958,44.5,41.2,14.3,0,0
E00111959,28.7,38,26.4,6.2,0.8
E00111960,35.3,42.2,20.7,1.7,0
E00111961,28.8,44.1,22,5.1,0
E00111962,30.6,45.2,23.4,0.8,0
E00111963,34.2,41.7,19.2,5,0
E00111964,40.6,35.2,22.7,1.6,0
E00111965,32.6,41.7,21.5,4.2,0
E00111966,28.4,46.3,20.9,3.7,0.7
E00111967,28.1,47.3,21.9,2.7,0
E00111968,27.9,38.5,30.2,3.4,0
E00111969,41.4,33.6,17.2,7.8,0
E00111970,34.1,40.7,20,5.2,0
E00111971,32.2,41.5,18.6,7.6,0
E00111972,44.3,36.9,13.9,4.9,0
E00111973,41.7,34.2,16.7,7.5,0
E00111974,42.5,38.7,18.9,0,0
E00111975,34.1,37,23.7,5.2,0
E00111976,25.7,37.6,31.2,5.5,0
E00111977,31.6,31.6,24.6,7.9,4.4
E00111978,14.2,34.9,40.6,9.4,0.9
