geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00111580,4.8,33.7,61.5
E00111581,7.6,35.3,57.1
E00111582,6.7,29.1,64.2
E00111583,7.1,32.7,60.2
E00111584,4.9,38.2,56.9
E00111585,3.4,49.7,47
E00111586,3,53.3,43.8
E00111587,5.7,27.9,66.4
E00111588,0,73.5,26.5
E00111589,5.3,50.9,43.9
E00111590,5.5,35.9,58.6
E00111591,3.6,38.7,57.7
E00111592,7.2,21.7,71
E00111593,3,34.8,62.1
E00111594,6.3,45.5,48.1
E00111595,8.3,23.1,68.6
E00111596,3.2,53.6,43.2
E00111597,2.5,20,77.5
E00111613,4.9,39.3,55.7
E00111614,4.4,43.7,51.9
E00111615,5.5,36.7,57.8
E00111616,8.1,32.5,59.3
E00111617,6.2,28.5,65.4
E00111618,1.4,32.9,65.7
E00111619,4.2,35.9,59.9
E00111622,2.2,39.6,58.3
E00111624,6.3,28.9,64.8
E00111625,9.2,20.6,70.2
E00111626,2.3,23.8,73.8
E00111627,6.8,23.8,69.4
E00111663,3.2,30.4,66.4
E00111664,5,38.8,56.2
E00111665,6.4,28,65.6
E00111666,11.3,29,59.7
E00111667,3.6,29.5,66.9
E00111668,5.9,29.4,64.7
E00111669,3.3,33.3,63.3
E00111670,9.8,32.2,58
E00111671,6.6,27.4,66
E00111672,6.2,28.7,65.1
E00111673,0.8,24.8,74.4
E00111674,4.5,38.6,56.8
E00111675,5,42.6,52.5
E00111676,2.4,47.2,50.4
E00111683,0.8,40.8,58.5
E00111685,3.4,44.5,52.1
E00111686,5.6,50.9,43.5
E00111687,1.2,51.8,47
E00111688,2.5,43,54.5
E00111689,6.9,47.4,45.7
E00111690,6.4,44.8,48.8
E00111691,3,65.5,31.5
E00111692,3.2,58.5,38.2
E00111693,5.1,56.6,38.2
E00111694,1.9,63.6,34.6
E00111695,4.6,51.6,43.8
E00111696,6.7,64,29.2
E00111697,4.9,33.3,61.8
E00111698,3.9,43,53.1
E00111699,6.5,39,54.5
E00111700,3.3,40.5,56.2
E00111701,10,35,55
E00111702,10.7,35.7,53.6
E00111703,4.2,30.3,65.5
E00111704,9.1,39.7,51.2
E00111705,8.2,44.5,47.3
E00111706,4.8,49.5,45.7
E00111797,3.2,25.6,71.2
E00111798,6.3,33.6,60.2
E00111799,7,33.3,59.7
E00111800,1.6,41.1,57.4
E00111801,3.1,31,65.9
E00111802,3.7,45.2,51.1
E00111803,6.6,40.5,52.9
E00111804,4.3,26.6,69.1
E00111807,5.5,24.2,70.3
E00111808,3.1,37.5,59.4
E00111809,7.6,24.8,67.6
E00111847,5.9,19.1,75
E00111848,1.4,68.6,30
E00111849,3.9,33.9,62.2
E00111850,9.4,21.5,69.1
E00111851,3.8,18.9,77.3
E00111852,6.6,31.6,61.8
E00111853,3.9,35.4,60.6
E00111876,3.4,31.8,64.9
E00111877,5.1,42.6,52.2
E00111878,2.8,29.9,67.4
E00111879,9.4,27.6,63
E00111880,8.7,32.7,58.7
E00111881,5.6,28.1,66.3
E00111882,6.3,30.1,63.6
E00111883,7,21.1,71.9
E00111884,0,81.6,18.4
E00111885,4.5,30.6,64.9
E00111886,6,17,77
E00111887,5.7,17,77.4
E00111888,9.8,28.5,61.8
E00111889,5.7,30.1,64.2
E00111890,10.4,19.8,69.8
E00111891,4.5,26.1,69.4
E00111892,2.3,59.5,38.2
E00111893,3.8,58.8,37.4
E00111894,5.7,61,33.3
E00111895,4,54.8,41.2
E00111896,10.4,54.6,35
E00111897,4,76.8,19.2
E00111898,7.6,46.5,45.9
E00111899,3,73.6,23.4
E00111900,12.4,34.1,53.5
E00111901,8.9,31.9,59.3
E00111902,4.9,45.5,49.7
E00111903,10.1,28.8,61.2
E00111904,1.8,60.9,37.3
E00111905,9.1,50.3,40.6
E00111906,8.2,41.8,50
E00111907,5.8,50.4,43.8
E00111908,6.3,47.2,46.5
E00111917,2.3,40,57.7
E00111918,4.9,34.1,61
E00111919,3.7,20,76.3
E00111920,5.4,33.1,61.5
E00111921,2.4,29.4,68.3
E00111922,9.2,16.8,73.9
E00111923,10.3,33.6,56
E00111924,6.7,40,53.3
E00111925,3.1,54.6,42.3
E00111926,6.9,29.3,63.8
E00111927,2.3,59.1,38.6
E00111928,3.6,36.2,60.1
E00111929,4.6,27.5,67.9
E00111930,8.7,33.3,58
E00111931,11.1,44.4,44.4
E00111932,3.5,38.6,57.9
E00111933,3.5,48.2,48.2
E00111934,5.2,30.4,64.3
E00111935,3.8,28.6,67.7
E00111936,5.3,39.8,54.9
E00111937,5.2,30.4,64.3
E00111938,7.4,33.9,58.7
E00111939,4.1,39.7,56.2
E00111940,4.7,27.9,67.4
E00111941,6.6,38.8,54.5
E00111942,5.8,37,57.2
E00111943,3.8,45.4,50.8
E00111944,3.6,36.7,59.7
E00111945,3.3,25.8,70.8
E00111946,6.6,43.1,50.4
E00111947,3.3,33.3,63.3
E00111948,0.8,34.6,64.6
E00111949,0.8,32.5,66.7
E00111950,2.5,27.9,69.7
E00111951,4.2,35.6,60.2
E00111952,7.3,23.6,69.1
E00111953,2.3,46.1,51.6
E00111954,6.9,28.4,64.7
E00111955,3.3,46.7,50
E00111956,4.7,30.7,64.6
E00111957,4.1,30.3,65.5
E00111958,6.7,30.8,62.5
E00111959,1.6,31.8,66.7
E00111960,3.4,33.9,62.7
E00111961,12.3,38.6,49.1
E00111962,4.2,35.8,60
E00111963,12.5,25,62.5
