geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00111580,34,25.5,22.6,17.9
E00111581,35,30.8,15.4,18.8
E00111582,28.2,26.7,22.1,22.9
E00111583,32.8,25.9,20.7,20.7
E00111584,37.9,33.1,8.9,20.2
E00111585,50,21.6,16.2,12.2
E00111586,54.2,24.4,9.5,11.9
E00111587,27.9,32,23,17.2
E00111588,72.8,14,5.3,7.9
E00111589,51.3,23.9,8.8,15.9
E00111590,36.9,20,20.8,22.3
E00111591,38.1,23.9,14.2,23.9
E00111592,21.6,32.4,15.8,30.2
E00111593,35.4,33.1,14.6,16.9
E00111594,45,23.8,11.6,19.6
E00111595,21.5,28.9,14,35.5
E00111596,54.9,25.4,10.7,9
E00111597,20.3,38.1,20.3,21.2
E00111613,38.7,40.3,13.7,7.3
E00111614,42.9,38.3,11.3,7.5
E00111615,37.7,30.8,12.3,19.2
E00111616,32.5,29.2,16.7,21.7
E00111617,28.5,33.1,16.2,22.3
E00111618,32.1,42.3,13.9,11.7
E00111619,35.9,38,14.8,11.3
E00111622,39.9,41.3,9.4,9.4
E00111624,29.3,35.7,17.1,17.9
E00111625,20.6,41.2,12.2,26
E00111626,23.4,37.5,14.1,25
E00111627,24.1,44.8,13.1,17.9
E00111663,30.9,52,8.9,8.1
E00111664,38.2,39,14.6,8.1
E00111665,29.2,40.8,16.7,13.3
E00111666,28.8,43.2,15.2,12.8
E00111667,30.1,53.6,8.4,7.8
E00111668,30.4,37.4,14.8,17.4
E00111669,33.1,52.9,6.6,7.4
E00111670,31.9,42.4,11.8,13.9
E00111671,27.1,50.5,12.1,10.3
E00111672,30.1,43.6,11.3,15
E00111673,24.8,52.8,10.4,12
E00111674,38.2,33.6,14.5,13.7
E00111675,42.9,41.4,9.3,6.4
E00111676,47.2,46.3,3.3,3.3
E00111683,39.5,41.9,10.1,8.5
E00111685,43.4,37.8,10.5,8.4
E00111686,49.5,38.7,6.3,5.4
E00111687,50,38.1,10.1,1.8
E00111688,41.8,39.3,10.7,8.2
E00111689,48.7,31,9.7,10.6
E00111690,44.8,36.8,8,10.4
E00111691,65.8,25.7,3,5.4
E00111692,58,27.9,8.2,5.9
E00111693,56.5,30.4,6.5,6.5
E00111694,62,28.3,6.6,3
E00111695,51.3,27.9,11,9.7
E00111696,64.4,23.7,6.2,5.6
E00111697,33.3,50.4,6.5,9.8
E00111698,42.7,42,7.6,7.6
E00111699,39,43.1,7.3,10.6
E00111700,38.6,46.5,8.7,6.3
E00111701,35,39.2,12.5,13.3
E00111702,36,42.3,9,12.6
E00111703,29.8,47.9,14.9,7.4
E00111704,38.7,40.3,12.1,8.9
E00111705,45.7,37.1,7.1,10
E00111706,48.6,31.8,12.1,7.5
E00111797,25.2,49.6,11,14.2
E00111798,32.5,45.2,12.7,9.5
E00111799,34.1,51.2,7.8,7
E00111800,40.9,42.4,9.1,7.6
E00111801,30.8,57.7,4.6,6.9
E00111802,45.5,34.3,10.4,9.7
E00111803,42.9,41.2,9.2,6.7
E00111804,27.6,40.3,14.9,17.2
E00111807,24.6,47.6,11.9,15.9
E00111808,37.4,50.4,6.1,6.1
E00111809,25.9,39.8,13,21.3
E00111847,19.7,40.9,19,20.4
E00111848,68.9,29.2,1,1
E00111849,34.1,41.1,10.9,14
E00111850,20.6,51,10.3,18.1
E00111851,18.5,40,18.5,23
E00111852,32.1,44.5,13.9,9.5
E00111853,36.3,36.3,12.9,14.5
E00111876,31.3,32,17.7,19
E00111877,41.4,31.4,12.9,14.3
E00111878,29.4,37.8,18.2,14.7
E00111879,27.3,35.2,14.8,22.7
E00111880,33.7,28.8,11.5,26
E00111881,27.8,35.6,18.9,17.8
E00111882,29.6,40.8,8.5,21.1
E00111883,21.6,40.8,13.6,24
E00111884,81.6,17.3,1,0
E00111885,30.6,33.3,10.8,25.2
E00111886,16.8,30.7,16.8,35.6
E00111887,17.5,30.1,23.3,29.1
E00111888,28.1,33.9,13.2,24.8
E00111889,31.1,38.7,12.6,17.6
E00111890,20,28.4,20,31.6
E00111891,28.2,37.3,20.9,13.6
E00111892,58.9,25.1,9.7,6.3
E00111893,56.6,24.3,8.8,10.3
E00111894,60.6,21.3,8.8,9.4
E00111895,55.2,23.9,8,12.9
E00111896,54.3,23.9,8.2,13.6
E00111897,77.8,13.1,5.1,4
E00111898,45.6,25.3,9.5,19.6
E00111899,74,23,1.5,1.5
E00111900,34.1,30.2,16.3,19.4
E00111901,31.4,36.5,15.3,16.8
E00111902,45.6,21.1,14.3,19
E00111903,29,29.7,17.4,23.9
E00111904,61.7,21.6,11.4,5.4
E00111905,50.6,18.5,11.7,19.1
E00111906,42.5,24.2,12.5,20.8
E00111907,50.4,28.9,11.6,9.1
E00111908,47.5,20.6,14.2,17.7
E00111917,41.5,49.2,6.2,3.1
E00111918,32.8,37.7,16.4,13.1
E00111919,19.6,32.6,26.8,21
E00111920,33.1,40.8,13.1,13.1
E00111921,29.1,27.6,19.7,23.6
E00111922,16.9,29.7,18.6,34.7
E00111923,34.8,33.9,17,14.3
E00111924,40.2,30.3,13.1,16.4
E00111925,55,19.4,11.6,14
E00111926,29.3,39.7,15.5,15.5
E00111927,58.6,18,12,11.3
E00111928,35.8,28.4,17.2,18.7
E00111929,27.8,26.9,26.9,18.5
E00111930,35,43.4,9.1,12.6
E00111931,45.1,19.7,14.8,20.5
E00111932,38.6,21.1,16.7,23.7
E00111933,49.5,28.8,8.1,13.5
E00111934,31.7,50.8,10.8,6.7
E00111935,28.7,58.1,8.8,4.4
E00111936,38.8,40.5,12.9,7.8
E00111937,31,49.1,9.5,10.3
E00111938,34.7,46.8,9.7,8.9
E00111939,39.7,36.4,13.2,10.7
E00111940,28.1,53.1,8.6,10.2
E00111941,39.2,46.7,6.7,7.5
E00111942,37.4,40.3,12.2,10.1
E00111943,46.5,34.6,7.9,11
E00111944,36.5,44.5,8.8,10.2
E00111945,26.1,54.6,10.1,9.2
E00111946,44,39.6,6.7,9.7
E00111947,33.1,46.3,8.3,12.4
E00111948,32,45.3,10.2,12.5
E00111949,34.1,49.2,11.9,4.8
E00111950,28.8,52,9.6,9.6
E00111951,35.3,41.2,12.6,10.9
E00111952,24.4,41.2,20.2,14.3
E00111953,46.1,41.4,10.2,2.3
E00111954,27.8,27.8,23.5,20.9
E00111955,45.7,29.8,16,8.5
E00111956,31.2,34.4,14.4,20
E00111957,31.2,34,18.4,16.3
E00111958,31.1,45.4,12.6,10.9
E00111959,31.8,42.6,14.7,10.9
E00111960,34.8,46.1,10.4,8.7
E00111961,39,32.2,14.4,14.4
E00111962,34.4,51.2,6.4,8
E00111963,26.1,32.8,19.3,21.8
E00111964,37,40.9,17.3,4.7
E00111965,49.7,33.3,7.5,9.5
E00111966,56.4,33.1,6.8,3.8
E00111967,33.6,44.8,8.4,13.3
E00111968,30.6,41.1,12.8,15.6
E00111969,30.5,34.4,21.9,13.3
E00111970,40.1,40.1,10.2,9.5
E00111971,34.8,34.8,10.4,20
E00111972,19.2,39.2,20.8,20.8
E00111973,33.6,39.5,13.4,13.4
E00111974,30.2,31.1,20.8,17.9
E00111975,27.4,49.6,14.1,8.9
E00111976,44.9,37.4,14,3.7
E00111977,47,34.8,8.7,9.6
E00111978,39.3,31.8,11.2,17.8
E00111979,30.1,48.4,12.4,9.2
E00111980,37.7,52.5,6.6,3.3
E00111981,29.2,53.1,9.7,8
E00111982,35.3,35.3,17.6,11.8
E00111983,41,37.1,10.5,11.4
E00111984,37.4,40.5,10.7,11.5
E00111985,27.8,30.4,13,28.7
E00111986,43.8,28.9,13.3,14.1
E00111987,66.4,19.1,8.2,6.4
E00111988,25.8,25.8,16.4,32
E00111989,31.9,31,19.8,17.2
E00111990,35.9,30.1,17.3,16.7
E00111991,36.8,35.2,15.2,12.8
E00111992,42.9,38.7,10.9,7.6
E00111993,32,37.4,17,13.6
E00111994,23.2,47.3,13.4,16.1
E00111995,28,48.3,13.6,10.2
E00111996,23.4,18,28.8,29.7
E00111997,37,42.4,8.5,12.1
E00111998,22.2,39.4,17.2,21.2
E00111999,19.8,38.2,15.3,26.7
E00112000,41.3,28.9,8.3,21.5
E00112001,63.2,16.7,7,13.2
E00112002,29.8,29,16.1,25
E00112005,26.9,44.4,14,14.6
E00112007,58.5,34,3.8,3.8
E00112008,37.5,41,12.5,9
E00112009,33.9,33.1,15,18.1
E00112010,35.2,39.3,12.3,13.1
E00112011,47.2,30.4,12,10.4
E00112012,32.8,34.5,11.2,21.6
E00112013,28.6,34.4,14.9,22.1
E00112015,31,30.3,15.5,23.2
E00112018,23.3,42.2,13.8,20.7
E00112019,54.6,29.8,10.6,5
E00112020,26.4,49.3,13.5,10.8
E00112021,30.7,51.1,5.1,13.1
E00112022,57.4,38,4.2,0.5
E00112023,37.5,33.1,9.6,19.9
E00112024,38.5,39.1,12.2,10.3
E00112025,27.1,41.5,12.7,18.6
E00112026,29.3,48.9,12.8,9
E00112027,37.4,34.1,15.4,13
E00112028,23.6,41.4,12.1,22.9
E00112029,46.6,28.2,15.3,9.9
E00112030,38,41.9,9.3,10.9
E00112031,34,48.7,7.1,10.2
E00112032,27.9,36.9,17.2,18
E00112033,51.1,34.8,5.2,8.9
E00188053,12.3,23.6,23.6,40.6
E00188069,22,39.6,21.3,17.1
E00188079,22.9,33.3,16,27.8
E00188087,51,30.1,10.5,8.4
E00188099,27.5,33,17.4,22
E00188124,20.6,33.6,17.6,28.2
E00188126,16.9,57.4,14,11.8
E00188155,49.3,34.9,8.9,6.8
E00188163,34.9,39.6,14.2,11.3
