areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00025638,7.2,53.2,39.6
E00025640,10.2,75.9,13.9
E00025642,17.4,58.1,24.4
E00025644,12.7,53.4,33.9
E00025646,15.3,54.1,30.6
E00025647,10.9,44.6,44.6
E00025648,13.3,48.7,38
E00025660,10.9,68.3,20.8
E00025661,19.3,54.1,26.6
E00025663,15,47,38
E00025667,17.1,46.3,36.6
E00025669,14.1,44.4,41.4
E00025670,10.2,52.3,37.5
E00025672,15.4,52.9,31.7
E00025673,14.2,54.9,31
E00025674,14.8,45.9,39.3
E00025675,5.7,51.6,42.6
E00025676,11.8,51.8,36.4
E00025678,13.3,48.4,38.3
E00025680,32.1,57.1,10.7
E00025681,14.5,44.5,40.9
E00025682,16.5,44.3,39.1
E00025684,5.1,53.6,41.3
E00025685,20.5,52.3,27.3
E00025687,10.8,47.5,41.7
E00025688,12.2,53.3,34.4
E00025689,10.9,54.3,34.8
E00025690,15.2,47.6,37.1
E00025691,27.3,47,25.8
E00025692,15.3,54.1,30.6
E00025693,33.3,47.9,18.8
E00025694,15.1,50.8,34.1
E00025695,28.6,57.1,14.3
E00025696,11.7,61.3,27
E00025697,13,59.8,27.2
E00025698,6.6,51.6,41.8
E00025699,25,63.6,11.4
E00025700,22.2,44.4,33.3
E00025701,25.7,58.1,16.2
E00025702,17.1,36.9,45.9
E00025703,5.5,52.5,42
E00025704,26,56,18
E00025705,13.5,54.1,32.4
E00025706,34.8,52.2,13
E00025707,50,29.2,20.8
E00025708,25,61.7,13.3
E00025709,17.2,54.7,28.1
E00025710,11,42.5,46.5
E00025711,12.3,58.5,29.2
E00025712,16.7,56.9,26.4
E00025713,11.1,41.9,47
E00025714,11.9,40.3,47.8
E00025715,28.6,57.1,14.3
E00025716,9.3,80.4,10.3
E00025717,18.5,53.3,28.3
E00025718,10.7,43.7,45.6
E00025719,26.4,53.8,19.8
E00025720,7,45.7,47.4
E00025721,16.5,42.5,40.9
E00025722,7.8,56.3,35.9
E00025723,10.9,46.9,42.2
E00025724,15.2,44.6,40.2
E00025725,11.5,40.8,47.7
E00025726,15.3,35,49.6
E00025728,5.1,52.6,42.3
E00025729,9.9,58.6,31.5
E00025731,11.5,50,38.5
E00025732,13.6,47.7,38.6
E00025733,17,43.7,39.3
E00025734,17.7,40.8,41.5
E00025735,12.1,45,43
E00025736,11.3,45.9,42.8
E00025737,13.6,48.8,37.6
E00025738,11.5,46.6,41.9
E00025739,13.3,49,37.8
E00025740,14.7,37.2,48.1
E00025741,13.3,49.7,37.1
E00025742,15.7,43.6,40.7
E00025743,12.9,42.4,44.7
E00025744,9.9,52.7,37.4
E00025745,17.2,43.7,39.1
E00025746,11.1,50.5,38.4
E00025747,14.9,47.4,37.7
E00025748,8.2,47.8,44
E00025749,8.9,44.4,46.8
E00025750,14.6,51.9,33.5
E00025751,9.4,43,47.7
E00025752,8.2,47.3,44.5
E00025753,17.1,49.6,33.3
E00025754,6.3,60.2,33.6
E00025757,10,51.8,38.2
E00025869,6.2,65.5,28.3
E00025889,14.3,54.1,31.6
E00025890,22.6,36.6,40.9
E00025891,7.5,62.6,29.9
E00025894,21.2,35.6,43.3
E00025895,14.2,53.2,32.6
E00025901,14.4,54.4,31.2
E00025902,15.6,39.8,44.5
E00025903,12.8,48.9,38.3
E00025904,17.1,32.2,50.7
E00025906,7.9,41.6,50.6
E00025907,9.6,42.4,48
E00025908,10.5,46.7,42.9
E00025909,15,45.7,39.4
E00025910,7.4,45.5,47.1
E00025911,12.2,50.6,37.2
E00025912,11.3,43.5,45.2
E00025913,11.6,53.7,34.7
E00025914,19.4,29.9,50.7
E00025915,12.5,39.8,47.7
E00025916,9.8,34.1,56.1
E00025917,11.9,45.9,42.2
E00025918,8.6,37.1,54.3
E00025919,17.4,33.9,48.8
E00025920,11.2,51.7,37.1
E00025921,9.3,50.8,39.8
E00025922,7.4,51.2,41.3
E00025923,16.9,42.3,40.8
E00025924,8.1,52,39.8
E00025926,13.9,49.4,36.7
E00025927,16.8,49.6,33.6
E00025928,12.2,70.7,17.1
E00025929,16.8,51.6,31.6
E00025931,10.6,47.5,41.9
E00025933,11.6,65.2,23.2
E00025934,10.6,46.3,43.1
E00025935,10.6,33.1,56.3
E00025936,16.2,45.5,38.4
E00025937,10.7,44.7,44.7
E00025939,12.2,31.7,56.1
E00025940,13.5,42.3,44.2
E00025941,10.9,41.3,47.8
E00025943,10.1,43.6,46.3
E00025944,10,43.3,46.7
E00025945,5.2,56.9,37.9
E00026091,14.9,62.8,22.3
E00026092,5.7,68.9,25.4
E00026093,13.9,68.3,17.8
E00026094,17.1,74.4,8.5
E00026095,18.9,47.4,33.7
E00026096,15.2,45.5,39.3
E00026168,17.4,57.8,24.8
E00026169,21.3,68.1,10.6
E00026170,16.9,65.1,18.1
E00026171,17.3,71.6,11.1
E00026172,18.9,56.6,24.5
E00026173,12.1,52.3,35.6
E00026174,16.9,55.9,27.1
E00026175,12.5,65,22.5
E00026176,10,50,40
E00026177,10.1,72.3,17.6
E00026178,14,64,22.1
E00026179,9.7,77,13.3
E00026180,7.4,74.1,18.5
E00026181,10.4,74,15.6
E00026182,8.1,58.6,33.3
E00026183,17.5,61.4,21.1
E00026184,13.4,67.9,18.8
E00026185,16.9,68.8,14.3
E00026186,18.3,61.7,20
E00026187,21.1,56.3,22.5
E00026188,13.3,71.1,15.7
E00026189,23.4,61,15.6
E00026190,23.9,62.7,13.4
E00026191,12.2,62.2,25.6
E00026192,19.8,53.1,27.2
E00026193,15.9,61.4,22.7
E00026194,21.4,61.4,17.1
E00026195,18.8,62.5,18.8
E00026196,7.6,75.9,16.5
E00026197,17,62,21
E00026198,16.5,63.5,20
E00026199,10.4,61.3,28.3
E00026200,6.5,80.6,12.9
E00026201,25.4,61.2,13.4
E00026202,8.7,60.2,31.1
E00026203,5.7,78.3,16
E00026204,12.4,71.5,16.1
E00026205,17.6,54.9,27.5
E00026206,10.6,66,23.4
E00026207,11.8,67.1,21.1
E00026208,16.2,50.8,33.1
E00026209,10,67,23
E00026210,14.9,67.6,17.6
E00026211,14.4,63.3,22.2
E00026212,7.5,58.9,33.6
E00026213,10.5,50.5,39
E00026214,9.3,55.7,35.1
E00026215,14.3,54,31.7
E00026216,17.7,46.8,35.4
E00026217,12,66.3,21.7
E00026655,13.5,47.7,38.7
E00026657,22,52.5,25.4
E00026660,11.1,49.2,39.7
E00026661,10,53.3,36.7
E00026662,12.7,49.2,38.1
E00026663,14.8,64.8,20.4
E00026664,11.1,47,41.9
E00026665,9.9,74.8,15.3
E00026667,13.8,61.5,24.8
E00026668,12.5,54.2,33.3
E00026671,10.1,54.3,35.7
E00026672,13,66.2,20.8
E00026673,17.5,61.4,21.1
E00026674,14.2,60.2,25.7
E00026675,11.4,48.6,40
E00026676,8.6,72.4,19
E00026677,12.9,64.5,22.6
E00026678,13.9,61.1,25
E00026679,10.5,43.1,46.4
E00026680,17.3,48.1,34.6
E00026681,7.9,59.8,32.3
E00026682,17.5,65.1,17.5
E00026683,9.6,57.7,32.7
E00026684,13.3,53.9,32.8
E00026685,4.8,58.1,37.1
E00026686,6,67,27
E00026687,9.4,66.4,24.2
E00026688,18.8,60.4,20.8
E00026689,21.9,51,27.2
E00026690,14.2,56.7,29.2
E00026691,13.8,65,21.3
E00026692,6.9,60.3,32.8
E00026693,21.9,56.1,21.9
E00026694,14.9,43.2,41.9
E00026695,15.8,48.5,35.6
E00026696,13.4,57.3,29.3
E00026698,14.1,63,22.8
E00026699,18.5,41.7,39.8
E00026700,30.2,60.3,9.5
E00026701,36.7,38,25.3
E00026706,17.4,39.4,43.2
E00026707,15.7,42.5,41.8
E00026708,20.5,44.4,35.1
E00026709,60.2,30.1,9.7
E00026710,38,38,23.9
E00026711,25.3,56.6,18.1
E00026712,31,50,19
E00026713,36.7,44.9,18.4
E00026714,56.8,24.3,18.9
E00026715,14.7,58.8,26.5
E00026716,41.7,48.3,10
E00026717,20.6,61.8,17.6
E00026718,19.4,69.7,11
E00026719,12.2,65.9,22
E00026720,13.7,65.7,20.6
E00026721,26.9,61.5,11.5
E00026725,13.4,43.3,43.3
E00026740,31.1,47.7,21.2
E00026741,29.3,41.4,29.3
E00026742,11.5,48.1,40.4
E00026743,12.1,41.1,46.8
E00026744,14.9,49.4,35.6
E00026745,11,46.6,42.4
E00026746,26.7,53.4,19.8
E00026747,13.3,53.3,33.3
E00026748,38.6,33.1,28.4
E00026749,8.3,47.7,44
E00026785,9.7,42.2,48.1
E00026786,9.2,51.3,39.5
E00026787,14.8,48.9,36.3
E00026806,21.3,51.7,27
E00026807,23.2,56.5,20.3
E00026808,13.1,52.3,34.6
E00026809,12.1,63.8,24.1
E00026810,6.9,63,30.2
E00026811,5.9,53.5,40.6
E00026813,17.7,52.3,30
E00026814,15,47.2,37.8
E00026815,11.7,51.4,36.9
E00026816,17.2,46.1,36.7
E00026817,7.7,59.8,32.5
E00026862,30.8,52.1,17.1
E00026863,32.3,48.4,19.3
E00026864,22.7,55.3,22
E00026865,35,44.6,20.4
