areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00025638,22.8,33.3,21.1,22.8
E00025640,25.2,35.6,22.2,17
E00025642,27,28.7,17.2,27
E00025644,29.2,26.2,20,24.6
E00025646,24.4,33.3,22.8,19.5
E00025647,20,27.1,25,27.9
E00025648,34.3,30.9,17.7,17.1
E00025660,14,41.1,15,29.9
E00025661,23,34.8,23.6,18.5
E00025663,44.1,30.3,11.2,14.4
E00025667,14.8,34.3,19.4,31.5
E00025669,38.5,23.1,23.1,15.4
E00025670,27.3,29.5,21.6,21.6
E00025672,41.1,26.2,12.1,20.6
E00025673,32.3,24.1,23.3,20.3
E00025674,38,27.5,15.5,19
E00025675,42.4,24.8,20,12.8
E00025676,29.5,25.6,22.5,22.5
E00025678,32.8,26.9,19.4,20.9
E00025680,39,41.5,13,6.5
E00025681,50,24.2,6.8,18.9
E00025682,28.8,28.8,20,22.4
E00025684,48,29.6,10.1,12.3
E00025685,23.3,38.8,23.3,14.7
E00025687,25.4,32.2,21.2,21.2
E00025688,38.5,25.7,14.7,21.1
E00025689,34.4,28.1,17.2,20.3
E00025690,21,37.1,19,22.9
E00025691,33.8,39.1,7.3,19.9
E00025692,47.4,42.1,5.3,5.3
E00025693,32.9,39.3,13.6,14.3
E00025694,30.9,33.8,19.9,15.4
E00025695,46.7,41.8,3.3,8.2
E00025696,26.7,37.3,18,18
E00025697,21,29.9,19.7,29.3
E00025698,31.5,32.3,13.7,22.6
E00025699,45.6,36.3,11,7.1
E00025700,53.2,23.4,5.6,17.7
E00025701,45.8,38.7,9,6.5
E00025702,26,26.8,14.6,32.5
E00025703,21.7,40.6,17,20.8
E00025704,57.5,24.7,6.8,11
E00025705,40,39.6,8.7,11.7
E00025706,47,44,5.2,3.7
E00025707,70.2,25.6,2.5,1.7
E00025708,54.7,29.3,6.7,9.3
E00025709,31.8,44.6,8.3,15.3
E00025710,21.7,27.5,20.8,30
E00025711,37.8,24.4,16.8,21
E00025712,31,30.2,19.8,19
E00025713,40,22.3,20,17.7
E00025714,31.2,22.7,14.2,31.9
E00025715,57.9,35.7,4.8,1.6
E00025716,54.2,37.4,4.5,3.9
E00025717,27.2,35.2,25.6,12
E00025718,29.7,22.9,17.8,29.7
E00025719,45.5,35.7,8,10.8
E00025720,53.7,34.1,7.3,4.9
E00025721,31.3,28.2,12.2,28.2
E00025722,32.5,24.6,15.9,27
E00025723,58.6,15,12.9,13.6
E00025724,27.8,27.8,19.8,24.6
E00025725,24,24.5,19.5,32
E00025726,18.6,22.8,22.8,35.9
E00025728,25,19.6,23.6,31.8
E00025729,34.1,22,18.7,25.2
E00025731,25,26.6,16.4,32
E00025732,19,24.8,21.9,34.3
E00025733,24.9,26.5,20.6,28
E00025734,22.9,26.4,22.9,27.9
E00025735,24.6,29.2,19.3,26.9
E00025736,16.6,27.8,24.4,31.2
E00025737,20.6,25.4,23.8,30.2
E00025738,17.9,25.4,24.6,32.1
E00025739,27,25.7,19.1,28.3
E00025740,17.7,22.3,29.2,30.8
E00025741,18.3,30.7,21.6,29.4
E00025742,16.3,29.8,25.5,28.4
E00025743,19.7,29.5,21.2,29.5
E00025744,21.8,29,23.4,25.8
