areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00025638,97.1,1,1.9,0
E00025640,92.5,0,6.8,0.6
E00025642,95.7,0,4.3,0
E00025644,96.9,0.6,1.5,0.9
E00025646,93.6,1.4,4.7,0.3
E00025647,97.1,0.3,2.4,0.3
E00025648,92.5,0,7.3,0.2
E00025660,89.8,1,8.8,0.3
E00025661,93.1,0,6.2,0.7
E00025663,87.7,0,9.2,3.1
E00025667,90.8,0,7.2,2
E00025669,89.8,0.8,8.3,1.1
E00025670,89.1,0,10.9,0
E00025672,92.6,0,7.1,0.3
E00025673,92.2,1.2,5,1.6
E00025674,95.2,0,2.9,1.9
E00025675,97.3,0.8,1.9,0
E00025676,91.5,0,8.5,0
E00025678,95.1,0.9,3.8,0.3
E00025680,66.2,1.7,30.3,1.7
E00025681,93.6,0,6,0.4
E00025682,93.9,0,6.1,0
E00025684,91.1,0,8.6,0.3
E00025685,74.2,3.4,21.2,1.1
E00025687,97.4,0,2.6,0
E00025688,94.4,0,5.2,0.4
E00025689,94.3,0.3,4,1.3
E00025690,84.7,0.2,14.3,0.7
E00025691,68.4,3.9,25.4,2.4
E00025692,73.1,1.5,23.1,2.3
E00025693,75.2,0.3,22.7,1.7
E00025694,92.2,0,6.8,1
E00025695,60.3,5.4,32.6,1.8
E00025696,87.7,0.5,11.2,0.5
E00025697,88.4,0.5,9.7,1.4
E00025698,92.5,0,7.5,0
E00025699,75.7,1.2,21.6,1.5
E00025700,77.4,2.1,20.2,0.4
E00025701,67.7,7.4,21.3,3.5
E00025702,96.8,0,3.2,0
E00025703,90.2,0.9,8.9,0
E00025704,75.4,3.5,19.9,1.2
E00025705,72.2,0,24.7,3.1
E00025706,64.9,0.9,31.5,2.7
E00025707,58.2,4.2,33.9,3.6
E00025708,68.5,3.7,25.6,2.2
E00025709,77.7,2,18.6,1.7
E00025710,94.3,0.3,5.4,0
E00025711,92.4,0.3,5.5,1.7
E00025712,94.9,0.3,4.7,0
E00025713,93.2,1.3,3.6,2
E00025714,90.1,0,9.9,0
E00025715,76.5,0,21.9,1.6
E00025716,67.3,2.7,27.6,2.4
E00025717,90.7,0,9.3,0
E00025718,92.4,0.6,6.1,1
E00025719,77.3,0.5,19.4,2.8
E00025720,68.1,0.9,21,10
E00025721,88.1,0.3,11.6,0
E00025722,91.6,0,8,0.3
E00025723,91.6,0.4,8,0
E00025724,86.3,0,13.4,0.3
E00025725,90.9,0.2,6.3,2.7
E00025726,91.9,0,7.4,0.7
E00025728,94.4,0.2,5.3,0
E00025729,97.6,0,2.4,0
E00025731,93.3,0.3,6.1,0.3
E00025732,95.5,0.2,4.2,0
E00025733,89.2,0,8.4,2.4
E00025734,93.2,0,6.3,0.5
E00025735,94.4,0,5.4,0.2
E00025736,88.6,0.2,8.1,3.1
E00025737,93.3,0.3,6.4,0
E00025738,94.8,0.3,3.7,1.3
E00025739,95.8,0,4.2,0
E00025740,95.2,0.3,3.5,1.1
E00025741,93,0,7,0
E00025742,90.9,0,8.6,0.5
E00025743,92.9,0.3,6.3,0.6
E00025744,95.1,0,4.9,0
E00025745,92.4,0,5.5,2.1
E00025746,91,0.9,8.2,0
E00025747,96.3,0,3.7,0
E00025748,92.1,0.2,6.4,1.3
E00025749,91.5,0,7.4,1.2
E00025750,92.9,0,6,1
E00025751,94.7,0,5.3,0
E00025752,89.5,0,9.2,1.4
E00025753,92.5,0,6.1,1.4
E00025754,89.4,0,10.6,0
E00025757,94.4,0,5.6,0
E00025869,95.4,0,4.6,0
E00025889,93.7,0,6,0.3
E00025890,95.1,0.3,4.5,0
E00025891,96,0,4,0
