areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00025638,98.4,1.6,0
E00025640,99.3,0.7,0
E00025642,81,19,0
E00025644,74.2,25.8,0
E00025646,100,0,0
E00025647,95,5,0
E00025648,88.5,11.5,0
E00025660,100,0,0
E00025661,68.5,31.5,0
E00025663,39.4,60.6,0
E00025667,100,0,0
E00025669,60.5,39.5,0
E00025670,81.6,18.4,0
E00025672,52.5,47.5,0
E00025673,73.1,26.9,0
E00025674,43.4,56.6,0
E00025675,74.8,25.2,0
E00025676,88.4,11.6,0
E00025678,84.3,15.7,0
E00025680,42.7,57.3,0
E00025681,52.3,47.7,0
E00025682,60.8,39.2,0
E00025684,70.4,29.6,0
E00025685,91.6,8.4,0
E00025687,80.7,18.5,0.8
E00025688,87.4,12.6,0
E00025689,91.2,8.8,0
E00025690,96.6,3.4,0
E00025691,45.4,54.6,0
E00025692,20.4,79.6,0
E00025693,52.5,47.5,0
E00025694,75,25,0
E00025695,13.7,86.3,0
E00025696,80.5,19.5,0
E00025697,90.3,9.7,0
E00025698,88,12,0
E00025699,23,77,0
E00025700,29.3,70.7,0
E00025701,12.9,87.1,0
E00025702,80.3,19.7,0
E00025703,87.9,12.1,0
E00025704,34.2,65.8,0
E00025705,25.8,74.2,0
E00025706,3.7,96.3,0
E00025707,6.6,93.4,0
E00025708,19.6,80.4,0
E00025709,38.2,61.8,0
E00025710,80.8,19.2,0
E00025711,68.9,31.1,0
E00025712,82.5,17.5,0
E00025713,59.8,40.2,0
E00025714,65.9,34.1,0
E00025715,10.4,89.6,0
E00025716,8.4,91.6,0
E00025717,97.6,2.4,0
E00025718,92.4,7.6,0
E00025719,18.7,81.3,0
E00025720,18.5,81.5,0
E00025721,96.9,3.1,0
E00025722,81.3,18.7,0
E00025723,45.4,54.6,0
E00025724,88.1,11.9,0
E00025725,86,14,0
E00025726,93.2,6.8,0
E00025728,85.2,14.8,0
E00025729,81.3,18.7,0
E00025731,90.6,9.4,0
E00025732,100,0,0
E00025733,60.8,39.2,0
E00025734,86.5,13.5,0
E00025735,83.6,16.4,0
E00025736,77.9,22.1,0
E00025737,96,4,0
E00025738,99.2,0.8,0
E00025739,92.8,7.2,0
E00025740,96.2,3.8,0
E00025741,95.5,4.5,0
E00025742,86,14,0
E00025743,86.3,13.7,0
E00025744,85.6,14.4,0
E00025745,96.4,3.6,0
E00025746,44.6,55.4,0
E00025747,99.2,0.8,0
E00025748,100,0,0
E00025749,89.5,10.5,0
E00025750,97.3,2.7,0
E00025751,73.8,26.3,0
E00025752,69.9,30.1,0
E00025753,77.4,22.6,0
E00025754,68.5,31.5,0
E00025757,52.8,47.2,0
E00025869,99.3,0.7,0
E00025889,93.4,6.6,0
E00025890,89,11,0
E00025891,100,0,0
E00025894,95.7,4.3,0
E00025895,72.8,27.2,0
E00025901,94.8,5.2,0
E00025902,69.7,30.3,0
E00025903,83.8,16.2,0
E00025904,96.1,3.9,0
E00025906,90.5,9.5,0
E00025907,94.6,5.4,0
E00025908,95.5,4.5,0
E00025909,98.4,1.6,0
E00025910,52.6,47.4,0
E00025911,75.6,24.4,0
E00025912,80.2,19.8,0
E00025913,84.3,15.7,0
E00025914,89.2,10.8,0
E00025915,73.2,26.8,0
E00025916,74.2,25.8,0
E00025917,74.2,25.8,0
E00025918,77.5,22.5,0
E00025919,93,7,0
E00025920,89.1,10.9,0
E00025921,66.9,33.1,0
E00025922,91.3,8.7,0
E00025923,70,30,0
E00025924,80,20,0
E00025926,89.4,10.6,0
E00025927,97.5,2.5,0
E00025928,97.8,2.2,0
E00025929,99.3,0.7,0
E00025931,99.2,0.8,0
E00025933,99.2,0.8,0
E00025934,84.9,15.1,0
E00025935,100,0,0
E00025936,80.1,19.9,0
E00025937,100,0,0
E00025939,69.6,30.4,0
E00025940,79.3,20.7,0
E00025941,94.6,5.4,0
E00025943,88.6,11.4,0
E00025944,61.7,38.3,0
E00025945,88,12,0
E00026091,100,0,0
E00026092,2.2,97.1,0.7
E00026093,100,0,0
E00026094,100,0,0
E00026095,67.4,32.6,0
E00026096,90,10,0
E00026168,87.3,12.7,0
E00026169,42,58,0
E00026170,75.2,24.8,0
E00026171,72.3,27.7,0
E00026172,77.9,22.1,0
E00026173,100,0,0
E00026174,38.5,61.5,0
E00026175,18,82,0
E00026176,95.6,4.4,0
E00026177,16.8,83.2,0
E00026178,97.5,2.5,0
E00026179,61.6,38.4,0
E00026180,63.6,36.4,0
E00026181,87,13,0
E00026182,96.9,3.1,0
E00026183,58.5,41.5,0
E00026184,8.8,91.2,0
E00026185,87.2,12.8,0
E00026186,41,59,0
E00026187,45.2,54.8,0
E00026188,84.4,15.6,0
E00026189,89.9,10.1,0
E00026190,47.7,52.3,0
E00026191,70.2,29.8,0
E00026192,64.8,35.2,0
E00026193,35.8,64.2,0
E00026194,75.6,24.4,0
E00026195,60.3,39.7,0
E00026196,72.4,27.6,0
E00026197,62.5,37.5,0
E00026198,64.7,35.3,0
E00026199,96.2,3.8,0
E00026200,100,0,0
E00026201,75.4,24.6,0
E00026202,99.3,0.7,0
E00026203,90.4,9.6,0
E00026204,58.9,41.1,0
E00026205,83.2,16.8,0
E00026206,100,0,0
E00026207,48.9,51.1,0
E00026208,33,67,0
E00026209,97.5,2.5,0
E00026210,88.7,11.3,0
