areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00025638,7.3,22.8,69.9
E00025640,5.2,25.4,69.4
E00025642,9.8,27,63.1
E00025644,7,28.1,64.8
E00025646,9,24.6,66.4
E00025647,8.6,20,71.4
E00025648,4.9,34.1,61
E00025660,4.8,13.5,81.7
E00025661,5.7,23.4,70.9
E00025663,5.8,43.9,50.3
E00025667,5.8,15.4,78.8
E00025669,7.6,37.8,54.6
E00025670,5.8,27.5,66.7
E00025672,4.2,40.6,55.2
E00025673,8.6,31.3,60.2
E00025674,7.9,38.1,54
E00025675,4,42.1,54
E00025676,6.9,29,64.1
E00025678,10.9,31.9,57.2
E00025680,16.3,38.2,45.5
E00025681,6.9,52.7,40.5
E00025682,6.3,29.4,64.3
E00025684,2.8,48.9,48.3
E00025685,16.1,22.9,61
E00025687,10.2,25.4,64.4
E00025688,8.1,37.8,54.1
E00025689,11.1,33.3,55.6
E00025690,7.2,20.7,72.1
E00025691,19.7,34.2,46.1
E00025692,13.8,47.4,38.8
E00025693,15.9,33.3,50.7
E00025694,6.6,29.4,64
E00025695,12.4,47.1,40.5
E00025696,7.5,26.7,65.8
E00025697,7.7,21.3,71
E00025698,5.6,31.7,62.7
E00025699,10.9,45.7,43.5
E00025700,8,52.8,39.2
E00025701,12,44.9,43
E00025702,0.9,27.6,71.6
E00025703,11,21.1,67.9
E00025704,7.3,57,35.8
E00025705,9.2,39.7,51.1
E00025706,11,46.3,42.6
E00025707,9.9,70.2,19.8
E00025708,9.9,53.9,36.2
E00025709,14.8,32.9,52.3
E00025710,7.6,21.2,71.2
E00025711,9.6,37.4,53
E00025712,8.1,31.7,60.2
E00025713,10.1,40.3,49.6
E00025714,7.1,32.1,60.7
E00025715,0.8,57.3,41.9
E00025716,11.5,53.5,35
E00025717,7.2,26.4,66.4
E00025718,9.2,29.2,61.7
E00025719,7.4,45.1,47.4
E00025720,6.6,55.1,38.4
E00025721,6.1,31.1,62.9
E00025722,8.3,33.9,57.9
E00025723,5,58.6,36.4
E00025724,11,27.6,61.4
E00025725,11.1,24.2,64.6
E00025726,8.3,19.4,72.2
E00025728,4.8,25.2,70.1
E00025729,5.7,34.4,59.8
E00025731,12.4,23.3,64.3
E00025732,10.5,20.3,69.2
E00025733,8.6,24.9,66.5
E00025734,7.9,22.9,69.3
E00025735,5.8,25.1,69
E00025736,14.2,16.7,69.1
E00025737,8.7,20.6,70.6
E00025738,12.2,18.3,69.5
E00025739,7.3,27.2,65.6
E00025740,7.7,18.5,73.8
E00025741,6.6,17.8,75.7
E00025742,10.7,16.4,72.9
E00025743,8.2,21.6,70.1
E00025744,7.2,21.6,71.2
E00025745,14.6,15.2,70.2
E00025746,5.3,51.8,43
E00025747,10.2,21.9,68
E00025748,10.1,24.9,65.1
E00025749,9.8,22,68.3
E00025750,12.3,19.3,68.4
E00025751,5.6,28.8,65.6
E00025752,6.1,20.2,73.7
E00025753,10.2,26.3,63.5
E00025754,7,25.2,67.8
E00025757,5.6,49.2,45.2
E00025869,7.8,34,58.2
E00025889,4.9,19.7,75.4
E00025890,4.7,18.9,76.4
E00025891,5.1,29.7,65.2
E00025894,3.4,21.2,75.4
E00025895,11.8,28,60.2
E00025901,7.8,26.1,66.1
E00025902,13.2,31.6,55.1
E00025903,13,26,61
E00025904,6.7,20.9,72.4
E00025906,4.2,20,75.8
E00025907,11.5,20,68.5
E00025908,5.1,29.9,65
E00025909,11.5,21.3,67.2
E00025910,8.9,38.4,52.7
E00025911,5.9,30.4,63.7
E00025912,6.7,20.2,73.1
E00025913,9.5,24.8,65.7
E00025914,10.9,17.1,72.1
E00025915,9.5,20.6,69.8
E00025916,9.5,20.7,69.8
E00025917,8.3,27.3,64.4
E00025918,9.1,38.5,52.4
E00025919,9.2,22.7,68.1
E00025920,6.7,28.3,65
E00025921,11.8,38.6,49.6
E00025922,9.6,29.6,60.8
E00025923,10.1,23.3,66.7
E00025924,7.9,23,69.1
E00025926,18.4,28.8,52.8
E00025927,12.2,22,65.9
E00025928,6.7,25.4,67.9
E00025929,8,21.3,70.7
E00025931,14.3,18.3,67.5
E00025933,3.1,28.5,68.5
E00025934,4.3,29.7,65.9
E00025935,9.3,16.1,74.6
E00025936,8.8,27.2,64
E00025937,16.4,17.2,66.4
E00025939,20.3,22.6,57.1
E00025940,8.2,34.5,57.3
E00025941,12.5,18,69.5
E00025943,9.2,30.5,60.3
E00025944,7.4,18.9,73.7
E00025945,4.1,28.9,66.9
E00026091,9,19.4,71.6
E00026092,1.5,70.1,28.5
E00026093,5.8,8.7,85.6
E00026094,2.6,13.8,83.6
E00026095,10.3,41.2,48.5
E00026096,10.9,26.9,62.2
E00026168,10.7,17.2,72.1
E00026169,10.1,46,43.9
E00026170,3.4,23.9,72.6
E00026171,7.9,28.8,63.3
E00026172,7.7,31.7,60.6
E00026173,9.8,16.4,73.8
E00026174,5.1,39.7,55.1
E00026175,6.8,65.9,27.3
E00026176,7.1,36.3,56.6
E00026177,7.8,49.4,42.8
E00026178,3.3,22.1,74.6
E00026179,5.6,41.3,53.1
E00026180,6.8,40.2,53
E00026181,8.7,26.2,65.1
E00026182,3.9,42.2,53.9
E00026183,6.8,31.6,61.6
E00026184,8.9,49.3,41.8
E00026185,3.8,30.8,65.4
E00026186,7.7,34.5,57.7
E00026187,13.7,43.5,42.9
E00026188,7.6,24.4,67.9
E00026189,13.8,16.2,70
E00026190,13.9,39.1,47
E00026191,7.7,33.1,59.2
E00026192,11.5,29.9,58.6
E00026193,4.8,41.9,53.2
E00026194,12.8,32.9,54.3
E00026195,2.2,48.5,49.3
E00026196,8.6,52.6,38.8
E00026197,7.1,40.9,52
E00026198,7.4,23,69.6
E00026199,4.6,19.1,76.3
E00026200,5,21,73.9
E00026201,9,30.1,60.9
E00026202,9.2,16.9,73.9
E00026203,2.2,28.7,69.1
E00026204,3.6,34.2,62.2
E00026205,7,37.5,55.5
E00026206,6.6,17.2,76.2
E00026207,2.8,40.6,56.6
E00026208,11,31.7,57.3
E00026209,5.9,16.8,77.3
E00026210,3.7,26.6,69.7
E00026211,6.9,15.5,77.6
E00026212,12.1,22.7,65.2
E00026213,9.2,14.7,76.1
E00026214,7.1,42.9,50
E00026215,5.2,23.3,71.6
E00026216,8.6,18,73.4
E00026217,4.6,17.4,78
E00026655,8.8,28.8,62.4
E00026657,6.3,26.3,67.4
E00026660,6.1,30.4,63.5
E00026661,12.6,26,61.4
E00026662,7,22.7,70.3
E00026663,4.6,27.6,67.8
E00026664,6,29.1,65
E00026665,3.5,46.8,49.8
E00026667,9.6,22.4,68
E00026668,7.1,33.1,59.7
E00026671,10.9,31.9,57.1
E00026672,10,30,60
E00026673,9.1,34.7,56.2
E00026674,7.2,30.7,62.1
E00026675,11.6,31,57.4
E00026676,8.2,58.5,33.3
E00026677,7.4,25.2,67.4
E00026678,4.9,24.4,70.7
E00026679,18,21.1,60.9
E00026680,9.4,31.6,59
