areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025638,90.5,0.3,9.2
E00025640,94.3,1,4.8
E00025642,89.9,4.2,5.8
E00025644,86.7,1.2,12.1
E00025646,92.7,0.7,6.6
E00025647,93,2.6,4.4
E00025648,84.2,2.6,13.1
E00025660,92.8,2.7,4.4
E00025661,86.8,2.3,10.9
E00025663,75.8,3.6,20.5
E00025667,89.6,2.3,8.1
E00025669,91.9,0.7,7.4
E00025670,90.1,1.5,8.4
E00025672,93,0.3,6.7
E00025673,86.8,1.8,11.3
E00025674,87.5,0,12.5
E00025675,89.2,2.3,8.5
E00025676,89.2,0.3,10.5
E00025678,91.6,1.7,6.6
E00025680,82.9,3,14.1
E00025681,83.2,5.2,11.6
E00025682,84.8,2.2,13
E00025684,84.5,2.3,13.2
E00025685,87,4,9
E00025687,83.4,2.3,14.3
E00025688,92.1,2.8,5.2
E00025689,88.8,0,11.2
E00025690,79.9,6.6,13.6
E00025691,80.6,3,16.4
E00025692,83.7,3,13.3
E00025693,82.3,4.8,12.9
E00025694,84.7,6.4,8.9
E00025695,83.8,4.5,11.7
E00025696,90.8,1.6,7.6
E00025697,87.8,3.8,8.4
E00025698,89.5,1,9.5
E00025699,82.6,2.4,15
E00025700,91.3,1.7,7
E00025701,85.7,5,9.3
E00025702,85.1,5.7,9.2
E00025703,75.2,5,19.8
E00025704,85.2,4.3,10.5
E00025705,81.8,3.3,14.9
E00025706,87.2,3.2,9.6
E00025707,81.3,1.8,16.9
E00025708,78.4,5.9,15.8
E00025709,86.8,3.4,9.8
E00025710,84.2,2.1,13.7
E00025711,83.4,1.4,15.2
E00025712,89.2,2.3,8.5
E00025713,86.2,1,12.9
E00025714,75.5,3.5,21
E00025715,84,1.6,14.4
E00025716,86.3,0.7,13
E00025717,89.3,2.7,8.1
E00025718,86.1,1.6,12.3
E00025719,76.2,4.2,19.6
E00025720,63,1.1,35.8
E00025721,80.5,4.5,15
E00025722,69.6,1.5,28.8
E00025723,76.4,1.9,21.7
E00025724,87.1,0.9,12
E00025725,79.1,3.3,17.5
E00025726,83.4,0.2,16.4
E00025728,85.3,2.9,11.9
E00025729,84.1,1,14.9
E00025731,93.7,0.3,6
E00025732,88.6,1.5,9.9
E00025733,77.5,1.4,21.1
E00025734,83.5,1.7,14.8
E00025735,90.9,1.1,8
E00025736,76.3,1,22.7
E00025737,84.4,1.4,14.2
E00025738,83.1,0.8,16.2
E00025739,88.2,1.5,10.3
E00025740,84.7,0.8,14.5
E00025741,89.5,1.8,8.7
E00025742,92,1.5,6.5
E00025743,87.4,3.7,8.9
E00025744,89.8,1.5,8.7
E00025745,73.9,2.6,23.5
E00025746,91.5,0.9,7.7
E00025747,83.8,1.4,14.8
E00025748,86.5,1.7,11.9
E00025749,86.5,0,13.5
E00025750,87.6,1,11.3
E00025751,89.9,0.8,9.3
E00025752,89.3,1,9.7
E00025753,88.7,1.9,9.3
E00025754,90.5,0.8,8.7
E00025757,82.5,0.4,17.2
E00025869,92.6,1.8,5.5
E00025889,86.7,3.3,9.9
E00025890,87.8,1.3,10.9
E00025891,94.2,0,5.8
E00025894,80.4,2.6,17
E00025895,82.8,1,16.2
E00025901,90.4,2.8,6.8
E00025902,83.3,2.5,14.2
E00025903,89.5,2.5,8
E00025904,82,0.8,17.2
E00025906,86.3,1.1,12.6
E00025907,86.2,1.1,12.8
E00025908,87.8,4.9,7.3
E00025909,86.5,3.2,10.3
E00025910,76.6,0.6,22.9
E00025911,80.9,2.6,16.6
E00025912,83.9,2.6,13.5
E00025913,87.8,0.5,11.7
E00025914,85.3,3.3,11.4
E00025915,86.6,0.8,12.6
E00025916,86.3,1.5,12.2
E00025917,84.9,3.8,11.3
E00025918,78.6,2.3,19.1
E00025919,86,2.1,11.9
E00025920,91.4,2,6.6
E00025921,88,3.6,8.4
E00025922,92.8,2.4,4.8
E00025923,80.4,0.5,19.1
E00025924,90.6,3.3,6.1
E00025926,77.1,2.6,20.3
E00025927,86.9,1.8,11.2
E00025928,89.1,4,6.9
E00025929,86.8,1.8,11.5
E00025931,88.7,0.7,10.5
E00025933,97.6,1.4,1
E00025934,88.2,0.5,11.3
E00025935,79.1,4.9,16
E00025936,81.8,2.8,15.4
E00025937,83,1.2,15.8
E00025939,84.4,0.7,14.9
E00025940,86.1,2.1,11.8
E00025941,81.7,4.8,13.5
E00025943,87.5,1.9,10.6
E00025944,86.4,1.9,11.7
E00025945,87.6,0.6,11.7
E00026091,91.4,6,2.6
E00026092,85.9,1.1,13
E00026093,94.3,3.2,2.5
E00026094,89.8,4.1,6.1
E00026095,84.5,2.4,13.2
E00026096,92.4,0.6,7
E00026168,82.8,3.9,13.3
E00026169,78.5,3.3,18.3
E00026170,87.5,4.2,8.3
E00026171,89.8,1.8,8.4
E00026172,85.9,2.2,11.9
E00026173,88.1,3.6,8.3
E00026174,86,3.9,10.1
E00026175,85.7,3.6,10.8
E00026176,78.5,7.5,14
E00026177,88.2,2.5,9.3
E00026178,87.4,5,7.6
E00026179,92.7,2,5.3
E00026180,84.5,2.9,12.7
E00026181,85.7,3.9,10.4
E00026182,89.1,2.6,8.2
E00026183,79.1,4.1,16.8
E00026184,76.2,2.3,21.5
E00026185,86.3,4.3,9.3
E00026186,86.1,5,8.9
E00026187,78.3,2.8,18.9
E00026188,89.9,4.5,5.7
E00026189,91.5,0.9,7.6
E00026190,84.5,1.8,13.7
E00026191,90.2,4.2,5.6
E00026192,83,4.7,12.3
E00026193,79.7,6.9,13.4
E00026194,79.8,4.3,15.9
E00026195,85,2.2,12.8
E00026196,85.9,3.6,10.4
E00026197,88.8,3.9,7.4
E00026198,84.9,4.6,10.6
E00026199,89.7,0.3,10
E00026200,88.2,2.9,8.9
E00026201,84,3.6,12.4
E00026202,90.5,4,5.5
E00026203,85,3.3,11.7
E00026204,78.9,3.7,17.4
E00026205,94.2,1.4,4.5
E00026206,89.6,3,7.4
E00026207,88.9,0.3,10.7
E00026208,77.9,5.1,16.9
E00026209,91.5,2.5,6
E00026210,86.9,6.7,6.3
E00026211,89.1,1.7,9.2
E00026212,85.7,4,10.3
E00026213,88,1.5,10.5
E00026214,89.7,3.4,6.9
E00026215,86.7,4.2,9.1
E00026216,88.9,1.7,9.4
E00026217,88.8,2.4,8.7
E00026655,81.2,3,15.8
E00026657,86.8,2.2,11
E00026660,85,1.3,13.8
E00026661,93.8,0.7,5.6
E00026662,88.7,0.6,10.7
E00026663,90.8,1.4,7.8
E00026664,92.6,0,7.4
E00026665,89.1,2.5,8.4
E00026667,95.5,0.6,3.9
E00026668,81.9,3.5,14.6
E00026671,91.2,1.5,7.4
E00026672,92.3,2.2,5.5
E00026673,83.8,3.1,13.1
E00026674,89.6,0.8,9.6
E00026675,90.8,0.3,8.9
E00026676,82.2,0,17.8
E00026677,93.5,1.5,5
E00026678,90.6,4,5.4
E00026679,88.1,0.8,11.1
E00026680,85.6,2,12.4
E00026681,86.7,3.6,9.6
E00026682,84,5.1,10.9
E00026683,91.3,1.9,6.8
E00026684,89.3,2,8.6
E00026685,97.6,0.8,1.6
E00026686,95.3,0.4,4.3
E00026687,90.3,1.2,8.6
E00026688,90.3,2,7.7
E00026689,86.6,2.8,10.6
E00026690,89.1,1.5,9.4
E00026691,94.4,3.5,2.1
E00026692,90.7,1.2,8.1
E00026693,88.5,3,8.5
E00026694,93.3,0.4,6.3
E00026695,85.9,0.7,13.4
E00026696,86.3,4.6,9
E00026698,89.8,3.1,7.1
E00026699,92.9,1.8,5.3
E00026700,81.7,4,14.3
E00026701,72,4.3,23.6
E00026706,81.1,5.9,13
E00026707,80.9,3.4,15.7
E00026708,86.5,1.2,12.4
E00026709,84.5,4.5,11
E00026710,81.8,3.1,15.1
E00026711,84.4,5.4,10.2
E00026712,78.6,4.2,17.2
E00026713,87.7,3.4,8.8
E00026714,76.7,4.3,19
E00026715,88.1,5.4,6.5
E00026716,81.9,4.8,13.3
E00026717,88,1.9,10
E00026718,75,2.7,22.3
E00026719,88,3.9,8.1
E00026720,85.3,3.2,11.4
E00026721,82.4,3.1,14.5
E00026725,91.9,0.3,7.8
E00026740,90,2.7,7.3
E00026741,85.9,2.9,11.1
E00026742,83.6,3.9,12.5
E00026743,88.8,2.5,8.7
E00026744,88,2.5,9.5
E00026745,81.7,3.3,15
E00026746,89.2,3.4,7.4
E00026747,80.6,6.3,13
E00026748,80,4.3,15.7
E00026749,85.6,3.9,10.5
E00026785,90.6,0.9,8.5
E00026786,85.4,1.2,13.5
E00026787,89.6,1.3,9.1
E00026806,79.7,3.4,16.9
E00026807,88.5,2.4,9.1
E00026808,86.2,0,13.8
E00026809,87.9,3.9,8.2
E00026810,90.1,0.8,9.1
E00026811,92.7,0.5,6.7
E00026813,93,1.5,5.6
E00026814,89.3,0,10.7
E00026815,94.3,0.6,5.1
E00026816,91.5,1.7,6.8
E00026817,89.1,1,9.9
E00026862,85.7,3.5,10.8
E00026863,83.1,6.6,10.3
E00026864,90.2,3.2,6.6
E00026865,85.4,3.7,11
E00026866,85.6,2.3,12.1
E00026869,84.4,3.3,12.3
E00026870,85.5,1.6,12.8
E00026872,87.8,2.8,9.4
E00026873,80.1,3.7,16.1
E00026874,92.5,2.2,5.3
E00026875,86.9,1.7,11.4
E00026876,75.9,5.7,18.4
E00026877,78.2,5.1,16.7
E00026878,84.6,4.7,10.7
E00026879,80.9,8.7,10.4
E00026880,75.1,6.6,18.4
E00026881,89.2,3,7.8
E00026882,88.1,5.6,6.3
E00026883,81.7,1.8,16.5
E00026884,84.9,3.3,11.8
E00026885,82.2,5,12.9
E00026886,87.4,4.4,8.2
E00026887,85.7,3,11.3
E00026888,79.8,3.7,16.5
E00026889,84.6,5.2,10.2
E00026890,82.8,4.3,12.9
E00026891,82.5,3,14.5
E00026904,90.4,3.2,6.4
E00029213,95.7,1.8,2.4
E00029214,94.4,2.9,2.7
E00029215,90.7,2.6,6.7
E00029216,90.6,4.7,4.7
E00029217,93,2.7,4.4
E00029218,98.6,0.6,0.9
E00029222,89.5,1.1,9.4
E00029223,91,2.5,6.5
E00029224,91.2,1.9,6.9
E00029225,95.8,0,4.2
E00029226,94.8,1.8,3.4
E00029227,93.1,2.2,4.7
E00029228,95.4,1.5,3.1
E00029229,95.1,1.1,3.8
E00029230,90.4,2.5,7.1
E00029231,87.1,3.1,9.8
E00029232,91.5,1.5,7
E00029233,91.3,0.6,8.1
E00029234,93.6,1.7,4.8
E00029235,92.4,1.2,6.4
E00029236,90.8,2.8,6.3
E00029237,84,0.9,15.2
E00029238,95.2,0.4,4.4
E00029239,91.6,1.5,6.8
E00029240,93.3,2.4,4.3
E00029241,97.3,0.4,2.2
E00029242,96.2,0.9,2.8
E00029243,90.3,2.5,7.1
E00029244,90.4,2.5,7.1
E00029245,89.6,1.8,8.5
E00029246,92.8,0.6,6.5
E00029247,93.4,0.9,5.7
E00029248,88.3,6,5.7
E00029249,93.4,2.6,4
E00029250,95.3,1.8,3
E00029251,90.3,3.3,6.4
E00029252,93,1,6
E00029253,97.1,1,1.9
E00029254,92.1,2.5,5.3
E00029255,90,1.4,8.6
E00029256,95.4,3,1.5
E00029257,93.8,1.7,4.5
E00029259,86.8,3.3,9.9
E00029260,92.3,1,6.7
E00029261,86.8,1.7,11.5
E00029264,92.7,1.2,6.1
E00029269,95.4,0,4.6
E00029271,93,2.7,4.3
E00029283,91.6,2,6.4
E00029287,97,1.8,1.2
E00029289,94,1.5,4.5
E00029291,94.7,2,3.2
E00029292,94.2,0.3,5.4
E00029298,95,1.9,3.1
E00029302,94.6,1,4.4
E00029305,90,3.7,6.4
E00029473,95.3,0.3,4.5
E00029480,93.6,1.7,4.7
E00029483,97.4,1.2,1.5
E00029633,89.9,3.6,6.5
E00029637,93.5,2,4.5
E00029638,86.7,2,11.3
E00029641,88.9,5.7,5.4
E00029642,87,2,11
E00029645,93.1,0.4,6.4
E00029646,86.7,4.2,9.2
E00029648,95.8,0.4,3.8
E00029653,87.9,2.4,9.7
E00029655,89.4,2.2,8.4
E00029672,88.9,0.9,10.2
E00029677,93.1,0.4,6.5
E00029678,95.6,0.9,3.5
E00029682,92.3,2,5.7
E00029686,89.6,1.4,9
E00029693,86.5,3.6,9.8
E00029695,95.2,2.4,2.4
E00029698,92.5,2,5.6
E00029699,87.5,2.6,9.8
E00029726,88.7,2.8,8.5
E00175884,81.9,2.4,15.7
E00175885,84.6,5.3,10.2
E00175886,78.8,6.6,14.6
E00175888,82.8,3.5,13.7
E00175889,81.4,6.3,12.3
E00175890,83.9,5.5,10.6
E00175891,77,4.5,18.5
E00175892,91.4,0.4,8.2
E00175899,83.9,0.8,15.3
E00175900,58.9,2.1,39
E00175978,81.6,2,16.4
E00175979,54.8,5.1,40.1
E00175980,87,2.8,10.2
E00176017,76.6,1.4,22
E00176088,81,3.1,15.9
E00176092,79.5,5.7,14.8
E00177741,86.4,1.7,11.9
E00177748,89.6,5.2,5.2
E00180811,90.2,2,7.8
E00180852,69.6,2.8,27.6
E00180869,77,2.5,20.6
E00180886,84.6,1.4,14
E00180901,83.6,4.6,11.8
E00180936,85.4,1.5,13.1
