areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00116925,95.4,0.4,4.2
E00116926,96.2,0,3.8
E00117613,95.8,1.4,2.8
E00117614,91.2,3.9,4.9
E00117615,96.6,0.3,3.1
E00117616,95,1.8,3.2
E00117617,89,4.6,6.4
E00117618,95.5,1.8,2.7
E00117619,96.5,0.4,3
E00117620,94.1,1,4.9
E00117621,91.3,2.6,6.1
E00117622,98.5,0.8,0.8
E00117623,90.2,1.9,7.9
E00117624,94.5,1.9,3.6
E00117625,92.6,3.7,3.7
E00117626,97.6,0.2,2.1
E00117627,98.2,1.5,0.4
E00117628,94.1,2,4
E00117654,94.6,3.1,2.3
E00117655,91.8,1.7,6.5
E00117658,96.3,1.4,2.4
E00117659,95.8,1.1,3.1
E00117664,98.9,0,1.1
E00117665,97.2,0,2.8
E00117672,97.5,0.7,1.8
E00117673,97.2,0.7,2.1
E00117680,96.4,0.5,3.1
E00117681,95.3,1,3.7
E00117682,98.2,0.3,1.5
E00117683,94.8,1,4.2
E00117684,97.2,1.3,1.5
E00117685,96.6,0.4,3
E00117686,94.8,3,2.2
E00117687,95.5,1.7,2.8
E00117688,97.2,0.8,2
E00117689,95.1,1.1,3.8
E00117690,99.3,0.3,0.3
E00117691,90.9,2.1,7
E00117692,93.8,1.8,4.5
E00117693,97.9,0.6,1.5
E00117694,100,0,0
E00117703,93.8,1.7,4.5
E00117704,92,2.7,5.3
E00117705,95.7,0.9,3.5
E00117706,96.3,1.3,2.5
E00117707,91.8,2.7,5.4
E00117708,96.4,0.7,2.9
E00117709,88.4,3.2,8.4
E00117710,94.9,2.1,2.9
E00117711,96.7,2.5,0.8
E00117712,88.7,1.7,9.6
E00117713,97.9,0,2.1
E00117714,96.1,1.1,2.8
E00117715,97.4,0.4,2.2
E00117716,95.9,2,2
E00117717,95.3,0.9,3.8
E00117718,95.6,1.1,3.3
E00117719,93.2,1.6,5.2
E00117727,95.5,0.9,3.6
E00117728,92.8,1.1,6.1
E00117747,93,2.1,4.9
E00117748,95.4,1.2,3.5
E00117749,98.1,1.6,0.3
E00117750,96.9,0,3.1
E00117751,98.1,0,1.9
E00117752,92.6,2.6,4.8
E00117753,97.5,0.4,2
E00117754,94,1.5,4.5
E00117755,97.2,1.8,1.1
E00117756,91.2,3.8,5
E00117757,95,0,5
E00117758,94.8,2.6,2.6
E00117759,96,0,4
E00117760,96.9,1.4,1.7
E00117761,96,0.7,3.3
E00117762,96.3,0,3.7
E00117763,95.8,1.5,2.6
E00117764,99.5,0.5,0
E00117765,96,0.5,3.5
E00117766,98.2,0.3,1.5
E00117767,97.3,1,1.7
E00117768,98.5,0.4,1.1
E00117769,94.3,1.5,4.2
E00117770,95.2,2.9,1.9
E00117771,95.9,2.2,1.9
E00117779,95.6,0.4,4
E00117780,92.5,0.9,6.5
E00117803,94.9,1,4.1
E00117804,96.6,1.3,2.1
E00117805,97.1,0,2.9
E00117806,93.1,2.1,4.8
E00117807,94.7,2.3,3
E00117808,97,0.2,2.8
E00117809,97.6,0.2,2.2
E00117833,96.4,1,2.6
E00117834,95.9,0.4,3.7
E00117835,97.4,0,2.6
E00117836,95.7,0.3,4
E00117837,97.3,0.8,1.9
E00117838,95.7,0.7,3.5
E00117839,98,0.3,1.7
E00117840,94,2.4,3.6
E00117841,96,2.6,1.4
E00117842,97.6,0.6,1.8
E00117843,97.4,1.9,0.7
E00117845,95.5,0.7,3.8
E00117846,98,0.3,1.6
E00117847,93,0.4,6.6
E00117848,93.5,2.7,3.8
E00117849,92.7,2.7,4.6
E00117850,97.9,1,1
E00117851,93.9,1.9,4.2
E00117852,90.8,0,9.2
E00117853,97.2,1.5,1.3
E00117855,96.5,2.2,1.2
E00117856,99.4,0,0.6
E00117873,95,0.9,4
E00117874,93.1,3.9,3
E00117877,96.5,0.6,2.9
E00117878,96.5,0.9,2.6
E00117879,95.3,1.1,3.6
E00117880,96.9,0.8,2.2
E00117881,94.9,1.9,3.2
E00117882,93,4.1,2.9
E00117909,95.2,1.3,3.5
E00117910,95.6,1.9,2.5
E00117911,95.5,2.8,1.6
E00117912,96.2,1.3,2.5
E00117913,96.4,1.6,2
E00117914,94.1,2.1,3.8
E00117915,98,0.4,1.6
E00117916,96.6,0.3,3.1
E00117917,95.1,0.8,4.2
E00117918,97,1.3,1.6
E00117919,92.4,1.8,5.8
E00117920,94.7,2.8,2.5
E00117921,96.5,0.3,3.2
E00117922,92.3,1.7,6
E00117923,95.7,0.8,3.5
E00117924,97.4,0,2.6
E00117925,93.1,1.3,5.6
E00117931,91.2,4.8,4
E00117933,86.6,4.8,8.6
E00117937,89.7,1.9,8.4
E00117939,95.8,0,4.2
E00117940,90.1,2.7,7.2
E00117943,88.9,2.3,8.8
E00117945,94.5,2,3.5
E00163045,97.4,0.8,1.8
E00163046,97,1.2,1.8
E00163047,97.2,0.6,2.2
E00163048,93.1,4.3,2.6
E00163049,97.1,0.3,2.6
E00163050,97.1,1.3,1.6
E00163051,93.2,1.4,5.3
E00163052,97.5,0.6,1.9
E00163053,96.7,0.4,2.9
E00163054,98.6,0.3,1.1
E00163055,95.5,1.1,3.4
E00163056,99.2,0.6,0.3
E00163057,90,4.8,5.2
E00163060,95.2,1.2,3.6
E00163061,96.7,2.1,1.2
E00163062,96.7,0.3,3
