areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00116925,87.1,12.9
E00116926,92.8,7.2
E00117613,94.1,5.9
E00117614,88.8,11.2
E00117615,93.8,6.2
E00117616,94.7,5.3
E00117617,88.9,11.1
E00117618,92.4,7.6
E00117619,94.3,5.7
E00117620,91.6,8.4
E00117621,92.6,7.4
E00117622,96.5,3.5
E00117623,84,16
E00117624,90.8,9.2
E00117625,90.5,9.5
E00117626,95.5,4.5
E00117627,95.5,4.5
E00117628,93,7
E00117654,92.6,7.4
E00117655,90.7,9.3
E00117658,89.6,10.4
E00117659,95.2,4.8
E00117664,94.8,5.2
E00117665,91.9,8.1
E00117672,94.2,5.8
E00117673,90.7,9.3
E00117680,95.3,4.7
E00117681,92.1,7.9
E00117682,96,4
E00117683,93.4,6.6
E00117684,95.2,4.8
E00117685,96.2,3.8
E00117686,92.6,7.4
E00117687,93.2,6.8
E00117688,94.1,5.9
E00117689,92.8,7.2
E00117690,96.2,3.8
E00117691,86.4,13.6
E00117692,92,8
E00117693,96.3,3.7
E00117694,95.6,4.4
E00117703,89.4,10.6
E00117704,85.8,14.2
E00117705,94.2,5.8
E00117706,95,5
E00117707,85.8,14.2
E00117708,90.7,9.3
E00117709,85.2,14.8
E00117710,91.1,8.9
E00117711,95,5
E00117712,84.2,15.8
E00117713,94.8,5.2
E00117714,90,10
E00117715,97.8,2.2
E00117716,95.1,4.9
E00117717,91.4,8.6
E00117718,89,11
E00117719,88.2,11.8
E00117727,91.2,8.8
E00117728,83.3,16.7
E00117747,89.4,10.6
E00117748,93.6,6.4
E00117749,96.6,3.4
E00117750,90.2,9.8
E00117751,94.3,5.7
E00117752,90.9,9.1
E00117753,95.1,4.9
E00117754,89.9,10.1
E00117755,95.4,4.6
E00117756,90.4,9.6
E00117757,90.9,9.1
E00117758,94.1,5.9
E00117759,93.6,6.4
E00117760,94.8,5.2
E00117761,94.9,5.1
E00117762,92.1,7.9
E00117763,89.6,10.4
E00117764,94.1,5.9
E00117765,93.5,6.5
E00117766,92.7,7.3
E00117767,95.9,4.1
E00117768,92.4,7.6
E00117769,94.9,5.1
E00117770,95.5,4.5
E00117771,90.3,9.7
E00117779,94.2,5.8
E00117780,89.2,10.8
E00117803,93.2,6.8
E00117804,94.9,5.1
E00117805,94.7,5.3
E00117806,91.1,8.9
E00117807,92.9,7.1
E00117808,95.2,4.8
E00117809,92.3,7.7
E00117833,95.8,4.2
E00117834,94.7,5.3
E00117835,90.3,9.7
E00117836,93.4,6.6
E00117837,96.5,3.5
E00117838,91.4,8.6
E00117839,95,5
E00117840,94.4,5.6
E00117841,92.7,7.3
E00117842,97.4,2.6
E00117843,94.8,5.2
E00117845,94.1,5.9
E00117846,93.8,6.3
E00117847,85.2,14.8
E00117848,91,9
E00117849,93.4,6.6
E00117850,91.1,8.9
E00117851,93.1,6.9
E00117852,83.3,16.7
E00117853,92.8,7.2
E00117855,91.5,8.5
E00117856,97.1,2.9
E00117873,93.5,6.5
E00117874,93.2,6.8
E00117877,94.5,5.5
E00117878,95.6,4.4
E00117879,89.3,10.7
E00117880,92.5,7.5
E00117881,92.2,7.8
E00117882,93.6,6.4
E00117909,91.4,8.6
E00117910,94,6
E00117911,92.1,7.9
E00117912,94.1,5.9
E00117913,96.4,3.6
E00117914,91.3,8.7
E00117915,93.9,6.1
E00117916,91.9,8.1
E00117917,91.7,8.3
E00117918,93.8,6.2
E00117919,90.3,9.7
E00117920,88.6,11.4
E00117921,95.6,4.4
E00117922,89.5,10.5
E00117923,96.1,3.9
E00117924,94.9,5.1
E00117925,92.8,7.2
E00117931,84.9,15.1
E00117933,78.6,21.4
E00117937,82,18
E00117939,87.5,12.5
E00117940,79.7,20.3
E00117943,86.9,13.1
E00117945,90.5,9.5
E00163045,92.4,7.6
E00163046,94.8,5.2
E00163047,92.3,7.7
E00163048,93.6,6.4
E00163049,93.3,6.7
E00163050,93,7
E00163051,89,11
E00163052,93,7
E00163053,95.9,4.1
E00163054,94.8,5.2
E00163055,92.5,7.5
E00163056,98.6,1.4
E00163057,91.7,8.3
E00163060,94,6
E00163061,95.3,4.7
E00163062,94,6
E00163063,89.6,10.4
E00163066,95.5,4.5
E00163086,88.6,11.4
E00163158,89.6,10.4
E00163159,93.5,6.5
E00163162,93.7,6.3
E00163163,88.8,11.2
E00163165,97.3,2.7
E00163166,96.2,3.8
E00163167,93.4,6.6
E00163168,95.1,4.9
E00163169,94.6,5.4
E00163170,94.7,5.3
E00163171,95.8,4.2
E00163172,93.7,6.3
E00163173,92.4,7.6
E00163174,95,5
E00163175,94.1,5.9
E00163176,94.6,5.4
E00163381,94.1,5.9
E00163382,94.2,5.8
E00163384,94.5,5.5
E00163385,90.4,9.6
E00163386,93,7
E00163387,96.6,3.4
E00163388,95.1,4.9
E00163389,93.7,6.3
E00163390,93.5,6.5
E00163391,94.7,5.3
E00163392,94.8,5.2
E00163393,91.6,8.4
E00163394,94.2,5.8
E00163395,88.1,11.9
E00163396,96.7,3.3
E00163427,95.3,4.7
E00163428,95.4,4.6
E00163429,92.5,7.5
E00163430,94.4,5.6
E00163431,95.4,4.6
E00163432,94.2,5.8
E00163433,95,5
E00163434,92.9,7.1
E00163435,92,8
E00163436,94.3,5.7
E00163437,94,6
E00163438,95,5
E00168069,86.2,13.8
E00168070,91.5,8.5
E00168071,89.8,10.2
E00168072,93.6,6.4
E00168073,84.4,15.6
E00168074,86.4,13.6
E00168075,87,13
E00179078,90.3,9.7
E00182073,90.9,9.1
E00184732,87.6,12.4
E00190546,91.1,8.9
E00190555,92,8
E00190561,90.7,9.3
E00190565,91.6,8.4
E00190575,93,7
E00190579,90.6,9.4
E00190581,90,10
E00190588,96.9,3.1
