areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00116925,98.1,0.9,0.9
E00116926,97.4,2.6,0
E00117613,91.4,8.6,0
E00117614,57.1,42.1,0.8
E00117615,50.5,49.5,0
E00117616,63.3,36.7,0
E00117617,63.2,36.8,0
E00117618,61.4,38.6,0
E00117619,76.3,23.7,0
E00117620,99.2,0.8,0
E00117621,60.3,39.7,0
E00117622,82,18,0
E00117623,35.3,64.7,0
E00117624,13.4,86.6,0
E00117625,87.1,12.9,0
E00117626,65.8,34.2,0
E00117627,79.6,20.4,0
E00117628,61.3,38.1,0.5
E00117654,92.6,4,3.4
E00117655,92.7,5.8,1.5
E00117658,97.8,1.5,0.7
E00117659,97.4,2,0.7
E00117664,99.2,0.8,0
E00117665,95.6,4.4,0
E00117672,92.9,7.1,0
E00117673,97.6,2.4,0
E00117680,97.4,0.7,2
E00117681,96,4,0
E00117682,92.2,5.2,2.6
E00117683,91,3.8,5.3
E00117684,83.4,12.6,4
E00117685,99.1,0.9,0
E00117686,99.3,0.7,0
E00117687,92.8,7.2,0
E00117688,68.3,31.7,0
E00117689,97.2,1.4,1.4
E00117690,80.8,1.5,17.7
E00117691,83.6,6,10.4
E00117692,89.6,3,7.4
E00117693,97.1,2.9,0
E00117694,86.3,12.9,0.7
E00117703,98.3,1.7,0
E00117704,97.9,2.1,0
E00117705,88,11.5,0.5
E00117706,98.2,1.8,0
E00117707,78.7,21.3,0
E00117708,99.2,0.8,0
E00117709,87.5,3.1,9.4
E00117710,94.1,5.9,0
E00117711,96.2,3.8,0
E00117712,96.1,3.9,0
E00117713,100,0,0
E00117714,89,11,0
E00117715,97.7,1.1,1.1
E00117716,99.1,0.9,0
E00117717,91.8,7.5,0.7
E00117718,76.8,22.6,0.6
E00117719,76.8,23.2,0
E00117727,94.2,5.8,0
E00117728,88.1,11,0.9
E00117747,78.6,21.4,0
E00117748,99.2,0.8,0
E00117749,99.3,0.7,0
E00117750,100,0,0
E00117751,93.9,6.1,0
E00117752,85.3,14.7,0
E00117753,100,0,0
E00117754,64.3,35.7,0
E00117755,98.4,1.6,0
E00117756,96,4,0
E00117757,71.1,28.9,0
E00117758,100,0,0
E00117759,72,28,0
E00117760,99.2,0.8,0
E00117761,100,0,0
E00117762,63.4,36.6,0
E00117763,99.2,0.8,0
E00117764,93.3,6.7,0
E00117765,91.6,8.4,0
E00117766,95.1,4.9,0
E00117767,100,0,0
E00117768,60.6,39.4,0
E00117769,96.5,2.8,0.7
E00117770,98.4,1.6,0
E00117771,89.2,10.8,0
E00117779,92.9,7.1,0
E00117780,94.2,5.8,0
E00117803,96.5,3.5,0
E00117804,100,0,0
E00117805,84.3,15.7,0
E00117806,97.2,2.8,0
E00117807,99.2,0.8,0
E00117808,97,3,0
E00117809,94.5,5,0.6
E00117833,89.7,10.3,0
E00117834,100,0,0
E00117835,99.2,0.8,0
E00117836,99.3,0.7,0
