areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00116925,91.6,2.9,5.4
E00116926,85.8,3,11.2
E00117613,87.4,2.1,10.5
E00117614,88.7,3.9,7.4
E00117615,91.9,1.6,6.5
E00117616,87.4,2.6,10
E00117617,73.3,6.1,20.6
E00117618,82.1,2.7,15.2
E00117619,88.3,2.2,9.6
E00117620,85,5.2,9.8
E00117621,84.8,4.8,10.4
E00117622,90.7,1.2,8.2
E00117623,78.5,11.4,10.1
E00117624,52.6,3.6,43.7
E00117625,85.8,4.4,9.8
E00117626,78.1,1.7,20.2
E00117627,83.8,1.1,15.1
E00117628,82.2,3.5,14.3
E00117654,92.9,2.5,4.5
E00117655,85.3,5.4,9.3
E00117658,90.5,4.1,5.4
E00117659,89.4,2.5,8.1
E00117664,83.6,2.2,14.1
E00117665,84.4,2.3,13.2
E00117672,88.3,1.1,10.6
E00117673,93.4,2.4,4.2
E00117680,83.8,1,15.2
E00117681,90.8,3.4,5.8
E00117682,79.9,2.1,17.9
E00117683,91.4,2,6.6
E00117684,85.9,1.8,12.3
E00117685,92.7,1.9,5.3
E00117686,89.8,3.6,6.6
E00117687,86.4,3.7,9.9
E00117688,76.9,2.4,20.8
E00117689,90.1,3.2,6.7
E00117690,84.6,0.4,15.1
E00117691,87.7,7.1,5.2
E00117692,88.5,4.4,7.1
E00117693,89.6,1.2,9.2
E00117694,94.2,1,4.8
E00117703,91.8,3,5.2
E00117704,93.8,3.1,3.1
E00117705,81.7,2.6,15.7
E00117706,95.8,1.3,2.9
E00117707,82.4,6.1,11.6
E00117708,91.8,2.5,5.7
E00117709,72.9,7.7,19.4
E00117710,87.6,3.2,9.2
E00117711,95,0.8,4.2
E00117712,78.1,9.6,12.3
E00117713,84.3,2.1,13.6
E00117714,82.7,2.8,14.5
E00117715,84.1,1.7,14.2
E00117716,91.9,2.4,5.7
E00117717,85.8,2.7,11.5
E00117718,89.3,1.8,8.9
E00117719,89.9,6.2,3.9
E00117727,84.1,1.8,14.2
E00117728,86.2,4.7,9.1
E00117747,76.3,4.9,18.7
E00117748,81,3.2,15.9
E00117749,86.6,1.9,11.6
E00117750,85.9,2.8,11.3
E00117751,91.4,1.4,7.2
E00117752,79.3,5.2,15.5
E00117753,91.4,2.5,6.1
E00117754,83.3,4.5,12.1
E00117755,89.3,1.8,8.9
E00117756,82.4,4.2,13.4
E00117757,82.2,4.5,13.2
E00117758,90.7,1.9,7.5
E00117759,86,4.4,9.6
E00117760,89.7,0.7,9.6
E00117761,93,2.2,4.8
E00117762,74.3,1.7,24.1
E00117763,91.4,3.7,4.8
E00117764,88.5,0.5,11
E00117765,81.2,1.5,17.3
E00117766,87.7,2.1,10.1
E00117767,92.8,1,6.1
E00117768,71.4,2.6,26
E00117769,86.6,3.3,10.1
E00117770,88.3,1.6,10
E00117771,86.3,1.6,12.2
E00117779,89.4,2.2,8.4
E00117780,80.8,4.7,14.5
E00117803,88.5,3.7,7.8
E00117804,90.6,3.8,5.5
E00117805,68.3,3.2,28.5
E00117806,86.7,3.6,9.7
E00117807,89,3.7,7.4
E00117808,90.2,2.3,7.4
E00117809,89.9,1.9,8.2
E00117833,68.6,1.9,29.4
E00117834,86.3,2.4,11.3
E00117835,84.4,5.2,10.4
E00117836,89.4,2.3,8.3
E00117837,91.2,2.7,6.2
E00117838,89.7,3.4,6.9
E00117839,92.8,0.7,6.6
E00117840,84.5,2.8,12.7
E00117841,85.6,2.8,11.6
E00117842,88.4,1.7,9.9
E00117843,90.7,2.6,6.7
E00117845,85.3,4.6,10.2
E00117846,88.9,2.6,8.5
E00117847,74.7,6.6,18.8
E00117848,75.8,4.8,19.4
E00117849,75.5,4.7,19.8
E00117850,90,2.4,7.6
E00117851,83.9,2.7,13.4
E00117852,68,8.1,23.8
E00117853,88.7,1.8,9.5
E00117855,93.3,1.2,5.5
E00117856,68.3,0.6,31.1
E00117873,87,4,9
E00117874,84.5,3.2,12.3
E00117877,71.9,4.2,24
E00117878,81.9,0.4,17.6
E00117879,88.3,4.3,7.5
E00117880,91,1,8
E00117881,93.3,2.2,4.6
E00117882,93.6,1.5,5
E00117909,91.1,2.5,6.3
E00117910,89.6,1.6,8.8
E00117911,83.1,2.8,14.1
E00117912,87.3,2.5,10.2
E00117913,91.1,1.3,7.5
E00117914,90.7,2.8,6.6
E00117915,71,1.6,27.3
E00117916,90,2.8,7.2
E00117917,87.5,4.5,7.9
E00117918,73.6,2.3,24.1
E00117919,85.2,4.8,10
E00117920,85,3.6,11.4
E00117921,69.4,2.1,28.5
E00117922,80.2,6.3,13.5
E00117923,82.9,2.7,14.3
E00117924,90.6,2.6,6.8
E00117925,85.4,4.2,10.4
E00117931,89.6,4.5,5.8
E00117933,85.9,9.4,4.6
E00117937,89.3,7.8,2.9
E00117939,81.7,5.1,13.2
E00117940,89,6.6,4.5
E00117943,79.1,9.2,11.8
E00117945,94.2,2.6,3.2
E00163045,88,2.1,9.9
E00163046,65.3,2.1,32.5
E00163047,91,2.2,6.8
E00163048,86.2,3.5,10.4
E00163049,91.6,1.9,6.4
E00163050,84.9,1.3,13.8
E00163051,84.3,5,10.7
E00163052,89.2,1.9,8.9
E00163053,82.5,2.5,15
E00163054,87.3,0.6,12.1
E00163055,86,3.8,10.2
E00163056,91,0,9
E00163057,89.1,4.4,6.6
E00163060,86.8,1.5,11.7
E00163061,91,1.7,7.3
E00163062,89,1.1,9.9
E00163063,87.7,3.2,9
E00163066,83.2,2,14.8
E00163086,86,5.5,8.5
E00163158,87.4,4.3,8.3
E00163159,84.1,3.9,12
E00163162,85.9,1.7,12.4
E00163163,81.6,4,14.4
E00163165,78.1,0.3,21.5
E00163166,84.4,2,13.6
E00163167,87.1,2.6,10.2
E00163168,82,1.7,16.2
E00163169,82.1,2.4,15.5
E00163170,89.7,2,8.3
E00163171,85.8,0.8,13.3
E00163172,89.1,3.9,7
E00163173,90.4,0.7,8.9
E00163174,71.2,2.5,26.3
E00163175,91.4,1.3,7.2
E00163176,85.4,2.9,11.7
E00163381,91,0.9,8.1
E00163382,83.3,1.1,15.6
E00163384,85.9,1.7,12.4
E00163385,89.7,3,7.3
E00163386,91.7,0,8.3
E00163387,89.2,1.5,9.3
E00163388,89.8,2.7,7.6
E00163389,87.3,1.3,11.3
E00163390,94.2,0.3,5.5
E00163391,88.2,0.8,10.9
E00163392,89.7,0.6,9.7
E00163393,85.9,2.5,11.6
E00163394,85.4,3.1,11.6
E00163395,70.9,5,24.1
E00163396,90.1,0.8,9.1
E00163427,92.9,2.1,5
E00163428,85.9,2.5,11.7
E00163429,92.1,2.1,5.8
E00163430,90.8,2,7.2
E00163431,89.5,1.3,9.2
E00163432,88,1.6,10.5
E00163433,90,1.2,8.7
E00163434,90.9,2,7.1
E00163435,90,1.2,8.8
E00163436,87.2,2.5,10.4
E00163437,89.9,0.3,9.7
E00163438,78.7,3.7,17.7
E00168069,87.8,7.5,4.7
E00168070,82.7,3.4,13.9
E00168071,83.5,5.7,10.8
E00168072,80.2,3.2,16.6
E00168073,83.9,5.9,10.2
E00168074,88.8,6.3,4.9
E00168075,85.3,4.4,10.4
E00179078,85.6,4.7,9.7
E00182073,75.2,4.6,20.2
E00184732,85.4,6,8.6
E00190546,85.3,5,9.7
E00190555,82.9,5,12.2
E00190561,83.1,2.5,14.4
E00190565,81,3.8,15.2
E00190575,88.2,4.2,7.6
E00190579,91,3.2,5.8
E00190581,89.5,4.9,5.7
E00190588,74.9,1.1,23.9
