areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00116925,87.4,12.1,0,0.4,0
E00116926,92.8,4.9,1.5,0.4,0.4
E00117613,94.1,5.2,0,0.7,0
E00117614,88.4,7.2,1,1.4,1.9
E00117615,94.4,4.1,0.3,0.6,0.6
E00117616,94.2,4.1,0.6,0.3,0.9
E00117617,88.9,5,1.8,2.2,2.2
E00117618,92.8,4.9,0.4,0.4,1.3
E00117619,93.9,4.8,0.9,0,0.4
E00117620,91.3,6.3,1,1,0.3
E00117621,92.6,5.7,0,1.3,0.4
E00117622,96.1,3.5,0.4,0,0
E00117623,84.7,9.8,1.6,1.6,2.2
E00117624,90.8,4,2,2.6,0.7
E00117625,90.2,5.4,2.4,1,1
E00117626,95.5,2.9,1,0.5,0.2
E00117627,94.8,5.2,0,0,0
E00117628,92.6,5.2,0,1.2,1
E00117654,92.1,4.5,0.8,1.1,1.4
E00117655,90.7,6.8,1.1,0.8,0.6
E00117658,90.2,7.8,2,0,0
E00117659,94.7,4.2,0.6,0.6,0
E00117664,94.4,4.4,0,1.1,0
E00117665,91.9,6.5,0.5,0.3,0.8
E00117672,92.5,6.1,0.7,0,0.7
E00117673,90.7,8.7,0.7,0,0
E00117680,95.8,2.6,0.3,0.5,0.8
E00117681,92.4,6.6,1,0,0
E00117682,96,3.7,0.3,0,0
E00117683,93.4,5.2,0,1,0.3
E00117684,95,4.8,0.3,0,0
E00117685,96.6,3.4,0,0,0
E00117686,92.3,6,0.3,0,1.4
E00117687,93.2,4.5,1.1,0.6,0.6
E00117688,94.1,4.3,0,1.6,0
E00117689,92.5,5.9,0.5,0.3,0.8
E00117690,96.8,3.2,0,0,0
E00117691,85.9,7.6,1,1.8,3.6
E00117692,91.5,5.3,2.1,0,1.2
E00117693,96.3,3,0.6,0,0
E00117694,95.9,3.1,1,0,0
E00117703,90,7.2,1,0.5,1.2
E00117704,85.4,8.4,3.5,1.3,1.3
E00117705,94.2,4.5,0.6,0.2,0.4
E00117706,94.6,4.1,0.4,0.8,0
E00117707,85.8,10,0.9,3,0.3
E00117708,90.4,7.5,1.4,0.7,0
E00117709,85.2,9,1.9,3.9,0
E00117710,91.4,6.5,1.1,0.3,0.8
E00117711,95,4.2,0,0,0.8
E00117712,84.2,11.4,1.8,0.9,1.8
E00117713,94.8,3.1,0,1,1
E00117714,88.5,7.1,3.8,0.5,0
E00117715,97.8,1.3,0.4,0.4,0
E00117716,94.8,4.4,0,0.8,0
E00117717,91.4,7.7,0.6,0.3,0
E00117718,89,9.2,0.4,0.4,1.1
E00117719,88.2,8.5,1.3,2,0
E00117727,91.2,7.1,0.9,0.9,0
E00117728,82.4,12.9,1.8,2.9,0
E00117747,88.8,6.7,2.5,1.8,0.4
E00117748,93.4,4.6,0.6,0.9,0.6
E00117749,96.6,2.5,0.3,0,0.6
E00117750,90.7,5.9,2.5,0.9,0
E00117751,94.3,5.2,0.2,0.2,0
E00117752,91.3,6.1,0.9,0.4,1.3
E00117753,94.7,3.3,2,0,0
E00117754,89.4,7,1.5,1,1
E00117755,95.1,3.5,1.1,0.4,0
E00117756,90,6.7,2.9,0.4,0
E00117757,90.9,5.8,2.1,0.8,0.4
E00117758,94.4,4.8,0.4,0.4,0
E00117759,93.6,4.4,0.4,0.4,1.2
E00117760,94.8,4.1,0,0.3,0.7
E00117761,95.6,2.9,0,1.5,0
E00117762,92.1,5.8,1.2,0.8,0
E00117763,89.2,6.3,2.2,0.4,1.9
E00117764,94.6,4.9,0,0.5,0
E00117765,93.5,6.5,0,0,0
E00117766,92.9,4.9,0.6,0.6,0.9
E00117767,95.9,3.4,0.3,0,0.3
E00117768,93.4,4.4,0.4,1.8,0
E00117769,94.9,3.6,0.6,0.3,0.6
E00117770,95.5,3.5,0,0.3,0.6
E00117771,90.3,6.9,2.5,0.3,0
E00117779,94.2,5.3,0.4,0,0
E00117780,88.7,7.5,0.9,0.9,1.9
E00117803,93.5,4.8,0.3,0.7,0.7
E00117804,94.5,4.7,0.9,0,0
E00117805,94.2,2.6,1.3,1.6,0.3
E00117806,91.6,5.5,0,0.6,2.3
E00117807,92.6,7.4,0,0,0
E00117808,95.6,3.2,1.2,0,0
E00117809,92.5,6,0.9,0.6,0
E00117833,95.8,2.3,1.6,0.3,0
E00117834,94.3,3.6,1.2,0,0.8
E00117835,89.6,8.1,0.7,0.4,1.1
E00117836,93.1,5.9,0.7,0,0.3
E00117837,96.5,1.9,0,0.8,0.8
E00117838,91.2,6.7,0.7,0.9,0.4
E00117839,94.7,3.9,0.7,0.7,0
E00117840,94.4,2.8,0,1.2,1.6
E00117841,93.1,5.7,1.2,0,0
