areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00041473,0,39.3,50,10.7
E00041474,5.4,63.1,21.5,10
E00041475,0,37.4,52.7,9.9
E00041476,0,19.4,49.5,31.1
E00041479,5,57.5,32.5,5
E00041480,15.9,42.8,38.6,2.8
E00041481,7.5,42.9,36.8,12.8
E00041482,0.8,40.3,48.8,10.1
E00041491,2.4,17.6,70.4,9.6
E00041495,2.9,58.3,30.9,7.9
E00041498,3.7,34.2,41.1,21.1
E00041499,16,62.5,20.8,0.7
E00041500,17.3,59.1,22.8,0.8
E00041501,13.1,67.9,17.5,1.5
E00041502,4.2,55.1,29.7,11
E00041503,0.9,77.4,20.8,0.9
E00041505,3.3,73.3,20.8,2.5
E00041536,0,35.3,48.9,15.8
E00041537,0.7,55.6,38.7,4.9
E00041538,10.6,47.5,36.2,5.7
E00041539,5.3,38.6,50.9,5.3
E00041540,0,23.4,46.8,29.9
E00041541,0,2.9,75.2,21.9
E00041542,26.3,48.9,19.7,5.1
E00041543,0,7.3,70.8,21.9
E00041545,1.1,9.8,63,26.1
E00041546,0.9,56.5,35.7,7
E00041547,1.3,33.8,32.5,32.5
E00041549,6.3,56.6,23.9,13.2
E00041550,1.5,45.1,39.1,14.3
E00041551,0.7,48.9,36.7,13.7
E00041552,13.3,27.2,35.4,24.1
E00041553,0.7,40.1,40.1,19
E00041554,0.9,53.7,38,7.4
E00041555,6.5,21.8,60.5,11.3
E00041556,15.4,58.2,17.6,8.8
E00041557,5.1,35.4,35.4,24.1
E00041558,14.3,51.6,27,7.1
E00041559,0.9,22.3,48.2,28.6
E00041560,0,57,30,13
E00041561,0,22.2,50,27.8
E00041563,0,28.6,61.7,9.8
E00041564,1.6,29.3,47.1,22
E00041565,3.8,32.7,52.9,10.6
E00041566,4,27.3,49.3,19.3
E00041567,19.8,54,21.4,4.8
E00041568,15.5,51.7,24.1,8.6
E00041569,7,65.9,24.8,2.3
E00041570,8.6,39.1,39.8,12.5
E00041813,9.7,53.1,17.7,19.5
E00041815,0,40.8,40,19.2
E00041817,0.8,24.6,35.4,39.2
E00041820,4.6,44.4,49.1,1.9
E00041821,0.8,21.3,54.9,23
E00041823,7.7,33.8,53.8,4.6
E00041824,1.6,18,62.3,18
E00041825,0.8,52.4,37.9,8.9
E00041826,0,36.5,52.4,11.1
E00041829,2.5,23.7,52.5,21.2
E00041831,0.8,8.2,45.1,45.9
E00041832,22.3,35.5,35.5,6.6
E00041836,23.4,30.5,33.6,12.5
E00041838,0,11,55.9,33.1
E00041840,0.8,37,43.7,18.5
E00041844,0.8,26.4,35.2,37.6
E00104652,0,1.7,93.4,5
E00104653,0,19.8,48.4,31.7
E00104654,0,27.2,56.6,16.2
E00104655,2.5,19.8,73.6,4.1
E00104656,1.3,32.9,55.1,10.8
E00104657,0.8,16.4,64.1,18.8
E00104658,1.7,63.8,31,3.4
E00104659,1.4,55.2,36.6,6.9
E00104661,4.7,32.7,36,26.7
E00104662,1,21.5,35.9,41.6
E00104663,0,6,64.7,29.3
E00104664,2.8,23.4,43.3,30.5
E00104665,7.5,38,29.9,24.6
E00104666,3,31.6,57.1,8.3
E00104667,11.6,41.3,37,10.1
E00104668,2.8,50.7,41,5.6
E00104669,10,34.2,44.2,11.7
E00104670,0.8,25,65.8,8.3
E00104671,0.8,36.4,58.5,4.2
E00104672,0.8,24,47.1,28.1
E00104673,0.8,29.9,62.2,7.1
E00104674,0,21.8,77.4,0.8
E00104675,24.8,6.6,62.8,5.8
E00104676,2.8,21.7,65,10.5
E00104677,8.1,61,24.3,6.6
E00104678,0,0,20.5,79.5
E00104679,1.2,21.7,67.5,9.6
E00104680,12.7,53.2,29.4,4.8
E00104681,1.6,31.7,56.1,10.6
E00104682,0,63.8,33.3,2.8
E00104683,0.8,24.4,66.1,8.7
E00104705,5.5,52.8,35.4,6.3
E00104706,2.1,24.6,26.1,47.2
E00104707,0.6,14.2,53.5,31.6
E00104708,1.4,25.4,53.6,19.6
E00104709,0.8,24.8,49.6,24.8
E00104710,2,16.3,36.7,44.9
E00104721,4.5,48.5,38.1,9
E00104722,0,55.8,37,7.2
E00104723,0.7,78.7,17.6,2.9
E00104725,0.6,28.3,46.1,25
E00104726,0.5,24.3,37.2,38.1
E00104727,10.1,61.5,23,5.4
E00104729,4.9,44.2,29,21.9
E00104731,12,60.2,22.3,5.4
E00104732,4.9,58.7,27.3,9.1
E00104733,30.8,60.8,7.7,0.8
E00104734,6.8,53.8,30.3,9
E00104735,0.5,56.2,34.6,8.6
E00104736,0.8,23.8,54.9,20.5
E00104737,2.3,40.3,40.3,17.1
E00104738,0,11.7,78.3,10
E00104739,4,38,48,10
E00104740,1.6,57.5,36.2,4.7
E00104741,5.8,48.6,29.7,15.9
E00104742,1.6,17.5,78.6,2.4
E00104743,1.9,35.5,56.1,6.5
E00104744,17.3,17.3,63,2.4
E00104745,2.1,33.8,63.4,0.7
E00104746,1.4,10.9,84.8,2.9
E00104749,3.2,28.6,66.7,1.6
E00104750,0.8,45.1,51.1,3
E00104751,0,34.1,59.1,6.8
E00104752,1.4,24.1,68.1,6.4
E00104758,0,14.4,50.8,34.7
E00104775,0,29.8,68.5,1.6
E00104776,0.8,55.3,36.6,7.3
E00104777,5,21,63,10.9
E00104778,0.8,28.2,56.5,14.5
E00104779,1.4,30.8,53.7,14
E00104780,0.8,66.9,23.6,8.7
E00104781,18.6,23.4,55.1,3
E00104782,0,35.7,55,9.3
E00104785,0.8,16,80,3.2
E00104786,0.8,38.2,58.8,2.3
E00104787,1.6,35.2,57,6.3
E00104788,18.5,20.7,54.3,6.5
E00104789,0,25.2,64.2,10.6
E00104790,0.8,22,74.8,2.4
E00104791,0.7,55.1,38.2,5.9
E00104793,0.7,62.2,28,9.1
E00104794,2.3,20.2,67.4,10.1
E00104801,8.1,49.1,39.1,3.7
E00104802,0,23,54.9,22.1
E00104803,2.5,50.8,42.6,4.1
E00104804,1.4,11.4,52.1,35
E00104805,1.9,13.6,21.4,63
E00104806,0,37.9,43.1,19
E00104807,9.1,33.9,36.4,20.7
