areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00041473,7,30.1,62.9
E00041474,2.3,43.8,53.8
E00041475,1.6,36.2,62.2
E00041476,7.8,21.4,70.9
E00041479,2.4,34.5,63.1
E00041480,3.5,44.8,51.7
E00041481,0,45,55
E00041482,4.7,36.4,58.9
E00041491,5.3,29.8,64.9
E00041495,3.5,34.7,61.8
E00041498,3.2,31.6,65.3
E00041499,2,42.6,55.4
E00041500,4,49.2,46.8
E00041501,2.9,54.7,42.3
E00041502,0.8,39,60.2
E00041503,3.8,42.5,53.8
E00041505,5,53.8,41.2
E00041536,3.7,28.4,67.9
E00041537,3.5,36.1,60.4
E00041538,0.7,42.7,56.6
E00041539,5.3,35.4,59.3
E00041540,1,19.9,79.1
E00041541,1.8,14.7,83.5
E00041542,0.7,49.3,50
E00041543,0,22.1,77.9
E00041545,2.1,22.3,75.5
E00041546,5.2,32.2,62.6
E00041547,5.3,21.2,73.5
E00041549,2.5,26.1,71.3
E00041550,1.5,26.5,72
E00041551,0.7,28.1,71.2
E00041552,3.2,29.7,67.1
E00041553,2.2,21.6,76.1
E00041554,3.7,43.9,52.3
E00041555,1.7,25.6,72.7
E00041556,2.2,35.6,62.2
E00041557,3,27.7,69.4
E00041558,4.7,37.2,58.1
E00041559,4.5,22.5,73
E00041560,5.8,38.8,55.3
E00041561,4.8,27.2,68
E00041563,0.7,26.7,72.6
E00041564,2.6,21.5,75.9
E00041565,2,24.5,73.5
E00041566,2.6,13.7,83.7
E00041567,0,51.6,48.4
E00041568,1.7,43.6,54.7
E00041569,1.5,47.3,51.1
E00041570,3.9,35.7,60.5
E00041813,0,43.4,56.6
E00041815,0,27.3,72.7
E00041817,4.6,26.2,69.2
E00041820,8.2,26.4,65.5
E00041821,3.5,25.4,71.1
E00041823,3.1,29.2,67.7
E00041824,4.8,22.4,72.8
E00041825,2.5,33.6,63.9
E00041826,3.2,32.8,64
E00041829,2.5,27.5,70
E00041831,3.3,20.8,75.8
E00041832,0,44.6,55.4
E00041836,4.5,48.9,46.6
E00041838,4.8,25.6,69.6
E00041840,4.1,28.1,67.8
E00041844,1.6,23.8,74.6
E00104652,11.9,23.7,64.4
E00104653,4.8,26.4,68.8
E00104654,5.8,23.9,70.3
E00104655,0.8,33.9,65.3
E00104656,1.9,31.8,66.2
E00104657,3.1,24.4,72.4
E00104658,0,36.2,63.8
E00104659,2.7,41.1,56.2
E00104661,2.8,31.7,65.5
E00104662,2.4,24.6,73
E00104663,2.3,17.3,80.5
E00104664,1.4,28.6,70
E00104665,3.7,42.9,53.4
E00104666,0.8,33.8,65.4
E00104667,0.7,51.8,47.4
E00104668,1.4,40.6,58
E00104669,3.3,38.5,58.2
E00104670,0,35.2,64.8
E00104671,0,29.3,70.7
E00104672,0.8,24.8,74.4
E00104673,1.6,28.9,69.5
E00104674,3.3,34.1,62.6
E00104675,1.6,43.4,54.9
E00104676,0.7,32.6,66.7
E00104677,3.6,61.6,34.8
E00104678,3.4,9.5,87.2
E00104679,0,24.1,75.9
E00104680,4,50.4,45.6
E00104681,1.7,24,74.4
E00104682,3.5,47.5,48.9
E00104683,3.2,28.6,68.3
E00104705,3.1,34.9,62
E00104706,2.8,23.2,73.9
E00104707,5.2,19,75.8
E00104708,2.9,31.9,65.2
E00104709,0,27.4,72.6
E00104710,4.5,22.7,72.7
E00104721,3.7,36.6,59.7
E00104722,2.9,33.3,63.8
E00104723,3.7,53,43.3
E00104725,3.3,22,74.7
E00104726,4.2,23.3,72.6
E00104727,4.1,50,45.9
E00104729,2.3,40.4,57.3
E00104731,4.1,50.9,45
E00104732,2.2,43.9,54
E00104733,2.3,66.9,30.8
E00104734,2.8,44,53.2
E00104735,2.2,37.3,60.5
E00104736,2.5,28.1,69.4
E00104737,0.8,35.4,63.8
E00104738,5.2,26.7,68.1
E00104739,5.9,39.6,54.5
E00104740,2.4,48.8,48.8
E00104741,3.6,40,56.4
E00104742,3.2,33.6,63.2
E00104743,4,25.2,70.9
E00104744,3.9,51.2,44.9
E00104745,2.7,37.7,59.6
E00104746,2.8,26.2,70.9
E00104749,3.3,24.4,72.4
E00104750,5.9,28.1,65.9
E00104751,4.6,26,69.5
E00104752,4.3,34,61.7
E00104758,7.5,19.2,73.3
E00104775,0.8,31.1,68
E00104776,4.1,44.7,51.2
E00104777,0,32,68
E00104778,5.4,24.6,70
E00104779,5.1,30.8,64
E00104780,0,42.5,57.5
E00104781,2.4,40.1,57.5
E00104782,4.6,32.3,63.1
E00104785,4.8,31.5,63.7
E00104786,3.9,41.9,54.3
E00104787,5.3,34.4,60.3
E00104788,0,41.9,58.1
E00104789,1.6,31.5,66.9
E00104790,3.1,24,72.9
E00104791,2.2,44.4,53.3
E00104793,1.4,46.5,52.1
E00104794,3.9,26.4,69.8
E00104801,5,34.8,60.2
E00104802,5.6,25,69.4
E00104803,3.3,41.8,54.9
E00104804,3.5,24.1,72.3
E00104805,6,12.8,81.2
E00104806,2.6,24.8,72.6
E00104807,2.5,35.6,61.9
E00104808,4.6,27.8,67.6
E00104809,3,21.2,75.8
E00104810,1.7,16.8,81.5
E00104812,2.2,40.3,57.5
E00104813,0.7,19.4,79.9
E00104814,0.7,38.1,61.2
E00104815,0,31.8,68.2
E00104856,4.2,26.9,68.9
E00104864,2.5,35.2,62.3
E00104865,1.5,26.7,71.8
E00104866,1.7,37.3,61
E00104867,4.9,43.1,52
E00104868,3.4,35.1,61.5
E00104869,2,44.7,53.3
E00104870,3.4,25.3,71.2
E00104871,4.4,23.3,72.2
E00104872,3.8,34.6,61.6
E00104873,5.9,33.3,60.7
E00104874,5.3,38.3,56.4
E00104875,3.4,34.5,62.2
E00104876,6.7,64.4,28.8
E00104877,3.9,33.6,62.5
E00104878,4,34.7,61.3
E00104879,4.1,45.5,50.4
E00106030,2.3,27.9,69.8
E00106031,0,23.1,76.9
E00106037,4.7,41.1,54.3
E00139851,2.1,27.7,70.2
E00139852,1.8,34.2,64
E00139853,3.3,14,82.6
E00139854,2.4,26.4,71.2
E00139859,1.6,31.2,67.2
E00139860,2.2,37.2,60.6
E00139861,0,47.1,52.9
E00139866,0,58.2,41.8
E00139868,1.3,64.4,34.4
E00139869,4.9,51.4,43.8
E00139872,5.7,30.1,64.2
E00139873,6.1,19.4,74.5
E00139901,2.3,65.1,32.6
E00139902,2.2,53.3,44.5
E00139903,1.6,61.1,37.4
E00139904,0.7,46,53.3
E00139907,4.4,35.3,60.3
E00139908,2.2,34.1,63.8
E00139909,4.5,28.8,66.7
E00139914,0.8,56.3,43
E00139915,2.2,57.4,40.4
E00139927,0.5,62,37.5
E00139928,3.1,43.8,53.1
E00139929,3.8,16,80.2
E00139930,4.1,31.3,64.6
E00139931,1.4,37.1,61.4
E00139932,3.3,26.3,70.4
E00139933,5.5,29.9,64.6
E00139934,2.2,28.7,69.1
E00139935,4.5,38.6,56.8
E00139936,4.2,38.2,57.6
E00139937,4,21.8,74.2
E00139938,3.5,67,29.6
E00139942,1.4,37.4,61.2
E00139943,0.8,28.9,70.2
E00139944,3,40.6,56.4
E00139945,3.8,27.6,68.6
E00139946,4.2,25.2,70.6
E00139947,2.8,36.6,60.7
E00139948,1.8,30.1,68.1
E00139949,0,13.9,86.1
E00139951,4.5,23.1,72.4
E00139952,3.4,13.4,83.2
E00139953,0.9,48.7,50.4
E00139954,1.7,40.3,58
E00139955,4.2,42.4,53.4
E00139957,0.8,31.7,67.5
E00139958,2.6,27.4,70
E00139959,2.6,43.6,53.8
E00139960,3.5,27,69.6
E00139961,2.4,26.4,71.2
E00139962,4.3,39.1,56.5
E00139963,3.8,25,71.2
E00139964,0,25.2,74.8
E00139965,1.6,22.2,76.2
E00139966,3.6,43.2,53.2
E00139967,4.7,46,49.3
E00139968,6,31,62.9
E00139969,2.6,26.3,71.1
