geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00015167,47.4,16.4,10.8,9.2,16.2
E00015168,52.6,29.3,7.9,6,4.2
E00015169,73.1,22.9,0.4,2,1.6
E00015171,56.9,32.2,4.7,4.3,1.9
E00015172,63.9,15.1,4.2,13.4,3.4
E00015173,43.8,20.2,9,13.5,13.5
E00015175,49,25.1,7.6,10,8.4
E00015176,31.9,14.6,11.1,16.4,26.1
E00015178,50.6,35.4,3.9,3.9,6.2
E00015179,60.1,26,3.4,4.8,5.8
E00015181,40.3,21.5,13.1,15.2,9.9
E00015182,59,22.3,3.2,7.4,8
E00015183,54.4,11.7,2.3,2.3,29.2
E00015184,50.8,23.4,8.2,6.6,11.1
E00015185,70.3,19,4.8,4.5,1.5
E00015186,45.7,26.7,12.1,7.8,7.8
E00015187,58.8,24.8,5.8,5.1,5.5
E00015188,49.5,34.3,9.5,5.7,1
E00015189,54.5,25,8.1,6.7,5.7
E00015190,51.9,33.1,6.4,3.1,5.6
E00015191,63.4,30.9,2.9,1.7,1.1
E00015192,57.8,27.5,4.3,6.6,3.9
E00015193,65.7,21.2,9.1,3,1
E00015194,61.6,31.1,4.6,2,0.7
E00015195,68.9,28.1,0.5,1.2,1.2
E00015196,61.7,21.3,6.4,4.3,6.4
E00015197,72.8,22,0.8,1.2,3.3
E00015198,70,19,4.5,1.5,5
E00015199,57.3,20.5,7.7,6.6,7.9
E00015201,62,15.9,6.2,2.4,13.5
E00015202,60,20.9,7,5.2,7
E00015620,53.5,34.2,6.6,3,2.7
E00015623,47.7,17.8,10.8,9,14.6
E00015624,63.6,23.4,4.1,5.9,3
E00015625,42.9,41.1,5.2,4.6,6.1
E00015627,52.6,10.5,6,6,25
E00015628,53.1,21.1,7,12,6.8
E00015629,56.4,30.9,8.2,2.5,2.1
E00015630,55.3,32.2,3.5,5.2,3.8
E00015632,56,32.5,5.6,3,3
E00015634,54.3,35.3,5,3.8,1.4
E00015635,61.4,17.3,9.4,5.5,6.4
E00015636,58.4,26.9,4.9,6.8,2.9
E00015637,54,27.4,9.9,4,4.7
E00015638,65,19,6.8,5.8,3.5
E00015660,66.7,22.7,3.8,5.7,1.1
E00015661,63.6,10.9,9.6,8.6,7.3
E00015662,53,35.6,6,3.2,2.2
E00015663,53.8,34.6,4.6,3.5,3.5
E00015664,61.5,25.6,6,4.7,2.3
E00015665,68.1,17.1,7.2,4.2,3.4
E00015667,72.8,19.8,2.2,3.4,1.9
E00015668,52.7,29.5,5.9,3.2,8.6
E00015669,60.3,28.4,3.5,2.6,5.2
E00015670,62.7,30.3,4.4,1.8,0.9
E00015671,54.8,30.1,7.1,4.2,3.8
E00015672,69.8,15.3,5.9,6.6,2.3
E00015673,50,28.2,8,8.4,5.5
E00015674,74.6,13.4,4,7,1
E00015675,52.7,32.3,4.1,4.9,5.9
E00015676,57.9,26.7,4.4,6.3,4.7
E00015677,62.2,27.1,3.6,2.8,4.4
E00015678,66.4,16.4,7.6,4.8,4.8
E00015679,63.1,24.4,5.5,4.8,2.2
E00015680,78.6,14.2,0.9,3.6,2.7
E00015681,41.2,16.6,10.6,10.1,21.6
E00015682,62.6,24.3,6.1,2.8,4.2
E00015683,64.3,25,5.6,3.6,1.5
E00015684,77.6,11.2,6.2,2.9,2.1
E00015686,59.5,26.2,6.7,4.3,3.3
E00015687,59.4,30.5,4.3,4.5,1.3
E00015688,51.2,22.7,10.1,11.1,4.8
E00015689,59.3,34.8,4,0,2
E00015690,56.9,29.7,6,4.3,3.1
E00015691,46.2,45,4.6,1.9,2.3
E00015692,59.3,30.3,5.5,3,1.9
E00015693,56.1,30.5,4.6,4.9,4
E00015694,74.1,11.6,4.5,6.3,3.6
E00015695,54.7,31.5,8.4,3.5,1.9
E00015696,61.8,26.6,4.7,4.3,2.7
E00015697,57.4,28.4,5.3,3.5,5.3
E00015698,45.8,40.1,5,4.6,4.6
E00015699,46.7,36,6.3,3.3,7.7
E00015700,60.1,31.5,4.2,2.6,1.6
E00015701,54.2,31.5,8.8,2.5,2.9
E00015702,58.4,28.4,5.4,6.2,1.6
E00015704,52.5,32.3,5.9,3.5,5.9
E00015706,67.5,24.9,2.6,3.7,1.3
E00015707,50.3,31,6.5,5.8,6.5
E00015708,58.8,26.2,4.7,5,5.2
E00019722,65.3,25.4,6.3,2.6,0.4
E00019752,64.8,24.1,3.8,5.2,2.1
E00019754,52.1,29.2,6.5,7.1,5.1
E00019766,61.6,32.4,2.8,2.1,1.1
E00019767,54.5,33.3,5.8,5.4,1
E00019768,72.7,16.1,7,2.9,1.2
E00019769,60.6,24.8,5.2,5.2,4.2
E00019770,52.2,28.9,6.5,4.7,7.8
E00019772,67.7,23,5,3.1,1.2
E00019773,40,19.5,17.2,9.6,13.7
E00019774,50.2,19.6,7.4,8.8,14
E00019778,43.7,29.4,9.5,8.7,8.7
E00019779,50.9,15.1,10.1,15.1,8.9
E00019780,63.1,29.1,4.5,1.8,1.5
E00019781,49.6,17.8,8.5,9.8,14.3
E00019782,59.9,27.6,6.9,4.3,1.3
E00019783,63.5,19.4,5.7,6.8,4.6
E00019784,42.9,11.7,8.3,15.6,21.5
E00019785,46.6,29.9,7.7,7.7,8.1
E00019787,49.9,29.4,7.8,7.3,5.7
E00019788,57.9,26.3,6.8,4.3,4.6
E00019789,57.2,27.7,5.8,5.5,3.8
E00019791,55,20.7,9.5,8.7,6.1
E00019793,46.1,24.1,9.5,9.5,10.8
E00019794,58.9,24.2,9.3,4.8,2.8
E00019796,62.8,22.8,3.3,7,4.2
E00019797,62.2,16.9,5.5,5.5,9.8
E00019800,41.2,12.8,10.9,10.9,24.1
E00019801,49.9,26.8,7.6,8.6,7.1
E00019802,55.1,29.3,3.8,4.9,6.8
E00019804,57.3,24.8,5,5.3,7.6
E00019805,62.6,23.4,4.8,4.4,4.8
E00019806,56.1,24.5,9.9,4.1,5.4
E00019807,58.1,18.4,6.4,8.2,9
E00019810,54.3,10.5,9.3,11.3,14.6
E00019812,62.5,21.3,6.7,4.9,4.5
E00019813,44.5,22.1,11.5,11.7,10.2
E00019814,55.6,29.5,4,5.6,5.3
E00019819,54.2,24,6.9,8.4,6.5
E00019823,74.6,14,4.7,4.7,2.2
E00019824,54.8,28.1,6.2,5.4,5.6
