geography_code,disability_3a-001,disability_3a-002
E00015167,11.8,88.2
E00015168,14.9,85.1
E00015169,21.3,78.7
E00015171,22.2,77.8
E00015172,17.6,82.4
E00015173,15.2,84.8
E00015175,12.9,87.1
E00015176,4.4,95.6
E00015178,16.2,83.8
E00015179,16.6,83.4
E00015181,9.5,90.5
E00015182,17.5,82.5
E00015183,15.7,84.3
E00015184,8.3,91.7
E00015185,17.8,82.2
E00015186,16.7,83.3
E00015187,17.6,82.4
E00015188,28.3,71.7
E00015189,10.8,89.2
E00015190,18.2,81.8
E00015191,23.6,76.4
E00015192,14,86
E00015193,15,85
E00015194,16.1,83.9
E00015195,22.4,77.6
E00015196,31.7,68.3
E00015197,23.9,76.1
E00015198,20.5,79.5
E00015199,17,83
E00015201,5.9,94.1
E00015202,13.6,86.4
E00015620,16.7,83.3
E00015623,10.6,89.4
E00015624,14.9,85.1
E00015625,11.3,88.7
E00015627,10.5,89.5
E00015628,12.5,87.5
E00015629,13.5,86.5
E00015630,25,75
E00015632,19.2,80.8
E00015634,12.7,87.3
E00015635,10.6,89.4
E00015636,13.3,86.7
E00015637,13.5,86.5
E00015638,9.4,90.6
E00015660,18.4,81.6
E00015661,9.8,90.2
E00015662,15.7,84.3
E00015663,14.2,85.8
E00015664,11.6,88.4
E00015665,17.7,82.3
E00015667,19,81
E00015668,18.3,81.7
E00015669,19.2,80.8
E00015670,12.3,87.7
E00015671,19.4,80.6
E00015672,9.9,90.1
E00015673,16.6,83.4
E00015674,9.5,90.5
E00015675,13.5,86.5
E00015676,18.6,81.4
E00015677,12.4,87.6
E00015678,9.3,90.7
E00015679,8.5,91.5
E00015680,17,83
E00015681,4,96
E00015682,14.9,85.1
E00015683,24.2,75.8
E00015684,10.9,89.1
E00015686,19.9,80.1
E00015687,20.3,79.7
E00015688,11.5,88.5
E00015689,18.2,81.8
E00015690,18,82
E00015691,20.5,79.5
E00015692,14.8,85.2
E00015693,18.7,81.3
E00015694,11.6,88.4
E00015695,15.2,84.8
E00015696,15.7,84.3
E00015697,15.9,84.1
E00015698,19.8,80.2
E00015699,14.7,85.3
E00015700,15.8,84.2
E00015701,10.5,89.5
E00015702,17.7,82.3
E00015704,13.1,86.9
E00015706,13,87
E00015707,27.1,72.9
E00015708,19.9,80.1
E00019722,15.3,84.7
E00019752,18.9,81.1
E00019754,11.6,88.4
E00019766,21.3,78.7
E00019767,19.8,80.2
E00019768,5.4,94.6
E00019769,16.9,83.1
E00019770,14.7,85.3
E00019772,18.8,81.2
E00019773,11.9,88.1
E00019774,15.2,84.8
E00019778,6.3,93.7
E00019779,6.2,93.8
E00019780,21.8,78.2
E00019781,13.5,86.5
E00019782,19.6,80.4
E00019783,23.4,76.6
E00019784,10.3,89.7
E00019785,18,82
E00019787,14,86
E00019788,15.2,84.8
E00019789,19.9,80.1
E00019791,12.3,87.7
E00019793,15.9,84.1
E00019794,19.9,80.1
E00019796,14.2,85.8
E00019797,23.8,76.2
E00019800,11.6,88.4
E00019801,15.7,84.3
E00019802,16.1,83.9
E00019804,13.3,86.7
E00019805,16.1,83.9
E00019806,11.3,88.7
E00019807,8.3,91.7
E00019810,6.9,93.1
E00019812,9.8,90.2
E00019813,12.7,87.3
E00019814,15.6,84.4
E00019819,14.6,85.4
E00019823,9,91
E00019824,15.9,84.1
E00019825,11.5,88.5
E00019827,9.5,90.5
E00019828,11.5,88.5
E00019829,16.8,83.2
E00019831,11,89
E00019833,21.4,78.6
E00019834,10.4,89.6
E00019836,12,88
E00019838,14.4,85.6
E00019841,12.3,87.7
E00019842,7.9,92.1
E00019843,11.5,88.5
E00019845,17.6,82.4
E00019847,11.6,88.4
E00019848,12.4,87.6
E00019924,19.1,80.9
E00019927,14.5,85.5
E00019929,17.3,82.7
E00019938,12.6,87.4
E00019942,14.6,85.4
E00019943,13.1,86.9
E00019944,13.8,86.2
E00019945,15.9,84.1
E00019948,15.7,84.3
E00019958,12.9,87.1
E00019960,18.2,81.8
E00019961,13.8,86.2
E00019962,15.8,84.2
E00019968,20.3,79.7
E00019972,11.4,88.6
E00019974,10.5,89.5
E00019975,15.6,84.4
E00019978,8.8,91.2
E00019979,11.1,88.9
E00019980,16,84
E00019983,10.4,89.6
E00019985,12.8,87.2
E00019987,15.1,84.9
E00019989,14.8,85.2
E00019992,9.5,90.5
E00019998,13.1,86.9
E00020003,14.4,85.6
E00020004,12.6,87.4
E00020005,12.4,87.6
E00020006,16.2,83.8
E00020036,17.4,82.6
E00020094,23.6,76.4
E00020095,13.9,86.1
E00020096,24.6,75.4
E00020097,19.4,80.6
E00020098,10.4,89.6
E00020099,24.5,75.5
E00020100,19.3,80.7
E00020102,24.3,75.7
E00020103,20.4,79.6
E00020104,19.7,80.3
E00020105,21.6,78.4
E00020107,16.2,83.8
E00020108,18.6,81.4
E00020109,15.3,84.7
E00020110,16.9,83.1
E00020111,15.6,84.4
E00020112,12.6,87.4
E00020113,10,90
E00020114,23.3,76.7
E00020115,14.5,85.5
E00020116,14.1,85.9
E00020117,17.8,82.2
E00020118,12.6,87.4
E00020119,11.4,88.6
E00020120,12.3,87.7
E00020121,12.1,87.9
E00020122,16.5,83.5
E00020123,14.4,85.6
E00020124,16,84
E00020125,21.3,78.7
E00020126,17.4,82.6
E00020127,18.3,81.7
E00020128,19.3,80.7
E00020129,16.5,83.5
E00020130,17.9,82.1
E00020131,20.9,79.1
E00020132,12.5,87.5
E00020137,20.9,79.1
E00020138,17.6,82.4
E00020139,24.4,75.6
E00023927,19.7,80.3
E00023936,9,91
E00023944,27.3,72.7
E00023945,5.8,94.2
E00023947,22.7,77.3
E00023972,6,94
E00023978,23.2,76.8
E00024010,15.6,84.4
E00024011,18.1,81.9
E00024012,15.7,84.3
E00024016,19.6,80.4
E00024017,20.3,79.7
E00024018,20.1,79.9
E00024020,22,78
E00024024,14.9,85.1
E00024026,16.5,83.5
E00024028,23.1,76.9
E00024029,10.7,89.3
E00024030,12.7,87.3
E00165807,22.4,77.6
E00165808,18.1,81.9
E00165809,14.2,85.8
E00166630,8.3,91.7
E00166632,8.2,91.8
E00166633,11.2,88.8
E00166635,5.1,94.9
E00166638,13.1,86.9
E00166640,13,87
E00167478,16,84
E00167479,3.8,96.2
E00167480,9.6,90.4
E00167481,11.4,88.6
E00167482,16.7,83.3
E00167491,9.8,90.2
E00167492,11.7,88.3
E00167494,12.6,87.4
E00167496,8.2,91.8
E00167497,9.4,90.6
E00167503,26.4,73.6
E00167766,18.4,81.6
E00167989,8.1,91.9
E00167998,14,86
E00167999,18.1,81.9
E00168080,16.3,83.7
E00168082,11.1,88.9
E00171533,9.7,90.3
E00171534,0.8,99.2
E00171535,3.1,96.9
E00171540,5.6,94.4
E00171542,8.6,91.4
E00171543,6.2,93.8
E00171545,8.8,91.2
E00171546,8.6,91.4
E00171549,21.8,78.2
E00175226,7.1,92.9
E00175227,6.2,93.8
E00175228,6.3,93.7
E00175229,8.6,91.4
E00175251,20.3,79.7
E00175252,4.4,95.6
E00175253,8.3,91.7
E00175254,8.6,91.4
E00175255,7.6,92.4
E00175256,9.8,90.2
E00175257,8.9,91.1
E00177481,9.4,90.6
E00177484,14.5,85.5
E00177487,12.8,87.2
E00177488,12.4,87.6
E00177490,15.6,84.4
E00177500,14.5,85.5
E00177502,6.7,93.3
E00177503,8.7,91.3
E00177504,6.6,93.4
E00177505,6.6,93.4
E00177506,10.9,89.1
E00177507,11.1,88.9
E00177508,8.3,91.7
E00177511,24.4,75.6
E00177512,11.9,88.1
E00177518,14,86
E00177521,7.3,92.7
E00177531,9.5,90.5
E00177535,3.8,96.2
E00177537,13.3,86.7
E00177544,11.8,88.2
E00177547,13.7,86.3
E00177550,16,84
E00177555,2.7,97.3
E00177560,11.5,88.5
E00177563,16.3,83.7
E00177565,9.8,90.2
E00177566,6.8,93.2
E00177572,4.9,95.1
E00177577,7.7,92.3
E00177579,25.8,74.2
E00177587,5,95
E00177588,3.5,96.5
E00177591,6.2,93.8
E00177593,11.8,88.2
E00177597,8.2,91.8
E00177599,13.1,86.9
E00177602,8.5,91.5
E00177605,5.2,94.8
E00177615,4.8,95.2
E00177616,4.2,95.8
E00177618,3.9,96.1
E00177619,6.7,93.3
E00177622,4.2,95.8
E00177633,17.4,82.6
E00177634,6.3,93.7
E00177640,12,88
E00177645,13,87
E00177649,6.1,93.9
E00177651,9.1,90.9
E00177656,15.1,84.9
E00177658,10.9,89.1
E00177659,5.1,94.9
E00177662,14.1,85.9
E00177665,10.9,89.1
E00177666,9.6,90.4
E00177670,17.6,82.4
E00177676,1.9,98.1
E00177677,7.1,92.9
E00177678,7.4,92.6
E00177679,11.7,88.3
E00177680,14.4,85.6
E00177683,14.7,85.3
E00177688,18,82
E00177689,9.8,90.2
E00177690,11.6,88.4
E00177691,17.3,82.7
E00177693,9.1,90.9
E00183149,13.5,86.5
E00183154,15,85
E00183166,9.2,90.8
E00190385,7.9,92.1
