geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00132244,97,3
E00132261,96.8,3.2
E00132262,95,5
E00132263,98.9,1.1
E00132264,94.9,5.1
E00132265,97.4,2.6
E00132266,89.8,10.2
E00132267,94.4,5.6
E00132268,95.8,4.2
E00132269,95.9,4.1
E00132270,97.9,2.1
E00132271,95.7,4.3
E00132272,96.7,3.3
E00132273,98.3,1.7
E00132274,97.7,2.3
E00132275,93.9,6.1
E00132276,97.6,2.4
E00132277,93.9,6.1
E00132278,97.4,2.6
E00132279,95.8,4.2
E00132280,94.4,5.6
E00132281,96.7,3.3
E00132282,99.2,0.8
E00132283,98.1,1.9
E00132309,95.3,4.7
E00132312,93.6,6.4
E00132313,97.9,2.1
E00132315,97.4,2.6
E00132316,98.7,1.3
E00132319,97.1,2.9
E00132320,97.9,2.1
E00132343,97.8,2.2
E00132344,95.7,4.3
E00132345,98.8,1.2
E00132346,96.4,3.6
E00132350,97.4,2.6
E00132392,94.5,5.5
E00132393,94.9,5.1
E00132394,97.9,2.1
E00132395,98.5,1.5
E00132396,97.2,2.8
E00132397,96.4,3.6
E00132398,95.9,4.1
E00132399,94.6,5.4
E00132400,98.9,1.1
E00132532,95.4,4.6
E00132533,97.6,2.4
E00132534,94.8,5.2
E00132536,96.7,3.3
E00132537,94.8,5.2
E00132538,94.1,5.9
E00132539,97.1,2.9
E00132540,95.2,4.8
E00132610,95.8,4.2
E00132611,96.6,3.4
E00132612,97.6,2.4
E00132614,92.2,7.8
E00132615,97.6,2.4
E00132616,90,10
E00132617,94.5,5.5
E00132618,93.8,6.2
E00132619,82,18
E00132620,95.3,4.7
E00132621,94.1,5.9
E00132622,96.8,3.2
E00132623,96.7,3.3
E00132624,94.7,5.3
E00132625,96.2,3.8
E00132626,95,5
E00132628,96.2,3.8
E00132629,95.7,4.3
E00132630,93.8,6.2
E00133085,94.7,5.3
E00133086,96.7,3.3
E00133087,95.6,4.4
E00133088,96.5,3.5
E00133937,95.3,4.7
E00133938,98.1,1.9
E00133939,97.4,2.6
E00133940,99.7,0.3
E00133941,97.4,2.6
E00133942,93.9,6.1
E00133982,96.8,3.2
E00133983,96.8,3.2
E00169334,94.5,5.5
E00169335,91.5,8.5
E00169336,96,4
E00169344,93.3,6.7
E00169345,96.2,3.8
E00169346,98.6,1.4
E00185432,96.1,3.9
E00185447,95.1,4.9
