geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00132244,6.8,34.7,41.5,16.9
E00132261,10,48.4,30.8,10.8
E00132262,21.9,39.8,27.3,10.9
E00132263,35.8,35.8,24.2,4.2
E00132264,20.7,50.5,24.5,4.3
E00132265,11.9,47.4,30.4,10.4
E00132266,27.7,48.2,20.4,3.6
E00132267,18.7,48.4,24.5,8.4
E00132268,17.2,52.9,25.5,4.5
E00132269,11.5,54.2,25.2,9.2
E00132270,22.1,55,19.3,3.6
E00132271,5.8,40.5,41.7,12
E00132272,18.3,45.5,28.3,7.9
E00132273,48.3,36.4,9.8,5.6
E00132274,20.3,39.1,30.5,10.2
E00132275,12.3,48.8,31.5,7.4
E00132276,30.2,46,18.5,5.3
E00132277,8.2,54.8,30.1,6.8
E00132278,6.6,44.3,36.6,12.6
E00132279,12.9,50,23.3,13.8
E00132280,19.3,43.9,29.8,7
E00132281,17.5,53.2,19,10.3
E00132282,12.9,44.4,30.6,12.1
E00132283,9.3,36.4,36.4,17.8
E00132309,2.5,37.8,38.7,21
E00132312,0,47.4,34.2,18.4
E00132313,1.1,35.6,44.8,18.4
E00132315,7.7,37.2,36.5,18.6
E00132316,1.5,24.2,39.4,34.8
E00132319,1.8,34.2,37.8,26.1
E00132320,3,35.8,37.3,23.9
E00132343,5.2,40,36.8,18.1
E00132344,10,43.8,31.9,14.4
E00132345,11.3,49.6,30.1,9
E00132346,7.6,34.3,36.2,21.9
E00132350,7.9,31.5,36,24.7
E00132392,5.9,36.3,38.2,19.6
E00132393,7.2,37.3,36.6,19
E00132394,3.4,36.2,44.8,15.5
E00132395,1.8,42.1,35.1,21.1
E00132396,6.3,39.3,35.7,18.8
E00132397,5.4,25.4,36.2,33.1
E00132398,7.8,45.1,32,15
E00132399,9.5,55.1,22.2,13.3
E00132400,7.1,27.4,36.3,29.2
E00132532,0,36.5,48.4,15.1
E00132533,3.8,46.3,37.5,12.5
E00132534,5.3,31.6,47.4,15.8
E00132536,5.8,37.5,39.4,17.3
E00132537,0,30.9,38.2,30.9
E00132538,3.8,32.1,43.4,20.8
E00132539,8.6,40.3,35.7,15.4
E00132540,6.5,30.8,44.9,17.8
E00132610,2.9,29.5,51.1,16.5
E00132611,22.6,40.4,24,13
E00132612,7.5,44.1,34.4,14
E00132614,12.6,45.6,31.3,10.4
E00132615,8.3,37.9,38.6,15.2
E00132616,8.1,39.3,35.6,17
E00132617,7,47,32.2,13.9
E00132618,9.3,48.8,28.7,13.2
E00132619,21.1,41.3,28.4,9.2
E00132620,35.2,43.4,17.9,3.4
E00132621,7.1,44.5,36.1,12.3
E00132622,15.6,41.3,33.9,9.2
E00132623,7.7,33.3,39.1,19.9
E00132624,1.1,40.7,33,25.3
E00132625,1.8,46.4,28.6,23.2
E00132626,10.4,35.1,35.1,19.4
E00132628,25.6,47,22.2,5.1
E00132629,12.4,48.4,30.7,8.5
E00132630,15.2,54.5,24.2,6.1
E00133085,5.9,31.4,41.2,21.6
E00133086,10.9,37.5,37,14.7
E00133087,8.8,52.7,27.5,11
E00133088,7.2,36.8,37.6,18.4
E00133937,10.6,32.6,40.4,16.3
E00133938,5.8,43.7,37.9,12.6
E00133939,12.7,43,31.5,12.7
E00133940,6.6,40.9,35.8,16.8
E00133941,21.1,43.7,27.5,7.7
E00133942,2.8,41.7,40.3,15.3
E00133982,1.4,34.3,44.3,20
E00133983,8.8,28.1,45.6,17.5
E00169334,10.5,40.6,40.6,8.4
E00169335,15.5,48.5,27.8,8.2
E00169336,5.4,55.4,27,12.2
E00169344,7.2,38.6,38.6,15.7
E00169345,14.8,47.7,25.8,11.7
E00169346,11.6,58.9,21.2,8.2
E00185432,17.7,48.1,27.8,6.3
E00185447,6.5,44.8,35.8,12.9
