geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00100660,24.5,32.1,12.3,31.1
E00100661,38.1,34.5,12.5,14.9
E00100662,16.9,36.9,18.5,27.7
E00100664,16.9,40,12.5,30.6
E00100667,29.9,45.7,9.4,15
E00100668,35.7,29.5,19.6,15.2
E00100669,21.7,35.7,17.1,25.6
E00100671,16.7,40.1,20.4,22.8
E00100672,23.8,38.9,15.9,21.4
E00100673,19.9,32.4,17.6,30.1
E00100718,16.3,54.8,9.6,19.2
E00100723,18.3,47.3,16.1,18.3
E00100724,20.6,45.2,18.3,15.9
E00100725,21,39,21.9,18.1
E00100726,32.5,39.6,14.8,13
E00100727,49.7,30.8,8.4,11.2
E00100728,29.8,45.2,11.3,13.7
E00100729,42.6,36.4,12.4,8.5
E00100730,13.9,44.4,23.6,18.1
E00100732,27,39.2,12.6,21.2
E00100733,37,39,14.4,9.6
E00100734,34.4,36.8,12.3,16.6
E00100850,29.2,45.1,11.5,14.2
E00100851,26.8,43.5,13.8,15.9
E00100852,23.5,41.7,16.7,18.2
E00100853,34.6,31.3,12.6,21.4
E00100854,24.1,34,13.5,28.4
E00100855,21.8,48.5,11.9,17.8
E00100856,25.6,32.3,16.5,25.6
E00100857,27.1,40,13.8,19
E00100858,41.8,46.4,6.7,5.2
E00100859,23.4,49.2,13.3,14.1
E00100860,34.2,40.2,16.2,9.4
E00100861,40.8,35,10,14.2
E00100862,47.4,36.1,7.5,9
E00100863,35,38.6,11.4,15
E00100864,63.5,28.5,5.1,2.9
E00100865,31.2,34.4,12,22.4
E00100866,22.9,47.5,12.7,16.9
E00100867,20.8,49.2,13.8,16.2
E00100868,19.4,37.9,16.9,25.8
E00100869,20.6,40.2,16.8,22.4
E00100870,18,46.1,15.6,20.3
E00100871,28.9,27.3,17.4,26.4
E00100872,32.4,46.3,10.2,11.1
E00100873,23.6,28.3,18.1,29.9
E00100874,26,36,16.7,21.3
E00100875,20.8,48.8,15.2,15.2
E00100876,25.2,43.5,17.7,13.6
E00100877,29.5,41,16.5,12.9
E00100878,23.6,62.6,7.3,6.5
E00100879,37.4,48.8,4.9,8.9
E00100880,23,44.2,20.4,12.4
E00100881,63.6,24.5,7.3,4.6
E00100882,31.7,48.3,12.5,7.5
E00100883,62.7,28.2,7.7,1.4
E00100884,35.1,31.8,13.9,19.2
E00100885,54.2,21.1,12.7,12
E00100886,37.2,42.3,6.5,14
E00100887,26.7,39.6,14.4,19.3
E00100888,30.9,49.3,7.9,11.8
E00100889,27.6,42.1,13.8,16.6
E00100890,36.1,55.7,8.2,0
E00100891,31.1,40.2,10.6,18.2
E00100892,33.3,35,12.5,19.2
E00100893,37.8,30.3,14.3,17.6
E00100894,40.6,37.6,11.2,10.6
E00100895,45.5,33.8,12.4,8.3
E00100896,53.1,29.1,11.7,6.1
E00100897,28.5,48,13,10.6
E00100914,19.3,39.6,13.4,27.8
E00100924,17.7,44.2,19.5,18.6
