geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00100660,69.2,26,3.8,1,0
E00100661,26.2,28,45.2,0.6,0
E00100662,36.4,48.8,14,0,0.8
E00100664,60,24.4,14.4,1.3,0
E00100667,46.8,34.9,17.5,0.8,0
E00100668,29.8,40.4,25.4,4.4,0
E00100669,31.8,42.6,23.3,0.8,1.6
E00100671,61.1,27.8,11.1,0,0
E00100672,56.7,28.3,13.4,0.8,0.8
E00100673,45.9,28.9,23.7,1.5,0
E00100718,65,28.2,5.8,0,1
E00100723,53.2,29.8,12.8,1.1,3.2
E00100724,51.6,32.5,15.1,0.8,0
E00100725,55.4,26.7,16.8,1,0
E00100726,17.4,55.1,25.7,1.8,0
E00100727,9.2,65.2,24.1,1.4,0
E00100728,33.1,49.7,14.8,1.8,0.6
E00100729,18.6,52.7,26.4,2.3,0
E00100730,73.6,13.9,6.9,5.6,0
E00100732,65.6,24.4,8.6,0.9,0.5
E00100733,41.9,40.5,17.6,0,0
E00100734,45.7,42,12.3,0,0
E00100850,62.5,33,3.6,0,0.9
E00100851,29.3,57.1,12.9,0.7,0
E00100852,40.5,39.7,18.3,0.8,0.8
E00100853,37,45.7,14.7,2.7,0
E00100854,42.8,41.4,15.2,0.7,0
E00100855,64.1,30.1,3.9,1.9,0
E00100856,40.3,39.6,19.4,0.7,0
E00100857,37.6,39,21.6,1.9,0
E00100858,48.2,44.6,7.2,0,0
E00100859,69.8,26.4,3.9,0,0
E00100860,27.6,50.9,20.7,0.9,0
E00100861,52.5,35,7.5,5,0
E00100862,33.8,45.9,18.8,0,1.5
E00100863,26.6,41.7,27.3,4.3,0
E00100864,6.5,55.8,36.2,1.4,0
E00100865,33.1,30.6,32.3,4,0
E00100866,40.3,44.5,15.1,0,0
E00100867,51.2,36.4,12.4,0,0
E00100868,48.8,30.6,17.4,3.3,0
E00100869,39.3,25.2,29.9,5.6,0
E00100870,49.6,35.7,13.2,1.6,0
E00100871,12.9,35.5,41.9,9.7,0
E00100872,24.3,55,18.9,1.8,0
E00100873,40.9,36.2,19.7,3.1,0
E00100874,46.9,35.4,15.6,2,0
E00100875,58.1,32.3,8.9,0.8,0
E00100876,27.2,42.2,29.9,0.7,0
E00100877,46.3,37.5,15.4,0.7,0
E00100878,71.9,21.5,6.6,0,0
E00100879,41.5,48.8,9.8,0,0
E00100880,34.8,42.9,22.3,0,0
E00100881,8,46,44.7,0.7,0.7
E00100882,64.2,27.5,8.3,0,0
E00100883,14.8,43,42.3,0,0
E00100884,38.5,35.1,25,1.4,0
E00100885,25.5,30.5,42.6,1.4,0
E00100886,30.7,58.1,10.7,0.5,0
E00100887,56.9,33.7,8.9,0.5,0
E00100888,65.4,30.1,4.6,0,0
E00100889,64.8,25.5,6.9,0,2.8
E00100890,16,60.6,21.3,2.1,0
E00100891,30.2,49.6,18.6,1.6,0
E00100892,36.2,44.8,14.7,4.3,0
E00100893,14.9,51.2,30.6,2.5,0.8
E00100894,20.9,40.7,37.2,1.2,0
E00100895,36.3,34.2,28.8,0.7,0
E00100896,13.8,45.9,38.3,1.5,0.5
E00100897,47.5,35.2,14.8,0.8,1.6
E00100914,54.3,25.8,16.7,3.2,0
E00100924,69.3,18.4,12.3,0,0
E00100925,47.9,38.2,11.5,1.8,0.6
E00100926,57.8,29.9,12.3,0,0
E00100927,68.9,24.2,5.3,1.5,0
E00100933,55.6,29,14.5,0.9,0
E00100935,28.2,46,22.7,3.1,0
E00100936,38,37.2,24,0.8,0
E00100937,42.2,39.3,17.8,0.7,0
E00100938,50.4,33.1,13.4,3.1,0
E00100939,37.8,44.1,17.3,0.8,0
E00100940,34.1,32.6,29.7,2.9,0.7
E00100941,27.8,43,25.3,3.8,0
E00100942,51.9,30.5,14.5,1.5,1.5
E00100943,52.1,40.3,7.6,0,0
E00100944,23.3,36.4,36.4,3.1,0.8
E00100945,24.6,38.6,34.2,2.6,0
E00100947,54.6,27.9,14.8,2.6,0
E00101030,68,25.2,6.8,0,0
E00101031,61,28.8,10.2,0,0
E00101032,54.5,29.5,14.7,1.3,0
E00101033,59.6,26.5,13.9,0,0
E00101034,65.2,25.5,9.3,0,0
E00101035,52.7,30.4,16.9,0,0
E00101036,60.3,27.8,10.3,1.6,0
E00101037,62.4,22.4,14.4,0.8,0
E00101046,50,29.7,18.8,1.6,0
E00101048,38,51.1,10.9,0,0
E00101050,59.3,31.9,7.1,1.6,0
E00101051,37.6,40,21.8,0.6,0
E00101052,63.1,29.3,7.6,0,0
E00101181,55,34.2,10.8,0,0
E00101182,17.9,35.9,37.6,7.7,0.9
E00101183,17.9,28.5,50.4,3.3,0
E00101184,16.3,33.3,43,5.9,1.5
E00101185,9,33.8,44.4,12.8,0
E00101186,36.3,39.5,21.8,2.4,0
E00101187,23.4,39,33.3,4.3,0
E00101188,18.3,27,44.4,7.9,2.4
E00101195,52.3,23.1,24.6,0,0
E00101196,45,42.5,12.5,0,0
E00101197,24.2,28.9,40.6,5.5,0.8
E00101198,47.9,33.1,17.4,1.7,0
E00101199,41.5,50.4,8.1,0,0
E00101221,53,35,11.1,0.9,0
E00101223,15.2,43.8,38.4,2.7,0
E00101225,21.6,16.4,57.8,3.4,0.9
E00101236,34.2,36,23.7,6.1,0
E00101238,35,35.9,23.9,4.3,0.9
E00101239,72.5,18.1,9.4,0,0
E00101240,52.7,37.4,8.4,1.5,0
E00101241,36.7,35.2,25.8,2.3,0
E00101243,20.2,47.6,29,3.2,0
E00101244,60.1,26.6,10.5,2.8,0
E00101245,36.4,43,18,2.2,0.4
E00101246,29.5,37.9,29.5,3.2,0
E00101247,57.3,31.3,11.5,0,0
E00101248,41.7,38.5,16.6,3.2,0
E00101249,49.2,39,11.9,0,0
E00101251,42.5,42.5,14.2,0.8,0
E00101252,46.9,41.5,10.8,0.8,0
E00101461,37.1,38.8,24.1,0,0
E00101462,25,40.6,31.3,3.1,0
E00101463,43.5,30.6,22.6,1.6,1.6
E00101464,54.3,23.3,19.8,1.7,0.9
E00101465,39.6,35.4,22,3,0
E00101466,47.5,42.6,9,0.8,0
E00101467,45.6,35.5,17.8,1.2,0
