geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00100660,88.9,8.5,2.6
E00100661,76.4,14.4,9.2
E00100662,88.4,9,2.6
E00100664,85.4,10.6,4.1
E00100667,69.9,18,12.1
E00100668,84.1,9.9,6
E00100669,81.5,13.7,4.8
E00100671,86.9,10.7,2.4
E00100672,85.8,11.7,2.6
E00100673,80.6,13.9,5.6
E00100718,88,10.4,1.6
E00100723,76.2,19.6,4.2
E00100724,78.8,15.2,6.1
E00100725,87.4,11.4,1.3
E00100726,77.9,15.3,6.8
E00100727,77.3,16.9,5.8
E00100728,74.5,20.9,4.7
E00100729,75.7,18.6,5.7
E00100730,88.9,8.4,2.6
E00100732,86.4,10,3.6
E00100733,79,14.3,6.7
E00100734,84.7,11,4.4
E00100850,83.3,9.7,7
E00100851,83.8,12.9,3.2
E00100852,84.7,12,3.2
E00100853,84.1,12.3,3.6
E00100854,88.1,9.4,2.5
E00100855,86.6,9.6,3.8
E00100856,84.8,9.4,5.8
E00100857,86.2,10.3,3.4
E00100858,70.7,18.8,10.4
E00100859,80.2,15.9,3.9
E00100860,78.8,16.9,4.2
E00100861,71.7,16.5,11.8
E00100862,69.3,19.9,10.8
E00100863,77.6,16.7,5.7
E00100864,65.9,24,10.1
E00100865,79.9,13.3,6.8
E00100866,80.6,15.7,3.7
E00100867,86.6,12.1,1.3
E00100868,80.6,14.7,4.7
E00100869,81,12.9,6.1
E00100870,83.5,14.6,1.9
E00100871,79,13.9,7.1
E00100872,86.8,11.5,1.7
E00100873,85.4,11.9,2.7
E00100874,87,10.2,2.8
E00100875,87.7,11.3,1.1
E00100876,87.4,10.2,2.5
E00100877,84.5,11.2,4.3
E00100878,72.3,20.9,6.8
E00100879,79.9,14.5,5.6
E00100880,87.4,9.8,2.8
E00100881,75.4,14.4,10.2
E00100882,79.3,16.9,3.8
E00100883,50,32.1,17.9
E00100884,80.1,16.1,3.8
E00100885,71.7,18.1,10.2
E00100886,73.8,21.3,4.9
E00100887,84.3,11,4.7
E00100888,78.3,16.9,4.8
E00100889,78.9,15.2,5.9
E00100890,70.1,23.2,6.7
E00100891,78.5,16,5.6
E00100892,73.5,16.8,9.7
E00100893,75.4,17.6,7
E00100894,77.8,18.6,3.6
E00100895,79,17.3,3.7
E00100896,78.7,15,6.3
E00100897,76.6,18.3,5.2
E00100914,86.4,11.2,2.4
E00100924,83.7,10.6,5.7
E00100925,83.8,12.5,3.7
E00100926,83.3,12.9,3.9
E00100927,91.5,7.3,1.2
E00100933,84.9,11.8,3.3
E00100935,78.8,15,6.2
E00100936,82.7,13,4.2
E00100937,86.5,9,4.5
E00100938,88.6,9.6,1.8
E00100939,86.3,9.3,4.4
E00100940,78.1,14.5,7.4
E00100941,83.1,12.1,4.8
E00100942,79.7,17.6,2.6
E00100943,84.6,12.6,2.8
E00100944,81,15.5,3.5
E00100945,79.8,11.8,8.3
E00100947,89,9,2.1
E00101030,84.6,9.2,6.3
E00101031,85.1,12.2,2.7
E00101032,86.7,8.9,4.4
E00101033,81.7,16.2,2.1
E00101034,88.6,8.8,2.6
E00101035,85.4,10.2,4.4
E00101036,87,9.4,3.6
E00101037,86.7,9.2,4.1
E00101046,88.5,8.1,3.4
E00101048,81.5,16.1,2.4
E00101050,89,7.8,3.2
E00101051,77.7,15.1,7.2
E00101052,85.2,10.1,4.7
E00101181,85.1,12.2,2.8
E00101182,74.7,16,9.3
E00101183,78.8,16,5.2
E00101184,77.5,16,6.5
E00101185,80.3,13.2,6.5
E00101186,85.8,9.8,4.4
E00101187,80.1,13.1,6.8
E00101188,80.9,12.4,6.7
E00101195,87.3,8.9,3.8
E00101196,84.2,12.1,3.7
E00101197,79.4,18,2.6
E00101198,80.6,11.5,7.9
E00101199,84.6,11.4,3.9
E00101221,86.4,11.7,1.8
E00101223,69.9,19.9,10.2
E00101225,74.8,13.8,11.5
E00101236,85.8,10.7,3.4
E00101238,81,9.8,9.2
E00101239,86.5,11.1,2.4
E00101240,84.3,13,2.7
E00101241,78.9,12.9,8.2
E00101243,73.3,17.6,9.2
E00101244,79.4,13.1,7.5
E00101245,84.5,11.4,4.1
E00101246,84.7,11.4,3.9
E00101247,80.2,10.6,9.2
E00101248,82.5,13.2,4.4
E00101249,80.8,13.6,5.6
E00101251,85.9,12.4,1.8
E00101252,78.7,15.3,6
E00101461,86.5,10.5,3
E00101462,71.8,17.1,11.1
E00101463,76.7,18.3,5
E00101464,84.6,11.8,3.6
E00101465,79,14.6,6.4
E00101466,83.4,11.7,4.9
E00101467,87.4,9.1,3.4
E00101468,85.9,11.8,2.4
E00101474,86.3,10.9,2.8
E00101475,77.7,13.9,8.4
E00101476,84.6,10.3,5.1
E00101480,86.3,10.4,3.3
E00101482,88.3,9.3,2.4
E00101483,86.8,10.8,2.4
E00101484,74.2,19.5,6.4
E00101485,83.1,13.7,3.2
E00101486,82.6,14.3,3
E00101487,81,13.6,5.4
E00101489,84.6,12.1,3.3
E00101491,81.9,13.8,4.2
E00101492,74.3,20.7,5
E00101493,67.8,22.6,9.6
E00101494,73.5,17.2,9.3
E00101495,75.9,15.9,8.1
E00101496,80.9,14.2,4.9
E00101497,81.4,12.1,6.5
E00101510,81.8,14.2,3.9
E00101511,77.8,16.4,5.9
E00101512,80.4,16.3,3.3
E00101513,70.1,21.8,8.1
E00101514,78,16.9,5.1
E00101515,72.2,18,9.8
E00101516,73,22.4,4.6
E00101517,79.4,17,3.6
E00101518,72.5,19.7,7.9
E00101519,86.1,8.7,5.2
E00101520,85.2,12.9,1.9
E00101521,79.1,13.7,7.2
E00101522,72.5,14.6,12.9
E00101523,84.1,12.5,3.4
E00101524,82.2,13.9,3.8
E00101525,64.4,27.4,8.2
E00101526,83,11.7,5.4
E00101527,62.2,26.1,11.7
E00101529,87.6,9.4,3
E00101530,71.4,21.4,7.1
E00101531,76.5,16.4,7.1
E00101532,86.5,10.8,2.7
E00101533,72.5,17,10.5
E00101534,83.1,12.5,4.4
E00101535,81.3,13.6,5.1
E00101536,77.4,16.3,6.3
E00101537,77.9,16.2,5.9
E00101538,76.4,12.9,10.7
E00101539,87.7,8,4.3
E00101540,76.2,16.2,7.6
E00101541,84.4,12.8,2.8
E00101543,87.4,10.6,2
E00101544,86.5,9.8,3.7
E00101545,86.7,9.5,3.8
E00101546,88.7,8.5,2.8
E00101547,70.3,19.5,10.2
E00101548,80.5,15.4,4
E00101549,79.1,16.2,4.7
E00101551,78.6,16.1,5.3
E00101552,84.4,11.8,3.7
E00101553,83.1,13.7,3.2
E00101554,78.6,15.9,5.4
E00101555,74.6,18.1,7.3
E00101556,77.4,18.5,4.2
E00101557,85.8,12.4,1.8
E00101558,79.4,15.3,5.3
E00101559,74.5,16.2,9.4
E00101560,88.4,8.5,3.1
E00101561,85.5,10.9,3.6
E00101562,86.5,10.1,3.5
E00101563,85.6,11.7,2.8
E00101564,88.8,9.2,2
E00101577,76.2,17.3,6.5
E00101578,86.3,11.2,2.5
E00101579,79.8,14.2,5.9
E00101580,64.3,25,10.7
E00101581,85.1,10.6,4.3
E00101582,77.9,14.2,7.9
E00101583,80.8,15.8,3.3
E00101584,82.5,10.7,6.8
E00101585,80.2,15,4.8
E00101586,72.1,17.1,10.8
E00101587,84.2,10.4,5.4
E00101588,83.6,13.2,3.1
E00101589,72.1,16.9,11
E00101590,79,12.9,8
E00101592,89,9.5,1.6
E00101593,84.1,11.7,4.2
E00101594,82.9,14.2,2.8
E00101595,84.8,10.8,4.5
E00101596,86.4,10.1,3.6
E00101597,80.8,14.3,4.9
E00101598,81.3,13,5.7
E00101599,75.2,15.4,9.4
E00101600,85.1,11.9,3
E00101601,85.7,10.4,3.9
E00101602,70.6,14.2,15.2
E00101604,79.7,13.1,7.2
