geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00100660,94.9,2.2,2.9
E00100661,96.8,2,1.1
E00100662,98.5,0.3,1.2
E00100664,96.4,1.4,2.3
E00100667,98,0.3,1.6
E00100668,95.6,1.2,3.2
E00100669,99.7,0,0.3
E00100671,94.5,1,4.5
E00100672,99.4,0,0.6
E00100673,96.1,1.4,2.5
E00100718,98,0.4,1.6
E00100723,93.9,1.1,5
E00100724,97.3,1,1.7
E00100725,92.7,0.6,6.6
E00100726,97.7,1.1,1.1
E00100727,98.5,0.4,1.2
E00100728,98.1,0.8,1.1
E00100729,98.8,0,1.2
E00100730,93.7,1.6,4.8
E00100732,93.5,1.8,4.7
E00100733,98.6,0.3,1
E00100734,98.6,0.8,0.6
E00100850,97.3,0.8,1.9
E00100851,99.4,0,0.6
E00100852,99.3,0,0.7
E00100853,95.9,2.4,1.7
E00100854,97.8,0.8,1.4
E00100855,96.3,2.5,1.2
E00100856,97,0.3,2.7
E00100857,94.3,2,3.6
E00100858,97.7,1.7,0.6
E00100859,96.8,2.1,1.1
E00100860,97.9,0,2.1
E00100861,93.7,1.5,4.8
E00100862,97.5,0,2.5
E00100863,96.7,0,3.3
E00100864,95.2,0,4.8
E00100865,97.3,0.3,2.4
E00100866,97.4,0.7,1.9
E00100867,97.7,0.3,2
E00100868,95.6,1.9,2.5
E00100869,96.8,0.7,2.5
E00100870,99,0.3,0.6
E00100871,96.8,0.3,2.9
E00100872,96.6,1.3,2.1
E00100873,98.2,0.6,1.2
E00100874,97.7,0.3,2
E00100875,96.5,1.8,1.8
E00100876,98.2,0,1.8
E00100877,95.4,1,3.6
E00100878,97.8,1.4,0.7
E00100879,96.5,0.9,2.6
E00100880,93.7,0.8,5.5
E00100881,85.4,2.1,12.4
E00100882,97.5,0.4,2.1
E00100883,97.1,0,2.9
E00100884,95.3,1.2,3.5
E00100885,95.5,2.6,1.9
E00100886,97.1,0.6,2.2
E00100887,95.1,0,4.9
E00100888,97.4,1,1.6
E00100889,98.2,0,1.8
E00100890,95.2,1.8,3
E00100891,96.5,0.3,3.1
E00100892,94,0.4,5.6
E00100893,96.3,1.1,2.6
E00100894,94,1.5,4.5
E00100895,94.1,0.4,5.6
E00100896,94,1.5,4.5
E00100897,98,0.4,1.6
E00100914,91,2.8,6.3
E00100924,96.1,0.7,3.2
E00100925,94.7,1.6,3.7
E00100926,95.9,1.9,2.2
E00100927,95,2.6,2.4
E00100933,96.1,1.2,2.7
E00100935,93.4,2,4.6
E00100936,95.1,0.4,4.6
E00100937,94.9,0,5.1
E00100938,95.5,2.1,2.4
E00100939,93.3,0.7,5.9
E00100940,90.8,4.6,4.6
E00100941,90.4,2.9,6.7
E00100942,93.8,2.1,4.1
E00100943,99.3,0.7,0
E00100944,94.7,1.8,3.5
E00100945,94.3,1.8,3.9
E00100947,97.6,1.1,1.3
E00101030,95.1,3.3,1.6
E00101031,96.9,1.7,1.4
E00101032,98,1,1
E00101033,97.9,0.6,1.5
E00101034,97.8,0.2,1.9
E00101035,98.1,0,1.9
E00101036,96.8,1.6,1.6
E00101037,97.5,1.3,1.3
E00101046,94.1,3.4,2.5
E00101048,96.9,1,2.1
E00101050,94,1.6,4.4
E00101051,97.4,1.5,1.2
E00101052,93.8,1.8,4.5
E00101181,94.4,0,5.6
E00101182,91,0,9
E00101183,85.4,1.7,12.8
E00101184,84,1,15
E00101185,86.6,2.2,11.2
E00101186,84,2.5,13.5
E00101187,91,0.5,8.5
E00101188,77.9,2.8,19.3
E00101195,90.5,1.6,7.9
E00101196,86,5.9,8.1
E00101197,89.7,1,9.3
E00101198,87,2.2,10.9
E00101199,88.6,3.6,7.9
E00101221,86.4,5.5,8.1
E00101223,94.9,0.5,4.6
E00101225,84.7,4.1,11.3
E00101236,72.9,7.3,19.8
E00101238,87.6,4.9,7.5
E00101239,94.1,1.6,4.3
E00101240,91.7,4,4.3
E00101241,94,2.2,3.8
E00101243,92.4,3.4,4.2
E00101244,92.8,1.3,5.9
E00101245,94.5,0.7,4.9
E00101246,85.8,1.9,12.3
E00101247,97.4,0.4,2.2
E00101248,95.2,1.2,3.5
E00101249,97.2,0.8,2
E00101251,95.1,0.4,4.6
E00101252,94.4,1.9,3.7
E00101461,93.6,1.7,4.7
E00101462,95.4,2.3,2.3
E00101463,91,1.1,7.9
E00101464,96.8,2.5,0.7
E00101465,90.3,3.1,6.6
E00101466,96.3,0.7,2.9
E00101467,93.8,3.4,2.7
E00101468,91.8,1.8,6.4
E00101474,97.7,0,2.3
E00101475,98.2,0,1.8
E00101476,95.2,1,3.8
E00101480,97.4,0.4,2.2
E00101482,97.4,1.3,1.3
E00101483,96.6,1.2,2.2
E00101484,98.7,0,1.3
E00101485,96.8,2.1,1.1
E00101486,87.2,1.2,11.6
E00101487,86.4,1.1,12.5
E00101489,94.7,1.8,3.5
E00101491,97.3,0.4,2.2
E00101492,98.5,0,1.5
E00101493,95.5,0,4.5
E00101494,97.8,1.9,0.4
E00101495,84.3,1.9,13.8
E00101496,89.2,0.2,10.6
E00101497,88.2,0.7,11.1
E00101510,96.8,0.5,2.6
E00101511,92.9,2.5,4.7
