geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00100660,100,0,0
E00100661,98.5,0.9,0.6
E00100662,100,0,0
E00100664,98.1,1.9,0
E00100667,98.7,1.3,0
E00100668,98.8,1.2,0
E00100669,99.4,0.6,0
E00100671,99.8,0.2,0
E00100672,99.7,0.3,0
E00100673,99.2,0,0.8
E00100718,100,0,0
E00100723,98.4,1.6,0
E00100724,98.3,1.7,0
E00100725,99,1,0
E00100726,99.7,0.3,0
E00100727,98.8,0.8,0.4
E00100728,99.7,0.3,0
E00100729,97.9,2.1,0
E00100730,99.5,0.5,0
E00100732,97.8,2,0.2
E00100733,100,0,0
E00100734,99.7,0.3,0
E00100850,99.6,0.4,0
E00100851,100,0,0
E00100852,99.7,0.3,0
E00100853,99,1,0
E00100854,98.9,0.3,0.9
E00100855,98.7,1.3,0
E00100856,99.4,0.3,0.3
E00100857,97.9,2.1,0
E00100858,100,0,0
E00100859,100,0,0
E00100860,98.3,1.3,0.4
E00100861,99.6,0.4,0
E00100862,100,0,0
E00100863,98.6,1.4,0
E00100864,96.6,2.4,1
E00100865,99.3,0.7,0
E00100866,98.5,1.5,0
E00100867,99,1,0
E00100868,98.4,1.6,0
E00100869,97,1.1,1.9
E00100870,100,0,0
E00100871,98.3,1.7,0
E00100872,98.2,1.8,0
E00100873,98.8,1.2,0
E00100874,98.8,1.2,0
E00100875,99.6,0,0.4
E00100876,98.1,1.9,0
E00100877,98.3,1.4,0.3
E00100878,100,0,0
E00100879,97.8,1.7,0.4
E00100880,95.9,3.7,0.4
E00100881,89.9,4.8,5.3
E00100882,100,0,0
E00100883,99.5,0.5,0
E00100884,98.2,1.5,0.3
E00100885,98.5,1.5,0
E00100886,98.3,1.2,0.4
E00100887,97.8,1.5,0.7
E00100888,100,0,0
E00100889,97.3,0.9,1.8
E00100890,97.5,2.5,0
E00100891,97.8,2.2,0
E00100892,94.3,3.8,1.9
E00100893,99.6,0.4,0
E00100894,96,4,0
E00100895,95.8,3.4,0.8
E00100896,97.8,2.2,0
E00100897,98.8,1.2,0
E00100914,95.7,4.3,0
E00100924,99.3,0.7,0
E00100925,98.8,1.2,0
E00100926,98.7,0.9,0.4
