geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00033025,14.1,31.9,3.8,48.4,1.9
E00033026,12,26.3,4,56.6,1.1
E00033027,17.1,23.1,4,51.4,4.4
E00033029,21,27.3,2.9,48.8,0
E00033030,8.1,36.7,5.2,47.6,2.4
E00033031,10,32.8,1.7,52.3,3.3
E00033033,5.3,17.2,1.1,74.4,2.1
E00033034,4.9,17.3,2.3,74.1,1.5
E00033035,23.5,29.9,2.7,43.9,0
E00033036,16.4,29.2,2.1,51.8,0.5
E00033037,14.8,24.6,6.3,52.3,2
E00033038,9,39.4,2.1,48.4,1.1
E00033040,16.9,25.9,1,54.7,1.5
E00033041,11.9,35,5.3,43.8,4
E00033042,13.9,31.7,4,46.5,4
E00033043,13.8,33,1.6,51.6,0
E00033044,11.1,26.1,5,57.2,0.6
E00033045,36.7,32.8,3.4,24.3,2.8
E00033046,23.5,27.4,5,36.9,7.3
E00033047,19.8,27.6,2.3,48.6,1.6
E00033048,11.4,32,5.5,49.3,1.8
E00033049,11.3,33.1,4.4,49.5,1.7
E00033050,12.3,28.7,3.5,51.5,4.1
E00033051,9,28.6,1.6,58,2.9
E00033052,10.7,33.6,2.7,51.1,1.9
E00033053,4.4,31.3,2.6,57.7,4
E00033054,25.6,44,0,28.8,1.6
E00033055,15.3,25.1,2.7,54.1,2.7
E00033056,12.7,36.2,2.2,48.5,0.4
E00033057,18,34.6,3.8,42.6,1
E00033059,21.2,27.8,7.8,38.8,4.5
E00033060,26.7,31.2,5,35.6,1.5
E00033061,8.1,33.5,2.2,55.7,0.5
E00033062,13.9,32.2,4.8,48.3,0.9
E00033063,13,32,4.8,49.8,0.4
E00033064,12.4,30.1,7,50,0.5
E00033065,9.5,23.3,3.2,63.2,0.8
E00033068,7.3,22.3,3.3,65.9,1.1
E00033071,6.8,20.8,1.9,65.7,4.9
E00033072,15.6,23.8,1.9,58.8,0
E00033073,18.8,33.5,0,47.7,0
E00033074,22.4,32.4,4.6,39.3,1.4
E00033075,35,26.8,7,29.9,1.3
E00033076,11.4,23.3,2.8,56.7,5.8
E00033077,18.7,31.7,6,43.7,0
E00033078,27.5,21.2,3.1,46.7,1.6
E00033079,11.5,39.6,1.1,45.6,2.2
E00033080,19.2,42.9,5.1,30.8,1.9
E00033081,6.5,29.6,3.2,59.7,0.9
E00033095,5.6,26.8,2.3,63.9,1.3
E00033112,8.8,28.2,4.2,57.3,1.5
E00033371,10.8,28.6,4.8,53.7,2.2
E00033383,18.4,32.7,4,43,1.8
E00033384,11.3,30.2,2.9,52.4,3.3
E00033385,14.8,35.7,4.3,42.6,2.5
E00033581,30.6,41.4,4.2,21.9,1.9
E00033582,44.2,35.9,2.4,16.3,1.2
E00033583,14.5,28.5,4.5,48.6,3.9
E00033584,3.9,54.7,1.3,39.8,0.4
E00033585,14.1,31.6,5.1,47,2.1
E00033586,13.5,25.5,1.6,57.9,1.6
E00033587,27.6,33.6,5.2,28.8,4.8
E00033592,39.8,35.7,5.9,15.4,3.2
E00033593,22.9,36.9,2.2,33.5,4.5
E00033594,38.7,37.6,4,17.5,2.2
E00033595,49.6,28.6,3.8,15.5,2.5
E00033596,28.3,35.5,8.3,24.5,3.4
E00033597,20,40.9,3.2,34.1,1.8
E00033598,22.7,36.9,5.7,32.4,2.3
E00033599,21.9,38.3,4.1,34.2,1.5
E00033600,45.7,27.4,5.1,20.3,1.5
E00033601,19.5,36,6.5,35.5,2.5
E00033602,12.9,26.6,2.9,57.3,0.4
