geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00033025,97,2.3,0.8,0
E00033026,92.9,3.5,0,3.5
E00033027,91.4,2.2,0.5,5.9
E00033029,92.5,4.7,1.9,0.9
E00033030,96.2,2.8,0,0.9
E00033031,98.4,0.8,0,0.8
E00033033,92.7,3.4,0,3.9
E00033034,94.2,1.7,0,4.1
E00033035,92.2,3.9,0,3.9
E00033036,88.2,2.9,0.7,8.1
E00033037,94.3,3.2,0,2.5
E00033038,96.1,0.8,0,3.1
E00033040,90.7,3.4,1.7,4.2
E00033041,97.2,2.8,0,0
E00033042,96.1,0,2,2
E00033043,93.9,5.1,1,0
E00033044,100,0,0,0
E00033045,96.7,0,3.3,0
E00033046,89.5,0.8,0.8,9
E00033047,100,0,0,0
E00033048,97,1,0,2
E00033049,91.7,1.9,0.6,5.7
E00033050,96.3,2.4,1.2,0
E00033051,87.6,5.1,1.5,5.8
E00033052,90.6,3.1,0,6.3
E00033053,94.6,1.8,2.7,0.9
E00033054,90.7,5.3,2.7,1.3
E00033055,96.8,2.1,0,1.1
E00033056,95,3.4,0,1.7
E00033057,88.7,10.5,0,0.8
E00033059,92.4,2.1,0,5.5
E00033060,97.4,2.6,0,0
E00033061,96.7,2.2,0,1.1
E00033062,98.1,1.9,0,0
E00033063,100,0,0,0
E00033064,92.9,5.1,1,1
E00033065,95.2,3.2,0,1.6
E00033068,96.6,1.7,0,1.7
E00033071,94.2,1.2,0,4.6
E00033072,94.4,1.7,0,4
E00033073,94.6,1.8,0,3.6
E00033074,92.1,2.6,0.7,4.6
E00033075,96.4,0.7,0,2.9
E00033076,95.5,3,0,1.5
E00033077,95.2,2.4,0,2.4
E00033078,96.7,0.7,0.7,2
E00033079,95,3,0,2
E00033080,88.6,1.6,0.8,8.9
E00033081,97.8,1.5,0.7,0
E00033095,98.1,0,0,1.9
E00033112,95.7,3.4,0,0.9
E00033371,94.8,2.6,0,2.6
E00033383,92.6,5.7,0.8,0.8
E00033384,94.3,4.3,0.7,0.7
E00033385,96.2,1.9,0,1.9
E00033581,86.5,3.4,1.4,8.7
E00033582,89.2,2.3,1.5,6.9
E00033583,88.5,3.8,0,7.7
E00033584,95.5,1.8,0.9,1.8
E00033585,92.5,6.8,0,0.8
E00033586,96.2,2.2,0.5,1.1
E00033587,99.3,0,0,0.7
E00033592,96.5,0,2.6,0.9
E00033593,93.3,1,2.9,2.9
E00033594,89.8,1.5,4.4,4.4
E00033595,92.7,0,2.7,4.7
E00033596,91.6,4.5,1.3,2.6
E00033597,89.3,3.3,0.8,6.6
E00033598,96.1,0,0.8,3.1
E00033599,94.5,3.1,0,2.3
E00033600,97.7,0.8,0.8,0.8
E00033601,93.8,0,0.8,5.4
E00033602,94.7,2.3,0,3
E00033603,95.6,1.5,0.7,2.2
E00033604,95.2,0,0,4.8
E00033605,98.3,0.8,0,0.8
E00033606,89.5,4,0,6.5
E00033607,91.9,0,1.6,6.5
E00033608,97.1,0.7,0.7,1.4
E00033611,93.3,4.2,0.8,1.7
E00033613,93.1,3.1,1.5,2.3
E00033614,93.1,3.8,0,3.1
E00033616,94.3,2.1,2.1,1.4
E00033618,93.3,4,1.3,1.3
E00033620,95.7,1.7,1.7,0.9
E00033807,89.9,1.7,1.1,7.3
E00033848,96.5,2.1,0.7,0.7
E00033849,96.1,2.3,0,1.6
E00033850,96.9,1.3,1.3,0.6
E00033851,97.5,0.8,0.8,0.8
E00033852,99.1,0,0.9,0
E00033853,95.2,2.8,0.7,1.4
E00033854,95.6,1.5,0.7,2.2
E00033855,93.6,2.7,0,3.6
