geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00033025,1.6,62.8,34.9,0.8
E00033026,0,8.5,67.1,24.4
E00033027,36,33.3,20.4,10.2
E00033029,2.8,8.5,72.6,16
E00033030,0.9,18.7,30.8,49.5
E00033031,0,1.7,66.1,32.2
E00033033,41.6,42.7,8.4,7.3
E00033034,43.6,44.8,6.4,5.2
E00033035,13.1,41.2,26.8,19
E00033036,23.5,69.1,7.4,0
E00033037,11.8,45.8,19.6,22.9
E00033038,31.8,51.2,13.2,3.9
E00033040,21.8,16.8,41.2,20.2
E00033041,0.9,0.9,73.4,24.8
E00033042,0,10.8,70.6,18.6
E00033043,2,6.1,65.3,26.5
E00033044,1.2,2.3,57,39.5
E00033045,37.1,30.6,21,11.3
E00033046,11.3,77.4,7.5,3.8
E00033047,0.9,3.6,66.1,29.5
E00033048,1,4,51,44
E00033049,6.3,11.9,66.9,15
E00033050,0,1.2,55.4,43.4
E00033051,12.8,52.6,18,16.5
E00033052,7.9,5.5,15.7,70.9
E00033053,0,5.5,78.2,16.4
E00033054,27.3,26,20.8,26
E00033055,0,2.2,58.2,39.6
E00033056,0,4.2,87.5,8.3
E00033057,3,7.5,81.2,8.3
E00033059,28.3,19.3,30.3,22.1
E00033060,0.9,49.1,37.1,12.9
E00033061,1.1,6.7,28.9,63.3
E00033062,0,2.8,56.5,40.7
E00033063,0,2,41.6,56.4
E00033064,1,8.2,70.4,20.4
E00033065,2.4,10.4,26.4,60.8
E00033068,28.3,61.7,7.2,2.8
E00033071,28.9,40.5,15.6,15
E00033072,35.6,48.9,6.3,9.2
E00033073,72.6,24.4,2.4,0.6
E00033074,44,30.7,24.7,0.7
E00033075,71.5,21.9,2.9,3.6
E00033076,13,56,11.5,19.5
E00033077,38.2,36.5,20.6,4.7
E00033078,11.6,49.7,25.2,13.5
E00033079,25.5,4.9,52,17.6
E00033080,45.2,54,0.8,0
E00033081,2.2,75.6,17,5.2
E00033095,2.6,10.3,23.1,64.1
E00033112,0.9,1.7,18.3,79.1
E00033371,1.7,10.4,59.1,28.7
E00033383,0,17.2,77,5.7
E00033384,0,1.4,86.5,12.1
E00033385,7,41.4,38.9,12.7
E00033581,13,40.1,39.1,7.7
E00033582,17.1,13.2,50.4,19.4
E00033583,6.8,11.7,74.8,6.8
E00033584,16.8,12.1,24.3,46.7
E00033585,6.7,24.4,60.7,8.1
E00033586,6.6,33,48.9,11.5
E00033587,14.5,34.5,45.5,5.5
E00033592,0.9,21.6,75,2.6
E00033593,4.9,46.6,46.6,1.9
E00033594,0.7,20.6,64,14.7
E00033595,27.3,22.7,44,6
E00033596,20.9,33.3,44.4,1.3
E00033597,11.3,33.1,46,9.7
E00033598,6.2,79.8,9.3,4.7
E00033599,2.3,79.7,16.4,1.6
E00033600,32.3,26.2,37.7,3.8
E00033601,0,83.2,13.7,3.1
E00033602,4.5,6.8,65.2,23.5
E00033603,15.6,25.9,51.1,7.4
E00033604,0.8,87.3,11.1,0.8
E00033605,1.7,26.5,66.7,5.1
E00033606,16.9,14.5,58.9,9.7
E00033607,4.9,83.7,10.6,0.8
E00033608,0,23.9,67.4,8.7
E00033611,0.8,9.2,66.4,23.5
E00033613,27.7,14.6,43.1,14.6
E00033614,2.3,20,33.8,43.8
E00033616,0,7.2,43.5,49.3
E00033618,0.7,23.5,64.4,11.4
